target_traj_id,target_split,target_class,seq_folder,other_id,other_traj_id,other_type,other_class,common_timestamps,frames_below_3m,min_dist,mean_dist,max_dist,overlap_sec,is_close
1461,train,person,0186_20231023_105352,1009,,vehicle,car,14,0,12.748,22.174,39.867,5.44,0
1461,train,person,0186_20231023_105352,1014,,vehicle,car,15,0,3.502,13.439,27.001,5.64,0
1461,train,person,0186_20231023_105352,1026,,vehicle,car,7,0,15.405,20.51,25.892,2.56,0
1461,train,person,0186_20231023_105352,1033,,vehicle,car,26,0,17.314,25.692,38.559,10.32,0
1461,train,person,0186_20231023_105352,1047,,vehicle,car,13,0,25.757,29.588,39.687,5.0,0
1462,train,person,0186_20231023_105352,1029,,vehicle,car,12,0,20.123,28.255,44.294,4.68,0
1462,train,person,0186_20231023_105352,1078,,vehicle,car,56,0,38.667,42.886,49.093,22.32,0
1462,train,person,0186_20231023_105352,1079,,vehicle,car,56,0,33.657,37.91,42.841,22.32,0
1463,train,person,0186_20231023_105352,1030,,vehicle,car,8,0,17.688,20.936,27.155,3.08,0
1463,train,person,0186_20231023_105352,1039,,vehicle,car,22,0,4.553,18.195,40.345,8.4,0
1464,train,person,0186_20231023_105352,1049,,vehicle,car,28,0,30.23,34.249,48.115,11.16,0
1464,train,person,0186_20231023_105352,1055,,vehicle,car,24,0,36.755,38.63,48.113,9.56,0
1466,train,person,0186_20231023_105352,014,1467,vru,person,19,0,20.643,25.434,31.153,7.44,0
1466,train,person,0186_20231023_105352,1041,,vehicle,car,1,0,23.667,23.667,23.667,0.24,0
1466,train,person,0186_20231023_105352,1067,,vehicle,car,24,0,19.602,23.407,35.798,9.28,0
1467,train,person,0186_20231023_105352,004,1458,vru,person,6,0,7.249,9.711,12.025,2.16,0
1467,train,person,0186_20231023_105352,013,1466,vru,person,19,0,20.643,25.434,31.153,7.44,0
1467,train,person,0186_20231023_105352,1041,,vehicle,car,22,0,18.079,28.983,45.192,8.64,0
1467,train,person,0186_20231023_105352,1067,,vehicle,car,1,0,21.976,21.976,21.976,0.24,0
1468,train,person,0186_20231023_105352,1050,,vehicle,car,13,0,11.93,15.312,23.255,4.84,0
1468,train,person,0186_20231023_105352,1075,,vehicle,car,25,0,17.812,24.122,31.178,9.76,0
1469,train,person,0186_20231023_105352,1042,,vehicle,car,1,0,32.351,32.351,32.351,0.28,0
1469,train,person,0186_20231023_105352,1073,,vehicle,truck,24,0,15.494,15.928,16.897,9.48,0
1470,train,person,0186_20231023_105352,1001,,vehicle,car,8,0,22.47,29.25,41.413,2.96,0
1471,train,motorcycle,0186_20231023_105352,002,1456,vru,person,18,0,18.102,22.47,30.836,6.96,0
1471,train,motorcycle,0186_20231023_105352,1043,,vehicle,car,18,0,6.251,19.659,47.091,6.96,0
1472,train,bicycle,0186_20231023_105352,001,1455,vru,person,12,0,50.666,53.986,58.584,4.4,0
1472,train,bicycle,0186_20231023_105352,1052,,vehicle,car,10,0,15.845,17.161,20.214,3.76,0
1472,train,bicycle,0186_20231023_105352,1071,,vehicle,car,13,0,5.472,6.554,8.3,4.96,0
1473,train,bicycle,0186_20231023_105352,1053,,vehicle,car,9,0,17.068,20.962,26.829,3.36,0
1474,train,bicycle,0187_20231023_105950,006,0167,vru,person,81,9,1.32,11.381,23.131,32.16,1
1474,train,bicycle,0187_20231023_105950,1026,,vehicle,car,10,0,31.457,33.619,37.726,3.68,0
1474,train,bicycle,0187_20231023_105950,1039,,vehicle,car,11,0,4.595,10.801,22.522,4.32,0
1474,train,bicycle,0187_20231023_105950,1043,,vehicle,car,14,0,7.38,17.938,39.283,5.44,0
1474,train,bicycle,0187_20231023_105950,1050,,vehicle,car,12,0,16.12,24.695,41.599,4.72,0
1474,train,bicycle,0187_20231023_105950,1069,,vehicle,car,9,0,16.181,19.761,24.402,3.36,0
1474,train,bicycle,0187_20231023_105950,1082,,vehicle,car,77,0,11.349,15.095,38.889,30.52,0
1474,train,bicycle,0187_20231023_105950,1084,,vehicle,car,222,0,46.485,49.872,65.631,88.64,0
1475,train,person,0187_20231023_105950,003,1476,vru,stroller,64,8,1.361,11.116,22.84,25.52,1
1475,train,person,0187_20231023_105950,1059,,vehicle,car,10,0,26.638,32.793,36.314,3.92,0
0166,train,person,0187_20231023_105950,014,1484,vru,bicycle,35,0,19.444,25.539,36.476,13.8,0
0166,train,person,0187_20231023_105950,1002,,vehicle,car,13,0,4.026,12.36,21.176,4.88,0
0166,train,person,0187_20231023_105950,1010,,vehicle,car,15,0,6.822,20.398,42.239,5.76,0
1476,train,stroller,0187_20231023_105950,001,1475,vru,person,64,8,1.361,11.116,22.84,25.52,1
1476,train,stroller,0187_20231023_105950,020,0171,vru,person,22,0,20.707,21.312,22.786,8.72,0
1476,train,stroller,0187_20231023_105950,024,1492,vru,motorcycle,10,0,13.062,17.784,26.758,3.64,0
1476,train,stroller,0187_20231023_105950,1059,,vehicle,car,22,0,9.126,16.974,27.866,8.56,0
1476,train,stroller,0187_20231023_105950,1077,,vehicle,car,12,0,7.834,20.368,40.732,4.56,0
1477,train,person,0187_20231023_105950,011,1481,vru,person,54,5,1.894,14.276,28.774,21.48,1
1477,train,person,0187_20231023_105950,1027,,vehicle,car,11,0,18.186,34.909,52.766,4.32,0
1477,train,person,0187_20231023_105950,1035,,vehicle,car,13,0,9.324,18.837,38.075,4.88,0
1477,train,person,0187_20231023_105950,1051,,vehicle,car,1,0,44.744,44.744,44.744,0.04,0
1478,train,person,0187_20231023_105950,023,1491,vru,motorcycle,13,0,7.826,13.934,26.66,5.16,0
1478,train,person,0187_20231023_105950,1005,,vehicle,car,2,0,13.33,13.753,14.176,0.56,0
1478,train,person,0187_20231023_105950,1013,,vehicle,car,18,0,13.787,25.017,40.577,6.84,0
0167,train,person,0187_20231023_105950,000,1474,vru,bicycle,81,9,1.32,11.381,23.131,32.16,1
0167,train,person,0187_20231023_105950,1039,,vehicle,car,11,0,5.544,13.461,24.773,4.32,0
0167,train,person,0187_20231023_105950,1043,,vehicle,car,14,0,8.148,18.503,39.556,5.44,0
0167,train,person,0187_20231023_105950,1050,,vehicle,car,12,0,22.913,29.052,42.099,4.72,0
0167,train,person,0187_20231023_105950,1084,,vehicle,car,81,0,48.21,54.933,66.884,32.16,0
1479,train,person,0187_20231023_105950,012,1482,vru,bicycle,32,0,18.35,32.556,44.997,12.68,0
1479,train,person,0187_20231023_105950,1057,,vehicle,car,7,0,35.009,44.705,54.629,2.6,0
1479,train,person,0187_20231023_105950,1060,,vehicle,car,6,0,4.712,12.185,22.73,2.24,0
0168,train,person,0187_20231023_105950,016,1486,vru,person,7,0,47.358,48.269,49.191,2.48,0
0168,train,person,0187_20231023_105950,1081,,vehicle,car,75,0,7.76,14.528,25.403,29.68,0
1480,train,person,0187_20231023_105950,1047,,vehicle,car,8,0,46.797,47.824,49.855,3.04,0
0169,train,person,0187_20231023_105950,1073,,vehicle,car,8,0,14.451,19.291,26.969,3.08,0
0169,train,person,0187_20231023_105950,1074,,vehicle,car,13,0,18.215,28.24,45.981,4.92,0
1481,train,person,0187_20231023_105950,004,1477,vru,person,54,5,1.894,14.276,28.774,21.48,1
1482,train,bicycle,0187_20231023_105950,007,1479,vru,person,32,0,18.35,32.556,44.997,12.68,0
1482,train,bicycle,0187_20231023_105950,1057,,vehicle,car,10,0,14.522,22.121,31.336,3.8,0
1482,train,bicycle,0187_20231023_105950,1060,,vehicle,car,6,0,13.725,27.78,42.601,2.24,0
1483,train,bicycle,0187_20231023_105950,1061,,vehicle,car,10,0,25.158,26.336,27.729,3.8,0
1484,train,bicycle,0187_20231023_105950,002,0166,vru,person,35,0,19.444,25.539,36.476,13.8,0
1485,train,person,0187_20231023_105950,1078,,vehicle,car,12,0,14.008,21.844,37.737,4.72,0
1486,train,person,0187_20231023_105950,008,0168,vru,person,7,0,47.358,48.269,49.191,2.48,0
1486,train,person,0187_20231023_105950,1081,,vehicle,car,17,0,21.91,28.653,38.141,6.56,0
1487,train,bicycle,0187_20231023_105950,1053,,vehicle,car,8,0,13.859,24.532,43.347,3.16,0
1487,train,bicycle,0187_20231023_105950,1056,,vehicle,car,14,0,9.265,16.452,24.997,5.24,0
1487,train,bicycle,0187_20231023_105950,1062,,vehicle,car,10,0,17.115,23.217,28.684,3.72,0
1487,train,bicycle,0187_20231023_105950,1064,,vehicle,car,7,0,10.208,17.671,29.857,2.52,0
0170,train,person,0187_20231023_105950,1034,,vehicle,car,1,0,44.616,44.616,44.616,0.08,0
0170,train,person,0187_20231023_105950,1036,,vehicle,car,10,0,33.361,35.262,38.724,3.92,0
0170,train,person,0187_20231023_105950,1045,,vehicle,car,7,0,39.96,40.542,41.563,2.48,0
0171,train,person,0187_20231023_105950,003,1476,vru,stroller,22,0,20.707,21.312,22.786,8.72,0
0171,train,person,0187_20231023_105950,1077,,vehicle,car,7,0,16.321,26.899,39.395,2.56,0
1489,train,bicycle,0187_20231023_105950,1038,,vehicle,car,7,0,10.264,22.012,41.133,2.72,0
1489,train,bicycle,0187_20231023_105950,1049,,vehicle,car,19,0,5.122,10.216,12.613,7.52,0
1490,train,bicycle,0187_20231023_105950,1004,,vehicle,car,2,0,36.922,37.642,38.362,0.56,0
1490,train,bicycle,0187_20231023_105950,1028,,vehicle,car,16,0,25.286,32.916,45.764,6.04,0
1490,train,bicycle,0187_20231023_105950,1054,,vehicle,car,14,0,17.525,27.226,46.501,5.48,0
1491,train,motorcycle,0187_20231023_105950,005,1478,vru,person,13,0,7.826,13.934,26.66,5.16,0
1491,train,motorcycle,0187_20231023_105950,1013,,vehicle,car,6,0,9.414,17.015,28.707,2.04,0
1492,train,motorcycle,0187_20231023_105950,003,1476,vru,stroller,10,0,13.062,17.784,26.758,3.64,0
1493,train,person,0188_20231023_110247,001,1494,vru,person,113,0,22.508,31.757,55.155,45.08,0
1493,train,person,0188_20231023_110247,003,1496,vru,stroller,88,13,0.852,14.134,25.331,34.8,1
1493,train,person,0188_20231023_110247,007,1499,vru,person,39,0,20.862,22.811,26.397,15.2,0
1493,train,person,0188_20231023_110247,012,1503,vru,motorcycle,13,0,35.449,41.085,53.296,4.88,0
1493,train,person,0188_20231023_110247,1012,,vehicle,car,16,0,4.905,32.417,58.729,6.16,0
1493,train,person,0188_20231023_110247,1013,,vehicle,car,18,0,14.598,32.012,60.099,7.04,0
1493,train,person,0188_20231023_110247,1015,,vehicle,car,8,0,22.774,36.458,51.414,2.88,0
1493,train,person,0188_20231023_110247,1022,,vehicle,car,26,0,13.229,29.878,62.486,10.08,0
1493,train,person,0188_20231023_110247,1023,,vehicle,car,41,0,4.476,26.711,33.671,16.08,0
1493,train,person,0188_20231023_110247,1034,,vehicle,car,108,0,9.831,13.969,15.182,43.04,0
1494,train,person,0188_20231023_110247,000,1493,vru,person,113,0,22.508,31.757,55.155,45.08,0
1494,train,person,0188_20231023_110247,003,1496,vru,stroller,88,0,8.384,19.17,43.207,34.8,0
1494,train,person,0188_20231023_110247,007,1499,vru,person,39,5,2.267,11.365,27.083,15.2,1
1494,train,person,0188_20231023_110247,012,1503,vru,motorcycle,13,0,18.696,32.154,50.524,4.88,0
1494,train,person,0188_20231023_110247,1012,,vehicle,car,11,0,6.985,16.07,32.419,4.28,0
1494,train,person,0188_20231023_110247,1013,,vehicle,car,17,0,15.729,30.104,43.965,6.68,0
1494,train,person,0188_20231023_110247,1022,,vehicle,car,14,0,36.918,46.249,53.398,5.48,0
1494,train,person,0188_20231023_110247,1023,,vehicle,car,41,2,2.456,12.16,27.075,16.08,1
1494,train,person,0188_20231023_110247,1034,,vehicle,car,61,0,21.957,32.443,47.219,24.28,0
1495,train,person,0188_20231023_110247,006,1498,vru,person,19,0,21.33,21.887,23.051,7.56,0
1495,train,person,0188_20231023_110247,1008,,vehicle,car,14,0,14.185,20.177,29.807,5.32,0
1495,train,person,0188_20231023_110247,1027,,vehicle,car,31,0,17.058,41.072,58.025,12.36,0
1496,train,stroller,0188_20231023_110247,000,1493,vru,person,88,13,0.852,14.134,25.331,34.8,1
1496,train,stroller,0188_20231023_110247,001,1494,vru,person,88,0,8.384,19.17,43.207,34.8,0
1496,train,stroller,0188_20231023_110247,007,1499,vru,person,39,14,1.18,4.882,10.544,15.2,1
1496,train,stroller,0188_20231023_110247,012,1503,vru,motorcycle,13,0,29.447,36.81,51.39,4.88,0
1496,train,stroller,0188_20231023_110247,1023,,vehicle,car,41,0,3.732,17.151,28.906,16.08,0
1496,train,stroller,0188_20231023_110247,1034,,vehicle,car,36,0,9.279,11.981,18.474,14.0,0
0172,train,person,0188_20231023_110247,1002,,vehicle,car,11,0,5.425,21.658,38.558,4.16,0
0172,train,person,0188_20231023_110247,1017,,vehicle,car,11,0,4.746,21.364,39.554,4.04,0
0172,train,person,0188_20231023_110247,1024,,vehicle,car,26,0,16.877,36.867,57.273,10.16,0
0172,train,person,0188_20231023_110247,1030,,vehicle,car,5,0,9.035,13.943,19.771,1.72,0
1497,train,bicycle,0188_20231023_110247,1011,,vehicle,car,8,0,23.252,28.181,36.508,3.12,0
1498,train,person,0188_20231023_110247,002,1495,vru,person,19,0,21.33,21.887,23.051,7.56,0
1498,train,person,0188_20231023_110247,1027,,vehicle,car,33,0,42.527,53.946,59.678,13.16,0
1499,train,person,0188_20231023_110247,000,1493,vru,person,39,0,20.862,22.811,26.397,15.2,0
1499,train,person,0188_20231023_110247,001,1494,vru,person,39,5,2.267,11.365,27.083,15.2,1
1499,train,person,0188_20231023_110247,003,1496,vru,stroller,39,14,1.18,4.882,10.544,15.2,1
1499,train,person,0188_20231023_110247,1023,,vehicle,car,16,0,10.708,16.756,23.292,6.0,0
0173,train,person,0188_20231023_110247,1014,,vehicle,car,4,0,26.076,28.389,31.447,1.24,0
0173,train,person,0188_20231023_110247,1032,,vehicle,car,34,0,37.87,38.717,41.968,13.2,0
1500,train,person,0188_20231023_110247,010,1501,vru,person,33,0,3.555,4.24,5.892,12.88,0
1501,train,person,0188_20231023_110247,009,1500,vru,person,33,0,3.555,4.24,5.892,12.88,0
1503,train,motorcycle,0188_20231023_110247,000,1493,vru,person,13,0,35.449,41.085,53.296,4.88,0
1503,train,motorcycle,0188_20231023_110247,001,1494,vru,person,13,0,18.696,32.154,50.524,4.88,0
1503,train,motorcycle,0188_20231023_110247,003,1496,vru,stroller,13,0,29.447,36.81,51.39,4.88,0
1503,train,motorcycle,0188_20231023_110247,1034,,vehicle,car,13,0,21.998,27.476,39.757,4.88,0
1504,train,person,0189_20231023_110404,002,1506,vru,person,242,148,2.254,4.809,17.991,96.56,1
1504,train,person,0189_20231023_110404,013,1515,vru,person,54,50,1.362,1.665,4.568,21.36,1
1504,train,person,0189_20231023_110404,017,1519,vru,person,51,0,22.103,24.472,30.311,20.32,0
1504,train,person,0189_20231023_110404,018,1520,vru,bicycle,40,0,3.256,7.259,17.848,15.92,0
1504,train,person,0189_20231023_110404,024,1526,vru,bicycle,20,0,23.475,24.199,26.37,7.84,0
1504,train,person,0189_20231023_110404,1002,,vehicle,car,13,0,19.295,26.158,40.003,5.12,0
1504,train,person,0189_20231023_110404,1029,,vehicle,car,13,0,5.315,12.536,21.793,4.8,0
1504,train,person,0189_20231023_110404,1050,,vehicle,car,12,0,5.34,11.784,19.003,4.6,0
1504,train,person,0189_20231023_110404,1060,,vehicle,car,24,0,9.024,16.064,39.406,9.24,0
1504,train,person,0189_20231023_110404,1061,,vehicle,car,32,0,18.206,26.59,29.972,12.68,0
1504,train,person,0189_20231023_110404,1063,,vehicle,car,23,0,18.878,29.017,42.662,8.84,0
1504,train,person,0189_20231023_110404,1068,,vehicle,car,18,0,4.374,12.761,23.656,6.96,0
1504,train,person,0189_20231023_110404,1078,,vehicle,car,68,0,16.985,23.987,38.865,26.92,0
1504,train,person,0189_20231023_110404,1093,,vehicle,car,114,0,8.029,12.6,17.794,45.2,0
1504,train,person,0189_20231023_110404,1097,,vehicle,car,261,0,15.043,25.065,51.066,104.0,0
1505,train,person,0189_20231023_110404,1016,,vehicle,car,15,0,18.4,23.476,38.192,5.76,0
1505,train,person,0189_20231023_110404,1033,,vehicle,car,37,0,6.766,22.397,38.574,14.68,0
1505,train,person,0189_20231023_110404,1037,,vehicle,car,15,0,9.097,21.323,40.432,5.84,0
1505,train,person,0189_20231023_110404,1041,,vehicle,car,17,0,6.73,18.618,37.95,6.52,0
1505,train,person,0189_20231023_110404,1072,,vehicle,car,54,0,10.262,17.391,28.391,21.32,0
1505,train,person,0189_20231023_110404,1091,,vehicle,car,36,0,20.668,25.536,32.163,14.24,0
1506,train,person,0189_20231023_110404,000,1504,vru,person,242,148,2.254,4.809,17.991,96.56,1
1506,train,person,0189_20231023_110404,013,1515,vru,person,20,0,3.592,3.744,3.796,7.76,0
1506,train,person,0189_20231023_110404,017,1519,vru,person,51,0,24.34,26.24,31.061,20.32,0
1506,train,person,0189_20231023_110404,018,1520,vru,bicycle,15,0,17.984,18.945,20.771,5.76,0
1506,train,person,0189_20231023_110404,024,1526,vru,bicycle,5,0,21.137,21.333,21.583,1.84,0
1506,train,person,0189_20231023_110404,1029,,vehicle,car,13,0,7.594,13.789,23.519,4.8,0
1506,train,person,0189_20231023_110404,1050,,vehicle,car,12,0,7.211,13.179,20.763,4.6,0
1506,train,person,0189_20231023_110404,1060,,vehicle,car,24,0,7.409,16.868,41.014,9.24,0
1506,train,person,0189_20231023_110404,1061,,vehicle,car,32,0,8.495,17.72,21.986,12.68,0
1506,train,person,0189_20231023_110404,1063,,vehicle,car,23,0,15.538,23.884,33.697,8.84,0
1506,train,person,0189_20231023_110404,1068,,vehicle,car,18,0,6.123,18.193,30.357,6.96,0
1506,train,person,0189_20231023_110404,1078,,vehicle,car,34,0,19.279,25.161,38.298,13.32,0
1506,train,person,0189_20231023_110404,1093,,vehicle,car,89,0,6.902,14.059,26.534,35.36,0
1506,train,person,0189_20231023_110404,1097,,vehicle,car,242,0,12.703,22.994,53.928,96.56,0
1507,train,person,0189_20231023_110404,005,1508,vru,person,140,140,1.631,2.083,2.236,55.92,1
1507,train,person,0189_20231023_110404,1020,,vehicle,car,12,0,7.131,16.918,32.614,4.56,0
1507,train,person,0189_20231023_110404,1034,,vehicle,car,15,0,16.35,23.535,39.708,5.76,0
1507,train,person,0189_20231023_110404,1045,,vehicle,car,12,0,3.63,10.998,18.809,4.6,0
1507,train,person,0189_20231023_110404,1051,,vehicle,car,21,0,16.31,25.977,41.324,8.28,0
1507,train,person,0189_20231023_110404,1052,,vehicle,car,9,0,16.429,23.648,37.713,3.4,0
1507,train,person,0189_20231023_110404,1070,,vehicle,car,45,0,9.85,17.639,28.425,17.76,0
0174,train,person,0189_20231023_110404,010,1512,vru,person,23,0,32.772,38.373,44.545,8.96,0
0174,train,person,0189_20231023_110404,1022,,vehicle,car,6,0,5.515,12.103,19.089,2.12,0
0174,train,person,0189_20231023_110404,1096,,vehicle,car,110,0,9.132,12.877,29.219,43.92,0
1508,train,person,0189_20231023_110404,003,1507,vru,person,140,140,1.631,2.083,2.236,55.92,1
1508,train,person,0189_20231023_110404,1020,,vehicle,car,14,0,8.15,19.804,39.151,5.36,0
1508,train,person,0189_20231023_110404,1034,,vehicle,car,15,0,17.314,24.269,40.555,5.76,0
1508,train,person,0189_20231023_110404,1045,,vehicle,car,12,0,4.678,11.724,20.635,4.6,0
1508,train,person,0189_20231023_110404,1051,,vehicle,car,21,0,17.487,26.784,42.116,8.28,0
1508,train,person,0189_20231023_110404,1052,,vehicle,car,9,0,17.411,23.729,36.481,3.4,0
1508,train,person,0189_20231023_110404,1070,,vehicle,car,45,0,9.285,17.886,28.344,17.76,0
1509,train,person,0189_20231023_110404,012,1514,vru,bicycle,70,0,9.217,20.578,42.951,27.96,0
1509,train,person,0189_20231023_110404,1005,,vehicle,car,14,0,9.067,14.468,27.258,5.44,0
1509,train,person,0189_20231023_110404,1007,,vehicle,car,17,0,17.326,22.09,28.546,6.68,0
1509,train,person,0189_20231023_110404,1062,,vehicle,car,69,0,5.888,15.718,22.452,27.48,0
0175,train,person,0189_20231023_110404,011,1513,vru,person,53,4,0.203,21.329,37.675,21.04,1
0175,train,person,0189_20231023_110404,1043,,vehicle,car,8,0,12.756,16.208,22.235,3.04,0
1510,train,person,0189_20231023_110404,1010,,vehicle,car,9,0,6.095,13.342,21.913,3.28,0
1510,train,person,0189_20231023_110404,1013,,vehicle,car,3,0,11.215,11.955,12.908,0.88,0
1510,train,person,0189_20231023_110404,1014,,vehicle,car,23,0,5.907,24.3,42.785,8.88,0
1511,train,person,0189_20231023_110404,1076,,vehicle,car,4,0,20.191,24.164,27.912,1.44,0
1511,train,person,0189_20231023_110404,1084,,vehicle,car,19,0,6.984,18.2,28.919,7.24,0
1511,train,person,0189_20231023_110404,1090,,vehicle,car,68,0,31.969,32.873,41.472,27.04,0
1512,train,person,0189_20231023_110404,004,0174,vru,person,23,0,32.772,38.373,44.545,8.96,0
1512,train,person,0189_20231023_110404,026,1528,vru,motorcycle,13,0,11.581,16.771,28.629,5.12,0
1512,train,person,0189_20231023_110404,1075,,vehicle,car,4,0,23.437,24.931,27.047,1.4,0
1512,train,person,0189_20231023_110404,1082,,vehicle,car,18,0,18.527,26.459,41.053,7.0,0
1513,train,person,0189_20231023_110404,007,0175,vru,person,53,4,0.203,21.329,37.675,21.04,1
1513,train,person,0189_20231023_110404,1043,,vehicle,car,18,0,3.619,25.183,50.483,6.88,0
1514,train,bicycle,0189_20231023_110404,006,1509,vru,person,70,0,9.217,20.578,42.951,27.96,0
1514,train,bicycle,0189_20231023_110404,1007,,vehicle,car,17,0,23.393,30.181,43.016,6.68,0
1514,train,bicycle,0189_20231023_110404,1062,,vehicle,car,24,0,25.897,32.231,44.383,9.56,0
1515,train,person,0189_20231023_110404,000,1504,vru,person,54,50,1.362,1.665,4.568,21.36,1
1515,train,person,0189_20231023_110404,002,1506,vru,person,20,0,3.592,3.744,3.796,7.76,0
1515,train,person,0189_20231023_110404,024,1526,vru,bicycle,20,0,24.729,25.532,27.798,7.84,0
1515,train,person,0189_20231023_110404,1002,,vehicle,car,13,0,18.807,25.49,38.782,5.12,0
1515,train,person,0189_20231023_110404,1078,,vehicle,car,66,0,17.263,23.058,27.208,26.16,0
1515,train,person,0189_20231023_110404,1097,,vehicle,car,24,0,16.433,17.811,21.127,9.36,0
1516,train,person,0189_20231023_110404,1058,,vehicle,car,21,0,14.498,23.72,42.475,8.36,0
1516,train,person,0189_20231023_110404,1067,,vehicle,car,18,0,10.004,18.09,33.944,7.12,0
1516,train,person,0189_20231023_110404,1092,,vehicle,truck,46,0,30.249,36.923,43.741,18.28,0
1517,train,person,0189_20231023_110404,1004,,vehicle,car,9,0,11.013,14.589,21.538,3.52,0
1517,train,person,0189_20231023_110404,1012,,vehicle,car,9,0,11.618,16.066,21.475,3.52,0
1517,train,person,0189_20231023_110404,1023,,vehicle,car,15,0,17.394,26.449,41.741,5.68,0
1517,train,person,0189_20231023_110404,1028,,vehicle,car,7,0,36.673,39.41,44.881,2.76,0
1517,train,person,0189_20231023_110404,1094,,vehicle,car,19,0,3.218,7.618,14.683,7.56,0
1519,train,person,0189_20231023_110404,000,1504,vru,person,51,0,22.103,24.472,30.311,20.32,0
1519,train,person,0189_20231023_110404,002,1506,vru,person,51,0,24.34,26.24,31.061,20.32,0
1519,train,person,0189_20231023_110404,1029,,vehicle,car,1,0,19.362,19.362,19.362,0.0,0
1519,train,person,0189_20231023_110404,1050,,vehicle,car,12,0,17.295,24.395,36.797,4.6,0
1519,train,person,0189_20231023_110404,1097,,vehicle,car,51,0,32.26,35.456,42.014,20.32,0
1520,train,bicycle,0189_20231023_110404,000,1504,vru,person,40,0,3.256,7.259,17.848,15.92,0
1520,train,bicycle,0189_20231023_110404,002,1506,vru,person,15,0,17.984,18.945,20.771,5.76,0
1520,train,bicycle,0189_20231023_110404,1068,,vehicle,car,10,0,18.085,20.13,24.396,3.76,0
1520,train,bicycle,0189_20231023_110404,1093,,vehicle,car,40,0,5.343,10.187,26.187,15.6,0
1520,train,bicycle,0189_20231023_110404,1097,,vehicle,car,30,0,34.184,38.311,47.786,11.6,0
1521,train,person,0189_20231023_110404,1095,,vehicle,car,34,0,22.159,24.416,28.575,13.2,0
1522,train,person,0189_20231023_110404,1035,,vehicle,car,5,0,20.815,23.459,26.984,1.76,0
1522,train,person,0189_20231023_110404,1038,,vehicle,car,2,0,23.623,26.459,29.295,0.56,0
1522,train,person,0189_20231023_110404,1039,,vehicle,car,14,0,8.487,21.938,43.473,5.24,0
1522,train,person,0189_20231023_110404,1044,,vehicle,car,4,0,22.28,26.169,30.395,1.36,0
1522,train,person,0189_20231023_110404,1094,,vehicle,car,25,0,39.208,40.588,44.051,9.76,0
1523,train,bicycle,0189_20231023_110404,1047,,vehicle,car,6,0,30.501,35.041,41.591,2.28,0
1523,train,bicycle,0189_20231023_110404,1053,,vehicle,car,12,0,18.077,28.57,48.329,4.68,0
1523,train,bicycle,0189_20231023_110404,1095,,vehicle,car,25,0,31.442,37.663,49.098,9.68,0
1525,train,bicycle,0189_20231023_110404,1022,,vehicle,car,11,0,21.098,22.049,22.876,4.0,0
1525,train,bicycle,0189_20231023_110404,1096,,vehicle,car,23,0,6.98,17.463,31.907,8.8,0
1526,train,bicycle,0189_20231023_110404,000,1504,vru,person,20,0,23.475,24.199,26.37,7.84,0
1526,train,bicycle,0189_20231023_110404,002,1506,vru,person,5,0,21.137,21.333,21.583,1.84,0
1526,train,bicycle,0189_20231023_110404,013,1515,vru,person,20,0,24.729,25.532,27.798,7.84,0
1526,train,bicycle,0189_20231023_110404,1002,,vehicle,car,9,0,39.854,47.833,59.168,3.52,0
1526,train,bicycle,0189_20231023_110404,1078,,vehicle,car,20,0,47.595,48.336,49.74,7.84,0
1526,train,bicycle,0189_20231023_110404,1097,,vehicle,car,9,0,10.631,11.1,11.947,3.44,0
1528,train,motorcycle,0189_20231023_110404,010,1512,vru,person,13,0,11.581,16.771,28.629,5.12,0
1528,train,motorcycle,0189_20231023_110404,1082,,vehicle,car,4,0,52.436,53.851,55.129,1.52,0
1530,train,motorcycle,0189_20231023_110404,1011,,vehicle,car,9,0,26.783,30.561,35.332,3.2,0
1531,train,stroller,0190_20231023_110920,1008,,vehicle,car,8,0,12.323,16.716,25.521,3.08,0
1531,train,stroller,0190_20231023_110920,1020,,vehicle,car,6,0,17.022,18.575,21.386,2.16,0
1531,train,stroller,0190_20231023_110920,1041,,vehicle,car,17,0,14.063,24.075,44.543,6.68,0
1531,train,stroller,0190_20231023_110920,1045,,vehicle,car,10,0,17.653,18.931,19.688,3.84,0
1531,train,stroller,0190_20231023_110920,1051,,vehicle,car,22,0,4.611,19.054,37.753,8.4,0
1531,train,stroller,0190_20231023_110920,1056,,vehicle,car,27,0,12.521,20.195,34.614,10.76,0
1531,train,stroller,0190_20231023_110920,1080,,vehicle,car,45,0,21.303,25.772,33.828,17.84,0
1531,train,stroller,0190_20231023_110920,1081,,vehicle,car,46,0,12.898,15.523,22.145,18.24,0
1531,train,stroller,0190_20231023_110920,1083,,vehicle,car,64,0,16.088,22.116,42.555,25.44,0
1531,train,stroller,0190_20231023_110920,1084,,vehicle,car,53,0,14.17,24.794,40.827,21.04,0
1532,train,person,0190_20231023_110920,002,1533,vru,person,133,0,25.227,30.542,53.943,53.0,0
1532,train,person,0190_20231023_110920,1038,,vehicle,car,10,0,14.696,31.218,49.982,3.72,0
1532,train,person,0190_20231023_110920,1073,,vehicle,car,54,0,10.869,16.426,26.289,21.4,0
1533,train,person,0190_20231023_110920,001,1532,vru,person,133,0,25.227,30.542,53.943,53.0,0
1533,train,person,0190_20231023_110920,1038,,vehicle,car,10,0,8.084,17.041,31.558,3.72,0
1533,train,person,0190_20231023_110920,1073,,vehicle,car,57,0,36.419,37.903,43.394,22.56,0
