sample_id,scene_path,archive,timestamp,target_type,target_id,target_class_name,target_x_world,target_y_world,target_z_world,target_x_ego,target_y_ego,target_velocity,other_type,other_id,other_class_name,other_x_world,other_y_world,other_z_world,other_velocity,dx,dy,dz,distance,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,displacement,avg_speed,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane,nearest_map_dist
1435,0183_20231023_104431,imptc_set_04.tar.gz,1698057982720011,vrus,007,person,3.105339,5.328222,1.637038,0.0,0.0,10.930744,vrus,002,person,-0.238957,5.377757,1.698147,5.869981,-3.344296,0.049535,0.061109,3.344663,1,1,1,0,3,0,1,1,14.349059,2.869812,5,crosswalk,1,0,0,0,0.013772
1437,0183_20231023_104431,imptc_set_04.tar.gz,1698057902680002,vrus,010,person,15.741087,17.618533,1.575191,0.0,0.0,4.339164,vrus,004,person,15.710616,18.298828,1.718586,4.437686,-0.03047,0.680295,0.143395,0.680977,1,1,1,0,3,0,1,1,5.767618,1.2324,1,sidewalk,0,1,0,0,0.049179
1439,0184_20231023_105026,imptc_set_04.tar.gz,1698058245079987,vrus,001,person,7.901647,9.802891,1.718442,0.0,0.0,5.50267,vehicles,1037,car,7.150485,10.536687,0.922074,3.500672,-0.751162,0.733795,-0.796368,1.050096,1,2,1,1,2,1,0,1,7.94962,1.589924,5,crosswalk,1,0,0,0,0.044522
1439,0184_20231023_105026,imptc_set_04.tar.gz,1698058245079987,vrus,001,person,7.901647,9.802891,1.718442,0.0,0.0,5.50267,vrus,005,person,6.611237,10.04175,1.667338,4.685211,-1.29041,0.238858,-0.051104,1.31233,1,2,1,1,2,1,0,1,7.94962,1.589924,5,crosswalk,1,0,0,0,0.044522
1439,0184_20231023_105026,imptc_set_04.tar.gz,1698058245079987,vrus,001,person,7.901647,9.802891,1.718442,0.0,0.0,5.50267,vrus,003,person,6.505818,10.716781,1.888844,5.616235,-1.395829,0.91389,0.170402,1.668392,1,2,1,1,2,1,0,1,7.94962,1.589924,5,crosswalk,1,0,0,0,0.044522
1439,0184_20231023_105026,imptc_set_04.tar.gz,1698058245079987,vrus,001,person,7.901647,9.802891,1.718442,0.0,0.0,5.50267,vrus,006,person,6.712898,11.721074,1.500694,5.403006,-1.188749,1.918183,-0.217747,2.256668,1,2,1,1,2,1,0,1,7.94962,1.589924,5,crosswalk,1,0,0,0,0.044522
1441,0184_20231023_105026,imptc_set_04.tar.gz,1698058243920026,vrus,003,person,7.717802,12.027731,1.885817,0.0,0.0,5.692194,vehicles,1037,car,7.899733,11.888123,0.938871,3.965234,0.181931,-0.139608,-0.946945,0.229324,1,2,1,1,2,1,0,1,7.129356,1.425871,5,crosswalk,1,0,0,0,0.006635
1441,0184_20231023_105026,imptc_set_04.tar.gz,1698058243920026,vrus,003,person,7.717802,12.027731,1.885817,0.0,0.0,5.692194,vrus,005,person,7.626789,11.23756,1.646462,4.910665,-0.091013,-0.790171,-0.239354,0.795395,1,2,1,1,2,1,0,1,7.129356,1.425871,5,crosswalk,1,0,0,0,0.006635
1441,0184_20231023_105026,imptc_set_04.tar.gz,1698058243920026,vrus,003,person,7.717802,12.027731,1.885817,0.0,0.0,5.692194,vrus,006,person,7.941408,13.091746,1.505434,5.90065,0.223606,1.064016,-0.380383,1.087258,1,2,1,1,2,1,0,1,7.129356,1.425871,5,crosswalk,1,0,0,0,0.006635
1441,0184_20231023_105026,imptc_set_04.tar.gz,1698058243920026,vrus,003,person,7.717802,12.027731,1.885817,0.0,0.0,5.692194,vrus,001,person,9.05894,11.164313,1.69578,5.661907,1.341137,-0.863418,-0.190037,1.595036,1,2,1,1,2,1,0,1,7.129356,1.425871,5,crosswalk,1,0,0,0,0.006635
1443,0184_20231023_105026,imptc_set_04.tar.gz,1698058251480017,vrus,005,person,1.256219,3.203844,1.681771,0.0,0.0,5.436812,vehicles,1037,car,1.013226,3.193629,0.971427,3.555832,-0.242993,-0.010215,-0.710344,0.243208,1,1,1,0,3,0,1,1,6.962767,1.392553,5,crosswalk,1,0,0,0,0.033271
1443,0184_20231023_105026,imptc_set_04.tar.gz,1698058251480017,vrus,005,person,1.256219,3.203844,1.681771,0.0,0.0,5.436812,vrus,001,person,1.636628,1.803195,1.704903,5.673079,0.380409,-1.400648,0.023132,1.451388,1,1,1,0,3,0,1,1,6.962767,1.392553,5,crosswalk,1,0,0,0,0.033271
1443,0184_20231023_105026,imptc_set_04.tar.gz,1698058251480017,vrus,005,person,1.256219,3.203844,1.681771,0.0,0.0,5.436812,vrus,003,person,0.091497,4.08577,1.72128,6.355659,-1.164722,0.881926,0.039509,1.460949,1,1,1,0,3,0,1,1,6.962767,1.392553,5,crosswalk,1,0,0,0,0.033271
1444,0184_20231023_105026,imptc_set_04.tar.gz,1698058237399999,vrus,006,person,11.350812,16.339935,1.54424,0.0,0.0,0.573263,vrus,003,person,10.997363,15.10248,1.927021,0.510968,-0.353449,-1.237454,0.382781,1.286942,1,2,1,1,2,1,0,1,2.389733,0.477947,1,sidewalk,0,1,0,0,0.014899
1444,0184_20231023_105026,imptc_set_04.tar.gz,1698058237399999,vrus,006,person,11.350812,16.339935,1.54424,0.0,0.0,0.573263,vehicles,1037,car,10.864647,15.096553,0.969886,0.787447,-0.486165,-1.243382,-0.574354,1.335049,1,2,1,1,2,1,0,1,2.389733,0.477947,1,sidewalk,0,1,0,0,0.014899
1444,0184_20231023_105026,imptc_set_04.tar.gz,1698058237399999,vrus,006,person,11.350812,16.339935,1.54424,0.0,0.0,0.573263,vrus,001,person,12.594241,15.023556,1.767239,0.012132,1.243429,-1.316378,0.222999,1.810792,1,2,1,1,2,1,0,1,2.389733,0.477947,1,sidewalk,0,1,0,0,0.014899
1446,0185_20231023_105144,imptc_set_04.tar.gz,1698058357680002,vrus,000,person,16.493805,15.47105,1.755797,0.0,0.0,0.608749,vrus,001,bicycle,14.949253,14.952971,1.719211,0.226673,-1.544552,-0.518079,-0.036586,1.629125,1,1,2,1,2,1,0,1,3.903258,0.780652,1,sidewalk,0,1,0,0,0.022004
1449,0185_20231023_105144,imptc_set_04.tar.gz,1698058390600014,vrus,004,person,-0.374365,-0.820773,1.643261,0.0,0.0,4.820929,vrus,002,person,-0.745537,-1.172815,1.652993,4.72915,-0.371172,-0.352042,0.009733,0.511569,2,1,2,2,1,1,0,1,6.714392,1.342878,1,sidewalk,0,1,0,0,0.013281
1454,0186_20231023_105352,imptc_set_04.tar.gz,1698058490600014,vrus,000,person,10.163886,15.579759,1.758854,0.0,0.0,0.003541,vrus,001,person,12.496868,15.648777,1.753083,0.014117,2.332982,0.069019,-0.005772,2.334003,2,1,1,1,2,1,0,0,0.011289,0.002258,1,sidewalk,0,1,0,0,0.034756
1455,0186_20231023_105352,imptc_set_04.tar.gz,1698058511640023,vrus,001,person,12.393702,15.58738,1.750966,0.0,0.0,0.064294,vrus,000,person,9.989441,15.666979,1.751977,0.03514,-2.404261,0.079599,0.001011,2.405578,1,1,1,0,3,0,1,0,0.016705,0.003341,1,sidewalk,0,1,0,0,0.009664
1456,0186_20231023_105352,imptc_set_04.tar.gz,1698058520720011,vrus,002,person,24.528851,8.150042,1.841234,0.0,0.0,1.523075,vrus,013,person,24.166717,7.834028,1.754829,2.200559,-0.362135,-0.316014,-0.086405,0.480631,1,2,1,1,2,1,0,1,2.912886,0.582577,3,curb,0,0,0,0,0.014707
1457,0186_20231023_105352,imptc_set_04.tar.gz,1698058484119996,vrus,003,person,14.135097,14.030313,1.74386,0.0,0.0,5.471841,vrus,001,person,12.512958,15.644446,1.753676,0.236459,-1.622139,1.614133,0.009816,2.288397,2,1,2,2,1,1,0,1,7.28781,1.457562,1,sidewalk,0,1,0,0,0.010406
1457,0186_20231023_105352,imptc_set_04.tar.gz,1698058484119996,vrus,003,person,14.135097,14.030313,1.74386,0.0,0.0,5.471841,vrus,000,person,10.191238,15.580962,1.76175,0.052436,-3.943859,1.550649,0.01789,4.237751,2,1,2,2,1,1,0,1,7.28781,1.457562,1,sidewalk,0,1,0,0,0.010406
1458,0186_20231023_105352,imptc_set_04.tar.gz,1698058495680002,vrus,004,person,1.765004,-2.867083,1.774509,0.0,0.0,6.038664,vehicles,1049,car,3.555606,1.773861,0.783072,4.88079,1.790602,4.640944,-0.991438,4.974396,2,1,1,1,2,1,0,1,8.420447,1.684089,5,crosswalk,1,0,0,0,0.064262
1459,0186_20231023_105352,imptc_set_04.tar.gz,1698058540160005,vrus,005,person,0.670234,1.687878,1.767147,0.0,0.0,5.258829,vrus,007,person,1.032376,1.447421,1.647888,5.274356,0.362141,-0.240458,-0.119258,0.434703,1,1,1,0,3,0,1,1,7.14254,1.428508,5,crosswalk,1,0,0,0,0.01239
1460,0186_20231023_105352,imptc_set_04.tar.gz,1698058536560005,vrus,006,person,9.656431,15.927222,1.679361,0.0,0.0,4.977065,vehicles,1046,car,5.27529,14.121797,0.754174,17.223815,-4.381141,-1.805425,-0.925187,4.738561,1,1,1,0,3,0,1,1,5.877004,1.175401,1,sidewalk,0,1,0,0,0.002273
1463,0186_20231023_105352,imptc_set_04.tar.gz,1698058509880017,vrus,010,person,25.301174,8.049581,1.912584,0.0,0.0,0.907689,vrus,002,person,24.941745,7.635284,1.746535,0.613034,-0.35943,-0.414296,-0.166049,0.548481,1,1,1,0,3,0,1,1,0.754241,0.150848,1,sidewalk,0,1,0,0,0.017097
1463,0186_20231023_105352,imptc_set_04.tar.gz,1698058509880017,vrus,010,person,25.301174,8.049581,1.912584,0.0,0.0,0.907689,vrus,012,person,24.646791,6.906214,1.74276,2.498023,-0.654383,-1.143367,-0.169824,1.317386,1,1,1,0,3,0,1,1,0.754241,0.150848,1,sidewalk,0,1,0,0,0.017097
1466,0186_20231023_105352,imptc_set_04.tar.gz,1698058527840008,vrus,013,person,18.286928,13.362251,1.710097,0.0,0.0,5.798443,vrus,002,person,17.023786,13.568457,1.900222,10.162899,-1.263143,0.206205,0.190126,1.279863,1,2,1,1,2,1,0,1,7.212241,1.442448,5,crosswalk,1,0,0,0,0.008375
1466,0186_20231023_105352,imptc_set_04.tar.gz,1698058527840008,vrus,013,person,18.286928,13.362251,1.710097,0.0,0.0,5.798443,vrus,015,person,18.904608,12.116465,1.683552,5.461978,0.61768,-1.245787,-0.026544,1.390508,1,2,1,1,2,1,0,1,7.212241,1.442448,5,crosswalk,1,0,0,0,0.008375
1468,0186_20231023_105352,imptc_set_04.tar.gz,1698058531199984,vrus,015,person,14.255347,14.359955,1.705388,0.0,0.0,5.436569,vrus,013,person,13.72958,14.789405,1.714134,5.53352,-0.525767,0.429449,0.008746,0.678865,1,1,1,0,3,0,1,1,7.177956,1.470892,1,sidewalk,0,1,0,0,0.045598
1468,0186_20231023_105352,imptc_set_04.tar.gz,1698058531199984,vrus,015,person,14.255347,14.359955,1.705388,0.0,0.0,5.436569,vrus,002,person,11.718105,15.329233,1.885401,5.003556,-2.537242,0.969277,0.180012,2.716081,1,1,1,0,3,0,1,1,7.177956,1.470892,1,sidewalk,0,1,0,0,0.045598
1468,0186_20231023_105352,imptc_set_04.tar.gz,1698058531199984,vrus,015,person,14.255347,14.359955,1.705388,0.0,0.0,5.436569,vehicles,1046,car,19.240556,14.146666,0.603478,3.903263,4.985209,-0.213289,-1.10191,4.98977,1,1,1,0,3,0,1,1,7.177956,1.470892,1,sidewalk,0,1,0,0,0.045598
1469,0186_20231023_105352,imptc_set_04.tar.gz,1698058547320011,vrus,016,person,-3.507923,28.301493,1.514344,0.0,0.0,4.939757,vrus,002,person,-4.427758,28.067098,1.46363,4.895814,-0.919835,-0.234395,-0.050714,0.94923,1,1,2,1,2,1,0,1,6.430812,1.36247,1,sidewalk,0,1,0,0,0.050395
1475,0187_20231023_105950,imptc_set_04.tar.gz,1698058844800029,vrus,001,person,10.852674,16.267801,1.639709,0.0,0.0,0.034801,vrus,002,person,10.948126,16.431873,1.689208,0.044687,0.095452,0.164073,0.049499,0.189818,2,1,2,2,1,1,0,0,0.087619,0.017524,1,sidewalk,0,1,0,0,0.013405
1480,0187_20231023_105950,imptc_set_04.tar.gz,1698058875280002,vrus,009,person,1.046003,2.04698,1.609114,0.0,0.0,6.312918,vrus,002,person,1.023269,2.001279,1.566289,6.057059,-0.022734,-0.045701,-0.042825,0.051043,1,2,1,1,2,1,0,1,8.251033,1.650207,5,crosswalk,1,0,0,0,0.017066
1480,0187_20231023_105950,imptc_set_04.tar.gz,1698058875280002,vrus,009,person,1.046003,2.04698,1.609114,0.0,0.0,6.312918,vrus,001,person,1.667233,4.869713,1.779701,5.504205,0.621231,2.822733,0.170587,2.890285,1,2,1,1,2,1,0,1,8.251033,1.650207,5,crosswalk,1,0,0,0,0.017066
1493,0188_20231023_110247,imptc_set_04.tar.gz,1698059000119996,vrus,000,person,-3.705202,29.185369,1.700608,0.0,0.0,0.466668,vrus,003,stroller,-3.782526,28.050846,1.68359,3.819099,-0.077324,-1.134523,-0.017018,1.137155,2,1,2,2,1,1,0,0,0.037802,0.00756,1,sidewalk,0,1,0,0,0.035382
1493,0188_20231023_110247,imptc_set_04.tar.gz,1698059000119996,vrus,000,person,-3.705202,29.185369,1.700608,0.0,0.0,0.466668,vrus,004,person,-4.580879,31.463721,1.169702,2.97707,-0.875677,2.278353,-0.530906,2.44084,2,1,2,2,1,1,0,0,0.037802,0.00756,1,sidewalk,0,1,0,0,0.035382
1498,0188_20231023_110247,imptc_set_04.tar.gz,1698058989480017,vrus,006,person,-3.649824,29.284373,1.434633,0.0,0.0,0.446493,vrus,000,person,-3.798364,28.883899,1.711699,0.124404,-0.148541,-0.400474,0.277065,0.427134,1,1,2,1,2,1,0,0,0.16884,0.033768,1,sidewalk,0,1,0,0,0.057262
1499,0188_20231023_110247,imptc_set_04.tar.gz,1698058975800029,vrus,007,person,8.396331,11.846884,1.755455,0.0,0.0,6.594534,vrus,003,stroller,4.564238,9.356441,1.606916,4.309171,-3.832093,-2.490443,-0.148539,4.570257,1,2,1,1,2,1,0,1,9.122745,1.824549,5,crosswalk,1,0,0,0,0.011286
1500,0188_20231023_110247,imptc_set_04.tar.gz,1698058974920026,vrus,009,person,-5.029065,30.942364,1.160092,0.0,0.0,0.734519,vrus,000,person,-3.965278,28.972187,1.700953,0.115808,1.063787,-1.970178,0.54086,2.239027,1,2,1,1,2,1,0,0,0.084533,0.016907,1,sidewalk,0,1,0,0,0.010653
1500,0188_20231023_110247,imptc_set_04.tar.gz,1698058974920026,vrus,009,person,-5.029065,30.942364,1.160092,0.0,0.0,0.734519,vrus,010,person,-2.874061,27.525082,1.678537,0.643562,2.155003,-3.417283,0.518445,4.040032,1,2,1,1,2,1,0,0,0.084533,0.016907,1,sidewalk,0,1,0,0,0.010653
1501,0188_20231023_110247,imptc_set_04.tar.gz,1698058974880017,vrus,010,person,-2.869506,27.51957,1.679978,0.0,0.0,0.592002,vrus,000,person,-3.966085,28.973188,1.700791,0.112033,-1.096579,1.453619,0.020813,1.82085,1,2,1,1,2,1,0,0,0.147486,0.029497,1,sidewalk,0,1,0,0,0.038471
1501,0188_20231023_110247,imptc_set_04.tar.gz,1698058974880017,vrus,010,person,-2.869506,27.51957,1.679978,0.0,0.0,0.592002,vrus,009,person,-5.031908,30.950015,1.159281,0.796337,-2.162401,3.430445,-0.520697,4.055112,1,2,1,1,2,1,0,0,0.147486,0.029497,1,sidewalk,0,1,0,0,0.038471
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,vrus,000,person,13.388842,16.398801,1.669799,0.0,0.0,0.081135,vrus,005,person,14.176506,15.668783,1.991304,0.04081,0.787664,-0.730018,0.321505,1.073938,2,1,1,1,2,1,0,0,0.074694,0.014939,1,sidewalk,0,1,0,0,0.020033
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,vrus,000,person,13.388842,16.398801,1.669799,0.0,0.0,0.081135,vrus,003,person,12.085406,16.10929,1.705428,0.102091,-1.303436,-0.289511,0.035629,1.335201,2,1,1,1,2,1,0,0,0.074694,0.014939,1,sidewalk,0,1,0,0,0.020033
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,vrus,000,person,13.388842,16.398801,1.669799,0.0,0.0,0.081135,vrus,001,person,14.444926,17.405365,1.703834,0.231088,1.056084,1.006564,0.034035,1.458933,2,1,1,1,2,1,0,0,0.074694,0.014939,1,sidewalk,0,1,0,0,0.020033
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,vrus,000,person,13.388842,16.398801,1.669799,0.0,0.0,0.081135,vrus,002,person,15.658901,17.266865,1.620351,0.157096,2.270059,0.868064,-0.049448,2.430371,2,1,1,1,2,1,0,0,0.074694,0.014939,1,sidewalk,0,1,0,0,0.020033
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,vrus,000,person,13.388842,16.398801,1.669799,0.0,0.0,0.081135,vrus,004,person,10.308459,16.067464,1.705951,0.117198,-3.080383,-0.331337,0.036152,3.098152,2,1,1,1,2,1,0,0,0.074694,0.014939,1,sidewalk,0,1,0,0,0.020033
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,vrus,001,person,14.462184,17.43854,1.703108,0.0,0.0,0.037824,vrus,002,person,15.654559,17.264314,1.619437,0.147707,1.192375,-0.174225,-0.08367,1.205037,2,1,1,1,2,1,0,0,0.03785,0.00757,1,sidewalk,0,1,0,0,0.010986
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,vrus,001,person,14.462184,17.43854,1.703108,0.0,0.0,0.037824,vrus,000,person,13.403058,16.383436,1.669256,0.004386,-1.059126,-1.055104,-0.033851,1.494989,2,1,1,1,2,1,0,0,0.03785,0.00757,1,sidewalk,0,1,0,0,0.010986
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,vrus,001,person,14.462184,17.43854,1.703108,0.0,0.0,0.037824,vrus,005,person,14.128488,15.650195,1.996643,0.247026,-0.333696,-1.788344,0.293536,1.819211,2,1,1,1,2,1,0,0,0.03785,0.00757,1,sidewalk,0,1,0,0,0.010986
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,vrus,001,person,14.462184,17.43854,1.703108,0.0,0.0,0.037824,vrus,003,person,12.091716,15.956207,1.720157,0.209761,-2.370468,-1.482333,0.01705,2.795788,2,1,1,1,2,1,0,0,0.03785,0.00757,1,sidewalk,0,1,0,0,0.010986
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,vrus,001,person,14.462184,17.43854,1.703108,0.0,0.0,0.037824,vrus,004,person,10.310988,16.06413,1.706214,0.007736,-4.151196,-1.37441,0.003106,4.372806,2,1,1,1,2,1,0,0,0.03785,0.00757,1,sidewalk,0,1,0,0,0.010986
1506,0189_20231023_110404,imptc_set_04.tar.gz,1698059134760020,vrus,002,person,15.660041,17.242066,1.626882,0.0,0.0,0.043596,vrus,001,person,14.494497,17.460693,1.698864,0.027758,-1.165544,0.218627,0.071983,1.185872,2,1,1,1,2,1,0,0,0.056728,0.011346,1,sidewalk,0,1,0,0,0.00752
1506,0189_20231023_110404,imptc_set_04.tar.gz,1698059134760020,vrus,002,person,15.660041,17.242066,1.626882,0.0,0.0,0.043596,vrus,005,person,14.151402,15.667627,1.989756,0.015846,-1.508639,-1.574438,0.362875,2.180562,2,1,1,1,2,1,0,0,0.056728,0.011346,1,sidewalk,0,1,0,0,0.00752
1506,0189_20231023_110404,imptc_set_04.tar.gz,1698059134760020,vrus,002,person,15.660041,17.242066,1.626882,0.0,0.0,0.043596,vrus,000,person,13.408042,16.338389,1.670522,0.132827,-2.252,-0.903677,0.043641,2.426548,2,1,1,1,2,1,0,0,0.056728,0.011346,1,sidewalk,0,1,0,0,0.00752
1506,0189_20231023_110404,imptc_set_04.tar.gz,1698059134760020,vrus,002,person,15.660041,17.242066,1.626882,0.0,0.0,0.043596,vrus,003,person,12.084272,16.09269,1.704939,0.072669,-3.575769,-1.149376,0.078058,3.755954,2,1,1,1,2,1,0,0,0.056728,0.011346,1,sidewalk,0,1,0,0,0.00752
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,vrus,003,person,12.075498,16.130664,1.70502,0.0,0.0,0.086731,vrus,000,person,13.399566,16.390827,1.669224,0.056757,1.324068,0.260163,-0.035795,1.349386,2,1,1,1,2,1,0,0,0.064217,0.012843,1,sidewalk,0,1,0,0,0.00724
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,vrus,003,person,12.075498,16.130664,1.70502,0.0,0.0,0.086731,vrus,004,person,10.314746,16.071975,1.706367,0.061631,-1.760753,-0.058689,0.001347,1.76173,2,1,1,1,2,1,0,0,0.064217,0.012843,1,sidewalk,0,1,0,0,0.00724
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,vrus,003,person,12.075498,16.130664,1.70502,0.0,0.0,0.086731,vrus,005,person,14.170504,15.682367,1.988065,0.090843,2.095006,-0.448298,0.283045,2.142434,2,1,1,1,2,1,0,0,0.064217,0.012843,1,sidewalk,0,1,0,0,0.00724
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,vrus,003,person,12.075498,16.130664,1.70502,0.0,0.0,0.086731,vrus,001,person,14.431122,17.394676,1.709955,0.16617,2.355624,1.264012,0.004935,2.673329,2,1,1,1,2,1,0,0,0.064217,0.012843,1,sidewalk,0,1,0,0,0.00724
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,vrus,003,person,12.075498,16.130664,1.70502,0.0,0.0,0.086731,vrus,002,person,15.633888,17.276146,1.618784,0.138127,3.55839,1.145481,-0.086236,3.738217,2,1,1,1,2,1,0,0,0.064217,0.012843,1,sidewalk,0,1,0,0,0.00724
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,vrus,005,person,14.149949,15.676823,2.029343,0.0,0.0,0.037201,vrus,000,person,13.403078,16.38622,1.669332,0.041182,-0.746871,0.709396,-0.360011,1.030077,2,1,1,1,2,1,0,0,0.06212,0.012424,1,sidewalk,0,1,0,0,0.020471
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,vrus,005,person,14.149949,15.676823,2.029343,0.0,0.0,0.037201,vrus,001,person,14.480515,17.444041,1.704641,0.015499,0.330566,1.767217,-0.324702,1.797868,2,1,1,1,2,1,0,0,0.06212,0.012424,1,sidewalk,0,1,0,0,0.020471
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,vrus,005,person,14.149949,15.676823,2.029343,0.0,0.0,0.037201,vrus,003,person,12.067852,16.112679,1.698353,0.224343,-2.082097,0.435856,-0.33099,2.127228,2,1,1,1,2,1,0,0,0.06212,0.012424,1,sidewalk,0,1,0,0,0.020471
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,vrus,005,person,14.149949,15.676823,2.029343,0.0,0.0,0.037201,vrus,002,person,15.702141,17.310314,1.633335,0.092054,1.552192,1.63349,-0.396008,2.253351,2,1,1,1,2,1,0,0,0.06212,0.012424,1,sidewalk,0,1,0,0,0.020471
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,vrus,005,person,14.149949,15.676823,2.029343,0.0,0.0,0.037201,vrus,004,person,10.352019,16.103128,1.711555,0.071404,-3.79793,0.426305,-0.317788,3.821781,2,1,1,1,2,1,0,0,0.06212,0.012424,1,sidewalk,0,1,0,0,0.020471
1510,0189_20231023_110404,imptc_set_04.tar.gz,1698059073399999,vrus,008,person,10.483469,15.791779,1.704279,0.0,0.0,0.022678,vrus,013,person,12.049039,15.717979,1.742855,0.871046,1.56557,-0.073799,0.038576,1.567309,1,1,1,0,3,0,1,0,0.366,0.0732,1,sidewalk,0,1,0,0,0.031931
1512,0189_20231023_110404,imptc_set_04.tar.gz,1698059177119996,vrus,010,person,21.288204,12.550323,1.745068,0.0,0.0,5.175056,vrus,014,person,20.763514,12.344783,1.703069,4.624854,-0.52469,-0.20554,-0.041999,0.563512,1,1,2,1,2,1,0,1,6.368799,1.27376,5,crosswalk,1,0,0,0,0.009815
1515,0189_20231023_110404,imptc_set_04.tar.gz,1698059081160005,vrus,013,person,12.136069,15.88705,1.731374,0.0,0.0,0.105965,vrus,000,person,13.479749,16.358227,1.621848,0.084344,1.34368,0.471178,-0.109526,1.423898,1,1,2,1,2,1,0,0,0.060915,0.012183,1,sidewalk,0,1,0,0,0.021518
1515,0189_20231023_110404,imptc_set_04.tar.gz,1698059081160005,vrus,013,person,12.136069,15.88705,1.731374,0.0,0.0,0.105965,vrus,008,person,10.524063,15.67566,1.717195,0.253109,-1.612006,-0.21139,-0.014179,1.625807,1,1,2,1,2,1,0,0,0.060915,0.012183,1,sidewalk,0,1,0,0,0.021518
1515,0189_20231023_110404,imptc_set_04.tar.gz,1698059081160005,vrus,013,person,12.136069,15.88705,1.731374,0.0,0.0,0.105965,vrus,001,person,15.638749,18.171928,1.763196,2.747436,3.50268,2.284879,0.031822,4.182037,1,1,2,1,2,1,0,0,0.060915,0.012183,1,sidewalk,0,1,0,0,0.021518
1516,0189_20231023_110404,imptc_set_04.tar.gz,1698059170119996,vrus,014,person,25.68173,8.847246,1.70544,0.0,0.0,0.136395,vrus,010,person,26.387478,8.879094,1.750425,0.158403,0.705748,0.031848,0.044986,0.706466,1,1,2,1,2,1,0,1,3.382167,0.676433,1,sidewalk,0,1,0,0,0.004547
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,002,person,15.781829,17.067042,1.651578,4.879972,-0.110313,-1.595285,0.429649,1.599094,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,001,person,14.543481,17.110184,1.781221,0.034319,-1.348662,-1.552142,0.559292,2.056218,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,000,person,13.417728,16.396316,1.674436,0.521389,-2.474415,-2.266011,0.452506,3.355225,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,005,person,14.191549,15.386477,2.064878,0.045692,-1.700593,-3.275849,0.842949,3.690962,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,003,person,12.054306,16.038519,1.717925,0.078503,-3.837836,-2.623807,0.495995,4.649016,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,vrus,015,person,15.892142,18.662327,1.221929,0.0,0.0,0.119029,vrus,007,person,12.944805,14.633951,1.685493,4.823951,-2.947337,-4.028376,0.463564,4.991453,2,1,2,2,1,1,0,1,5.722935,1.144587,1,sidewalk,0,1,0,0,0.051149
1532,0190_20231023_110920,imptc_set_04.tar.gz,1698059428519996,vrus,001,person,16.222688,15.367239,1.743226,0.0,0.0,0.362637,vrus,003,person,16.26942,16.046205,1.79425,0.200695,0.046732,0.678966,0.051025,0.680572,1,1,1,0,3,0,1,0,0.268741,0.053748,1,sidewalk,0,1,0,0,0.02388
