sample_id,scene_path,timestamp,target_id,target_class_name,target_x,target_y,target_velocity,radius,grid_size,cell_size,total_neighbors_within_radius,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane,nearest_map_dist,cell_0_count,cell_0_sum_velocity,cell_0_mean_velocity,cell_0_min_distance,cell_0_ped_count,cell_0_vehicle_count,cell_0_vru_count,cell_1_count,cell_1_sum_velocity,cell_1_mean_velocity,cell_1_min_distance,cell_1_ped_count,cell_1_vehicle_count,cell_1_vru_count,cell_2_count,cell_2_sum_velocity,cell_2_mean_velocity,cell_2_min_distance,cell_2_ped_count,cell_2_vehicle_count,cell_2_vru_count,cell_3_count,cell_3_sum_velocity,cell_3_mean_velocity,cell_3_min_distance,cell_3_ped_count,cell_3_vehicle_count,cell_3_vru_count,cell_4_count,cell_4_sum_velocity,cell_4_mean_velocity,cell_4_min_distance,cell_4_ped_count,cell_4_vehicle_count,cell_4_vru_count,cell_5_count,cell_5_sum_velocity,cell_5_mean_velocity,cell_5_min_distance,cell_5_ped_count,cell_5_vehicle_count,cell_5_vru_count,cell_6_count,cell_6_sum_velocity,cell_6_mean_velocity,cell_6_min_distance,cell_6_ped_count,cell_6_vehicle_count,cell_6_vru_count,cell_7_count,cell_7_sum_velocity,cell_7_mean_velocity,cell_7_min_distance,cell_7_ped_count,cell_7_vehicle_count,cell_7_vru_count,cell_8_count,cell_8_sum_velocity,cell_8_mean_velocity,cell_8_min_distance,cell_8_ped_count,cell_8_vehicle_count,cell_8_vru_count,cell_9_count,cell_9_sum_velocity,cell_9_mean_velocity,cell_9_min_distance,cell_9_ped_count,cell_9_vehicle_count,cell_9_vru_count,cell_10_count,cell_10_sum_velocity,cell_10_mean_velocity,cell_10_min_distance,cell_10_ped_count,cell_10_vehicle_count,cell_10_vru_count,cell_11_count,cell_11_sum_velocity,cell_11_mean_velocity,cell_11_min_distance,cell_11_ped_count,cell_11_vehicle_count,cell_11_vru_count,cell_12_count,cell_12_sum_velocity,cell_12_mean_velocity,cell_12_min_distance,cell_12_ped_count,cell_12_vehicle_count,cell_12_vru_count,cell_13_count,cell_13_sum_velocity,cell_13_mean_velocity,cell_13_min_distance,cell_13_ped_count,cell_13_vehicle_count,cell_13_vru_count,cell_14_count,cell_14_sum_velocity,cell_14_mean_velocity,cell_14_min_distance,cell_14_ped_count,cell_14_vehicle_count,cell_14_vru_count,cell_15_count,cell_15_sum_velocity,cell_15_mean_velocity,cell_15_min_distance,cell_15_ped_count,cell_15_vehicle_count,cell_15_vru_count,cell_16_count,cell_16_sum_velocity,cell_16_mean_velocity,cell_16_min_distance,cell_16_ped_count,cell_16_vehicle_count,cell_16_vru_count,cell_17_count,cell_17_sum_velocity,cell_17_mean_velocity,cell_17_min_distance,cell_17_ped_count,cell_17_vehicle_count,cell_17_vru_count,cell_18_count,cell_18_sum_velocity,cell_18_mean_velocity,cell_18_min_distance,cell_18_ped_count,cell_18_vehicle_count,cell_18_vru_count,cell_19_count,cell_19_sum_velocity,cell_19_mean_velocity,cell_19_min_distance,cell_19_ped_count,cell_19_vehicle_count,cell_19_vru_count,cell_20_count,cell_20_sum_velocity,cell_20_mean_velocity,cell_20_min_distance,cell_20_ped_count,cell_20_vehicle_count,cell_20_vru_count,cell_21_count,cell_21_sum_velocity,cell_21_mean_velocity,cell_21_min_distance,cell_21_ped_count,cell_21_vehicle_count,cell_21_vru_count,cell_22_count,cell_22_sum_velocity,cell_22_mean_velocity,cell_22_min_distance,cell_22_ped_count,cell_22_vehicle_count,cell_22_vru_count,cell_23_count,cell_23_sum_velocity,cell_23_mean_velocity,cell_23_min_distance,cell_23_ped_count,cell_23_vehicle_count,cell_23_vru_count,cell_24_count,cell_24_sum_velocity,cell_24_mean_velocity,cell_24_min_distance,cell_24_ped_count,cell_24_vehicle_count,cell_24_vru_count
2011,0226_20231116_113644,1700134640399999,002,person,4.605013,5.75616,5.824327,5.0,5,2.0,2,7.753606,1.550721,1,2,1,1,2,1,0,1,2.156576,9,0,road,0,0,1,0,0.011345,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.629048,5.629048,2.156576,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.586341,5.586341,3.034449,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2012,0226_20231116_113644,1700134640640023,003,person,1.939481,5.100085,5.657498,5.0,5,2.0,2,7.837025,1.567405,1,2,1,1,2,1,0,1,1.324131,9,5,crosswalk,1,0,0,0,0.031445,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.683433,5.683433,1.324131,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.91598,5.91598,2.443329,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2013,0226_20231116_113644,1700134621320011,004,person,-3.582205,2.572332,0.114186,5.0,5,2.0,1,0.222802,0.04456,2,1,1,1,2,1,0,0,0.842008,8,1,sidewalk,0,1,0,0,0.011913,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.123967,0.123967,0.842008,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2014,0226_20231116_113644,1700134655800029,005,person,-1.68155,-2.577121,5.285595,5.0,5,2.0,0,7.014052,1.40281,1,1,2,1,2,1,0,1,11.352122,9,1,sidewalk,0,1,0,0,0.04647,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2015,0226_20231116_113644,1700134652160005,006,person,31.083245,10.858178,5.477602,5.0,5,2.0,0,7.074289,1.414858,1,1,1,0,3,0,1,1,13.384616,10,1,sidewalk,0,1,0,0,0.074724,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2016,0226_20231116_113644,1700134618960035,007,person,26.288787,22.94727,0.042128,5.0,5,2.0,1,0.00463,0.000926,2,1,1,1,2,1,0,0,4.863148,8,0,road,0,0,1,0,0.025844,0,0.0,0.0,0.0,0,0,0,1,0.013266,0.013266,4.863148,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2019,0226_20231116_113644,1700134665640023,010,person,26.644791,9.292071,4.388788,5.0,5,2.0,0,6.036182,1.207236,1,1,2,1,2,1,0,1,9.489241,14,1,sidewalk,0,1,0,0,0.008977,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2020,0226_20231116_113644,1700134647720011,011,person,3.219256,21.52936,5.413814,5.0,5,2.0,1,7.374008,1.474802,1,1,1,0,3,0,1,1,0.798791,11,1,sidewalk,0,1,0,0,0.01854,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.901713,5.901713,0.798791,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2021,0226_20231116_113644,1700134666519996,012,person,12.386028,15.825752,0.179748,5.0,5,2.0,0,0.080155,0.016031,2,1,2,2,1,1,0,0,5.079849,14,1,sidewalk,0,1,0,0,0.02288,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2022,0227_20231116_114809,1700135342359990,000,person,-2.256401,2.751811,0.021606,5.0,5,2.0,0,0.012006,0.002401,1,1,1,0,3,0,1,0,13.810188,8,1,sidewalk,0,1,0,0,0.063356,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2023,0227_20231116_114809,1700135369039978,001,person,26.297127,8.790637,0.214487,5.0,5,2.0,0,0.222623,0.044525,1,1,1,0,3,0,1,0,11.393116,7,1,sidewalk,0,1,0,0,0.010887,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2024,0227_20231116_114809,1700135399160005,003,person,0.94355,-3.614213,5.379241,5.0,5,2.0,0,7.848373,1.569675,2,1,2,2,1,1,0,1,13.143521,12,1,sidewalk,0,1,0,0,0.040493,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2025,0227_20231116_114809,1700135303640023,004,person,-7.619532,5.223884,4.968529,5.0,5,2.0,0,6.524133,1.304827,2,1,2,2,1,1,0,1,5.559865,13,1,sidewalk,0,1,0,0,0.048494,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2026,0227_20231116_114809,1700135350760020,005,person,12.467111,15.712186,3.298565,5.0,5,2.0,1,2.715861,0.543172,1,2,1,1,2,1,0,1,0.543646,6,1,sidewalk,0,1,0,0,0.021365,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,3.95553,3.95553,0.543646,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2027,0227_20231116_114809,1700135330079987,006,person,22.733086,26.884317,0.032879,5.0,5,2.0,0,0.961359,0.192272,2,1,1,1,2,1,0,1,22.305113,14,1,sidewalk,0,1,0,0,0.027801,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2029,0228_20231116_115205,1700135601320011,000,person,-1.673695,1.373414,0.076715,5.0,5,2.0,1,0.0141,0.00282,2,1,1,1,2,1,0,0,4.793527,10,1,sidewalk,0,1,0,0,0.014507,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,33.160943,33.160943,4.793527,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2030,0228_20231116_115205,1700135598039978,001,person,11.001661,16.240201,0.01531,5.0,5,2.0,0,0.008686,0.001737,2,1,1,1,2,1,0,0,6.147728,13,1,sidewalk,0,1,0,0,0.031085,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2031,0228_20231116_115205,1700135545480017,002,person,8.502752,9.421943,6.822626,5.0,5,2.0,2,9.957027,1.991405,1,1,1,0,3,0,1,1,3.032888,14,0,road,0,0,1,0,0.029969,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.061843,0.061843,3.145004,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.188407,0.188407,3.032888,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
2032,0228_20231116_115205,1700135633840008,003,person,8.866054,11.489601,6.491519,5.0,5,2.0,1,9.782398,1.95648,1,2,1,1,2,1,0,1,1.428855,12,5,crosswalk,1,0,0,0,0.022905,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,6.536511,6.536511,1.428855,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
