sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,heading_vx,heading_vy,heading_ux,heading_uy,heading_valid,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance,forward_proj,lateral_proj,relative_zone,relative_side,grid_row,grid_col,cell_id
1415,0182_20231023_104209,1698057768079987,5,person,10.35794,14.952247,0.0,0.0,1.0,0.0,0,vrus,0,person,0.260682,-0.431037,0.787434,-0.221733,0.897688,-0.431037,0.787434,back,left,3,2,17
1415,0182_20231023_104209,1698057768079987,5,person,10.35794,14.952247,0.0,0.0,1.0,0.0,0,vrus,12,person,0.474605,-0.756053,1.692985,-0.520882,1.854135,-0.756053,1.692985,back,left,4,1,21
1419,0182_20231023_104209,1698057799680002,9,person,6.756241,10.847575,0.0,0.0,1.0,0.0,0,vrus,3,person,5.744985,0.299719,-2.116617,-0.209676,2.137732,0.299719,-2.116617,front,right,0,2,2
1419,0182_20231023_104209,1698057799680002,9,person,6.756241,10.847575,0.0,0.0,1.0,0.0,0,vrus,0,person,5.208726,0.210105,0.698035,-0.180924,0.72897,0.210105,0.698035,front,left,3,2,17
1420,0182_20231023_104209,1698057740119996,10,person,10.410415,15.36191,0.0,0.0,1.0,0.0,0,vrus,0,person,0.598292,-0.221341,0.321108,-0.112096,0.390003,-0.221341,0.321108,back,left,2,2,12
1421,0182_20231023_104209,1698057822199984,11,person,16.960969,18.918382,0.0,0.0,1.0,0.0,0,vrus,6,person,3.927405,-0.505414,0.213734,0.057168,0.548749,-0.505414,0.213734,back,left,2,1,11
1421,0182_20231023_104209,1698057822199984,11,person,16.960969,18.918382,0.0,0.0,1.0,0.0,0,vrus,15,person,3.653545,0.657728,-0.234214,-0.072598,0.698185,0.657728,-0.234214,front,right,2,3,13
1422,0182_20231023_104209,1698057761680002,12,person,9.586143,16.781187,0.0,0.0,1.0,0.0,0,vrus,5,person,0.321667,0.77453,-1.615751,0.476115,1.7918,0.77453,-1.615751,front,right,0,3,3
1422,0182_20231023_104209,1698057761680002,12,person,9.586143,16.781187,0.0,0.0,1.0,0.0,0,vrus,0,person,0.021042,0.440688,-0.980069,0.327582,1.074589,0.440688,-0.980069,front,right,1,2,7
1423,0182_20231023_104209,1698057810399999,13,person,-1.505454,-1.820287,0.0,0.0,1.0,0.0,0,vrus,3,person,9.106179,-0.65129,-1.826866,0.120587,1.939489,-0.65129,-1.826866,back,right,0,1,1
1423,0182_20231023_104209,1698057810399999,13,person,-1.505454,-1.820287,0.0,0.0,1.0,0.0,0,vrus,9,person,1.378629,-1.25298,-1.959624,0.188581,2.325959,-1.25298,-1.959624,back,right,0,1,1
1423,0182_20231023_104209,1698057810399999,13,person,-1.505454,-1.820287,0.0,0.0,1.0,0.0,0,vrus,2,person,4.526328,-2.418721,-1.318509,-0.025524,2.754755,-2.418721,-1.318509,back,right,1,0,5
1423,0182_20231023_104209,1698057810399999,13,person,-1.505454,-1.820287,0.0,0.0,1.0,0.0,0,vrus,0,person,4.967056,0.691255,-0.449322,0.191625,0.824454,0.691255,-0.449322,front,right,2,3,13
1425,0182_20231023_104209,1698057822600014,15,person,17.453846,18.330648,0.0,0.0,1.0,0.0,0,vrus,11,person,3.769885,-0.698881,0.205628,0.085447,0.728504,-0.698881,0.205628,back,left,2,1,11
1425,0182_20231023_104209,1698057822600014,15,person,17.453846,18.330648,0.0,0.0,1.0,0.0,0,vrus,6,person,3.850163,-1.08396,0.379141,0.140952,1.148354,-1.08396,0.379141,back,left,2,1,11
1430,0183_20231023_104431,1698057961399999,2,person,8.718845,17.767568,0.0,0.0,1.0,0.0,0,vrus,0,person,0.581241,1.488214,-2.306461,0.001611,2.744913,1.488214,-2.306461,front,right,0,3,3
1432,0183_20231023_104431,1698057893280002,4,person,4.852683,11.854559,0.0,0.0,1.0,0.0,0,vrus,6,person,5.433003,0.043089,0.075199,-0.05053,0.08667,0.043089,0.075199,front,left,2,2,12
1434,0183_20231023_104431,1698057883720011,6,person,-2.701418,2.746666,0.0,0.0,1.0,0.0,0,vrus,4,person,0.170258,0.391001,-0.135754,0.00861,0.413897,0.391001,-0.135754,front,right,2,2,12
1435,0183_20231023_104431,1698057982720011,7,person,3.105339,5.328222,0.0,0.0,1.0,0.0,0,vrus,0,person,5.262461,-1.022763,1.02407,0.044822,1.44733,-1.022763,1.02407,back,left,3,1,16
1437,0183_20231023_104431,1698057902680002,10,person,15.741087,17.618533,0.0,0.0,1.0,0.0,0,vrus,4,person,4.437686,-0.03047,0.680295,0.143395,0.680977,-0.03047,0.680295,back,left,3,2,17
1439,0184_20231023_105026,1698058245079987,1,person,7.901647,9.802891,0.0,0.0,1.0,0.0,0,vrus,5,person,4.685211,-1.29041,0.238858,-0.051104,1.31233,-1.29041,0.238858,back,left,2,1,11
1439,0184_20231023_105026,1698058245079987,1,person,7.901647,9.802891,0.0,0.0,1.0,0.0,0,vrus,3,person,5.616235,-1.395829,0.91389,0.170402,1.668392,-1.395829,0.91389,back,left,3,1,16
1439,0184_20231023_105026,1698058245079987,1,person,7.901647,9.802891,0.0,0.0,1.0,0.0,0,vrus,6,person,5.403006,-1.188749,1.918183,-0.217747,2.256668,-1.188749,1.918183,back,left,4,1,21
1441,0184_20231023_105026,1698058243920026,3,person,7.717802,12.027731,0.0,0.0,1.0,0.0,0,vrus,5,person,4.910665,-0.091013,-0.790171,-0.239354,0.795395,-0.091013,-0.790171,back,right,1,2,7
1441,0184_20231023_105026,1698058243920026,3,person,7.717802,12.027731,0.0,0.0,1.0,0.0,0,vrus,1,person,5.661907,1.341137,-0.863418,-0.190037,1.595036,1.341137,-0.863418,front,right,1,3,8
1441,0184_20231023_105026,1698058243920026,3,person,7.717802,12.027731,0.0,0.0,1.0,0.0,0,vrus,6,person,5.90065,0.223606,1.064016,-0.380383,1.087258,0.223606,1.064016,front,left,3,2,17
1443,0184_20231023_105026,1698058251480017,5,person,1.256219,3.203844,0.0,0.0,1.0,0.0,0,vrus,1,person,5.673079,0.380409,-1.400648,0.023132,1.451388,0.380409,-1.400648,front,right,1,2,7
1443,0184_20231023_105026,1698058251480017,5,person,1.256219,3.203844,0.0,0.0,1.0,0.0,0,vrus,3,person,6.355659,-1.164722,0.881926,0.039509,1.460949,-1.164722,0.881926,back,left,3,1,16
1444,0184_20231023_105026,1698058237399999,6,person,11.350812,16.339935,0.0,0.0,1.0,0.0,0,vrus,3,person,0.510968,-0.353449,-1.237454,0.382781,1.286942,-0.353449,-1.237454,back,right,1,2,7
1444,0184_20231023_105026,1698058237399999,6,person,11.350812,16.339935,0.0,0.0,1.0,0.0,0,vrus,1,person,0.012132,1.243429,-1.316378,0.222999,1.810792,1.243429,-1.316378,front,right,1,3,8
1446,0185_20231023_105144,1698058357680002,0,person,16.493805,15.47105,0.0,0.0,1.0,0.0,0,vrus,1,bicycle,0.226673,-1.544552,-0.518079,-0.036586,1.629125,-1.544552,-0.518079,back,right,1,0,5
1449,0185_20231023_105144,1698058390600014,4,person,-0.374365,-0.820773,0.0,0.0,1.0,0.0,0,vrus,2,person,4.72915,-0.371172,-0.352042,0.009733,0.511569,-0.371172,-0.352042,back,right,2,2,12
1454,0186_20231023_105352,1698058490600014,0,person,10.163886,15.579759,0.0,0.0,1.0,0.0,0,vrus,1,person,0.014117,2.332982,0.069019,-0.005772,2.334003,2.332982,0.069019,front,left,2,4,14
1455,0186_20231023_105352,1698058511640023,1,person,12.393702,15.58738,0.0,0.0,1.0,0.0,0,vrus,0,person,0.03514,-2.404261,0.079599,0.001011,2.405578,-2.404261,0.079599,back,left,2,0,10
1456,0186_20231023_105352,1698058520720011,2,person,24.528851,8.150042,0.0,0.0,1.0,0.0,0,vrus,13,person,2.200559,-0.362135,-0.316014,-0.086405,0.480631,-0.362135,-0.316014,back,right,2,2,12
1457,0186_20231023_105352,1698058484119996,3,person,14.135097,14.030313,0.0,0.0,1.0,0.0,0,vrus,1,person,0.236459,-1.622139,1.614133,0.009816,2.288397,-1.622139,1.614133,back,left,4,0,20
1459,0186_20231023_105352,1698058540160005,5,person,0.670234,1.687878,0.0,0.0,1.0,0.0,0,vrus,7,person,5.274356,0.362141,-0.240458,-0.119258,0.434703,0.362141,-0.240458,front,right,2,2,12
1463,0186_20231023_105352,1698058509880017,10,person,25.301174,8.049581,0.0,0.0,1.0,0.0,0,vrus,12,person,2.498023,-0.654383,-1.143367,-0.169824,1.317386,-0.654383,-1.143367,back,right,1,1,6
1463,0186_20231023_105352,1698058509880017,10,person,25.301174,8.049581,0.0,0.0,1.0,0.0,0,vrus,2,person,0.613034,-0.35943,-0.414296,-0.166049,0.548481,-0.35943,-0.414296,back,right,2,2,12
1466,0186_20231023_105352,1698058527840008,13,person,18.286928,13.362251,0.0,0.0,1.0,0.0,0,vrus,15,person,5.461978,0.61768,-1.245787,-0.026544,1.390508,0.61768,-1.245787,front,right,1,3,8
1466,0186_20231023_105352,1698058527840008,13,person,18.286928,13.362251,0.0,0.0,1.0,0.0,0,vrus,2,person,10.162899,-1.263143,0.206205,0.190126,1.279863,-1.263143,0.206205,back,left,2,1,11
1468,0186_20231023_105352,1698058531199984,15,person,14.255347,14.359955,0.0,0.0,1.0,0.0,0,vrus,13,person,5.53352,-0.525767,0.429449,0.008746,0.678865,-0.525767,0.429449,back,left,2,1,11
1469,0186_20231023_105352,1698058547320011,16,person,-3.507923,28.301493,0.0,0.0,1.0,0.0,0,vrus,2,person,4.895814,-0.919835,-0.234395,-0.050714,0.94923,-0.919835,-0.234395,back,right,2,1,11
1475,0187_20231023_105950,1698058844800029,1,person,10.852674,16.267801,0.0,0.0,1.0,0.0,0,vrus,2,person,0.044687,0.095452,0.164073,0.049499,0.189818,0.095452,0.164073,front,left,2,2,12
1480,0187_20231023_105950,1698058875280002,9,person,1.046003,2.04698,0.0,0.0,1.0,0.0,0,vrus,2,person,6.057059,-0.022734,-0.045701,-0.042825,0.051043,-0.022734,-0.045701,back,right,2,2,12
1493,0188_20231023_110247,1698059000119996,0,person,-3.705202,29.185369,0.0,0.0,1.0,0.0,0,vrus,3,stroller,3.819099,-0.077324,-1.134523,-0.017018,1.137155,-0.077324,-1.134523,back,right,1,2,7
1493,0188_20231023_110247,1698059000119996,0,person,-3.705202,29.185369,0.0,0.0,1.0,0.0,0,vrus,4,person,2.97707,-0.875677,2.278353,-0.530906,2.44084,-0.875677,2.278353,back,left,4,1,21
1498,0188_20231023_110247,1698058989480017,6,person,-3.649824,29.284373,0.0,0.0,1.0,0.0,0,vrus,0,person,0.124404,-0.148541,-0.400474,0.277065,0.427134,-0.148541,-0.400474,back,right,2,2,12
1500,0188_20231023_110247,1698058974920026,9,person,-5.029065,30.942364,0.0,0.0,1.0,0.0,0,vrus,0,person,0.115808,1.063787,-1.970178,0.54086,2.239027,1.063787,-1.970178,front,right,0,3,3
1501,0188_20231023_110247,1698058974880017,10,person,-2.869506,27.51957,0.0,0.0,1.0,0.0,0,vrus,0,person,0.112033,-1.096579,1.453619,0.020813,1.82085,-1.096579,1.453619,back,left,3,1,16
1504,0189_20231023_110404,1698059133039978,0,person,13.388842,16.398801,0.0,0.0,1.0,0.0,0,vrus,5,person,0.04081,0.787664,-0.730018,0.321505,1.073938,0.787664,-0.730018,front,right,1,3,8
1504,0189_20231023_110404,1698059133039978,0,person,13.388842,16.398801,0.0,0.0,1.0,0.0,0,vrus,3,person,0.102091,-1.303436,-0.289511,0.035629,1.335201,-1.303436,-0.289511,back,right,2,1,11
1504,0189_20231023_110404,1698059133039978,0,person,13.388842,16.398801,0.0,0.0,1.0,0.0,0,vrus,1,person,0.231088,1.056084,1.006564,0.034035,1.458933,1.056084,1.006564,front,left,3,3,18
1504,0189_20231023_110404,1698059133039978,0,person,13.388842,16.398801,0.0,0.0,1.0,0.0,0,vrus,2,person,0.157096,2.270059,0.868064,-0.049448,2.430371,2.270059,0.868064,front,left,3,4,19
1505,0189_20231023_110404,1698059129519996,1,person,14.462184,17.43854,0.0,0.0,1.0,0.0,0,vrus,5,person,0.247026,-0.333696,-1.788344,0.293536,1.819211,-0.333696,-1.788344,back,right,0,2,2
1505,0189_20231023_110404,1698059129519996,1,person,14.462184,17.43854,0.0,0.0,1.0,0.0,0,vrus,3,person,0.209761,-2.370468,-1.482333,0.01705,2.795788,-2.370468,-1.482333,back,right,1,0,5
1505,0189_20231023_110404,1698059129519996,1,person,14.462184,17.43854,0.0,0.0,1.0,0.0,0,vrus,0,person,0.004386,-1.059126,-1.055104,-0.033851,1.494989,-1.059126,-1.055104,back,right,1,1,6
1505,0189_20231023_110404,1698059129519996,1,person,14.462184,17.43854,0.0,0.0,1.0,0.0,0,vrus,2,person,0.147707,1.192375,-0.174225,-0.08367,1.205037,1.192375,-0.174225,front,right,2,3,13
1506,0189_20231023_110404,1698059134760020,2,person,15.660041,17.242066,0.0,0.0,1.0,0.0,0,vrus,5,person,0.015846,-1.508639,-1.574438,0.362875,2.180562,-1.508639,-1.574438,back,right,0,0,0
1506,0189_20231023_110404,1698059134760020,2,person,15.660041,17.242066,0.0,0.0,1.0,0.0,0,vrus,0,person,0.132827,-2.252,-0.903677,0.043641,2.426548,-2.252,-0.903677,back,right,1,0,5
1506,0189_20231023_110404,1698059134760020,2,person,15.660041,17.242066,0.0,0.0,1.0,0.0,0,vrus,1,person,0.027758,-1.165544,0.218627,0.071983,1.185872,-1.165544,0.218627,back,left,2,1,11
1507,0189_20231023_110404,1698059131760020,3,person,12.075498,16.130664,0.0,0.0,1.0,0.0,0,vrus,4,person,0.061631,-1.760753,-0.058689,0.001347,1.76173,-1.760753,-0.058689,back,right,2,0,10
1507,0189_20231023_110404,1698059131760020,3,person,12.075498,16.130664,0.0,0.0,1.0,0.0,0,vrus,0,person,0.056757,1.324068,0.260163,-0.035795,1.349386,1.324068,0.260163,front,left,2,3,13
1507,0189_20231023_110404,1698059131760020,3,person,12.075498,16.130664,0.0,0.0,1.0,0.0,0,vrus,5,person,0.090843,2.095006,-0.448298,0.283045,2.142434,2.095006,-0.448298,front,right,2,4,14
1507,0189_20231023_110404,1698059131760020,3,person,12.075498,16.130664,0.0,0.0,1.0,0.0,0,vrus,1,person,0.16617,2.355624,1.264012,0.004935,2.673329,2.355624,1.264012,front,left,3,4,19
1508,0189_20231023_110404,1698059119039978,5,person,14.149949,15.676823,0.0,0.0,1.0,0.0,0,vrus,3,person,0.224343,-2.082097,0.435856,-0.33099,2.127228,-2.082097,0.435856,back,left,2,0,10
1508,0189_20231023_110404,1698059119039978,5,person,14.149949,15.676823,0.0,0.0,1.0,0.0,0,vrus,0,person,0.041182,-0.746871,0.709396,-0.360011,1.030077,-0.746871,0.709396,back,left,3,1,16
1508,0189_20231023_110404,1698059119039978,5,person,14.149949,15.676823,0.0,0.0,1.0,0.0,0,vrus,1,person,0.015499,0.330566,1.767217,-0.324702,1.797868,0.330566,1.767217,front,left,4,2,22
1508,0189_20231023_110404,1698059119039978,5,person,14.149949,15.676823,0.0,0.0,1.0,0.0,0,vrus,2,person,0.092054,1.552192,1.63349,-0.396008,2.253351,1.552192,1.63349,front,left,4,4,24
1510,0189_20231023_110404,1698059073399999,8,person,10.483469,15.791779,0.0,0.0,1.0,0.0,0,vrus,13,person,0.871046,1.56557,-0.073799,0.038576,1.567309,1.56557,-0.073799,front,right,2,4,14
1512,0189_20231023_110404,1698059177119996,10,person,21.288204,12.550323,0.0,0.0,1.0,0.0,0,vrus,14,person,4.624854,-0.52469,-0.20554,-0.041999,0.563512,-0.52469,-0.20554,back,right,2,1,11
1515,0189_20231023_110404,1698059081160005,13,person,12.136069,15.88705,0.0,0.0,1.0,0.0,0,vrus,8,person,0.253109,-1.612006,-0.21139,-0.014179,1.625807,-1.612006,-0.21139,back,right,2,0,10
1515,0189_20231023_110404,1698059081160005,13,person,12.136069,15.88705,0.0,0.0,1.0,0.0,0,vrus,0,person,0.084344,1.34368,0.471178,-0.109526,1.423898,1.34368,0.471178,front,left,2,3,13
1516,0189_20231023_110404,1698059170119996,14,person,25.68173,8.847246,0.0,0.0,1.0,0.0,0,vrus,10,person,0.158403,0.705748,0.031848,0.044986,0.706466,0.705748,0.031848,front,left,2,3,13
1517,0189_20231023_110404,1698059095320011,15,person,15.892142,18.662327,0.0,0.0,1.0,0.0,0,vrus,0,person,0.521389,-2.474415,-2.266011,0.452506,3.355225,-2.474415,-2.266011,back,right,0,0,0
1517,0189_20231023_110404,1698059095320011,15,person,15.892142,18.662327,0.0,0.0,1.0,0.0,0,vrus,1,person,0.034319,-1.348662,-1.552142,0.559292,2.056218,-1.348662,-1.552142,back,right,0,1,1
1517,0189_20231023_110404,1698059095320011,15,person,15.892142,18.662327,0.0,0.0,1.0,0.0,0,vrus,2,person,4.879972,-0.110313,-1.595285,0.429649,1.599094,-0.110313,-1.595285,back,right,0,2,2
1532,0190_20231023_110920,1698059428519996,1,person,16.222688,15.367239,0.0,0.0,1.0,0.0,0,vrus,3,person,0.200695,0.046732,0.678966,0.051025,0.680572,0.046732,0.678966,front,left,3,2,17
1534,0190_20231023_110920,1698059424359990,3,person,16.273907,15.787162,0.0,0.0,1.0,0.0,0,vrus,1,person,0.976483,0.052624,-0.286797,-0.105508,0.291585,0.052624,-0.286797,front,right,2,2,12
1535,0190_20231023_110920,1698059382039978,4,person,21.261259,12.123031,0.0,0.0,1.0,0.0,0,vrus,6,person,5.276315,-0.671861,-0.48226,-0.146864,0.827026,-0.671861,-0.48226,back,right,2,1,11
1535,0190_20231023_110920,1698059382039978,4,person,21.261259,12.123031,0.0,0.0,1.0,0.0,0,vrus,8,person,5.565206,0.086491,0.288646,-0.017926,0.301325,0.086491,0.288646,front,left,2,2,12
1536,0190_20231023_110920,1698059368600014,5,person,18.978435,14.876281,0.0,0.0,1.0,0.0,0,vrus,7,person,6.023966,-2.076144,1.582724,-0.050164,2.61063,-2.076144,1.582724,back,left,4,0,20
1536,0190_20231023_110920,1698059368600014,5,person,18.978435,14.876281,0.0,0.0,1.0,0.0,0,vrus,9,person,8.808722,-0.308045,2.422357,-0.399918,2.441865,-0.308045,2.422357,back,left,4,2,22
1537,0190_20231023_110920,1698059379920026,6,person,18.851469,14.081566,0.0,0.0,1.0,0.0,0,vrus,8,person,3.578723,0.153768,-1.240829,0.374884,1.250321,0.153768,-1.240829,front,right,1,2,7
1537,0190_20231023_110920,1698059379920026,6,person,18.851469,14.081566,0.0,0.0,1.0,0.0,0,vrus,4,person,5.377541,0.431995,0.242087,0.105239,0.495203,0.431995,0.242087,front,left,2,2,12
1538,0190_20231023_110920,1698059379480017,8,person,18.656473,13.170928,0.0,0.0,1.0,0.0,0,vrus,6,person,6.252285,0.204638,1.578761,-0.481123,1.591969,0.204638,1.578761,front,left,4,2,22
1538,0190_20231023_110920,1698059379480017,8,person,18.656473,13.170928,0.0,0.0,1.0,0.0,0,vrus,4,person,5.355558,0.238993,1.682081,-0.32304,1.698974,0.238993,1.682081,front,left,4,2,22
1539,0190_20231023_110920,1698059371560005,9,person,21.563452,12.574464,0.0,0.0,1.0,0.0,0,vrus,7,person,5.544744,-1.559054,-0.156706,-0.05083,1.56691,-1.559054,-0.156706,back,right,2,0,10
1539,0190_20231023_110920,1698059371560005,9,person,21.563452,12.574464,0.0,0.0,1.0,0.0,0,vrus,5,person,5.364275,0.571087,-0.257978,-0.012839,0.626652,0.571087,-0.257978,front,right,2,3,13
1546,0191_20231023_111157,1698059538480017,5,person,-1.939149,-0.5283,0.0,0.0,1.0,0.0,0,vrus,0,bicycle,0.118511,0.647342,2.373657,-0.231658,2.460346,0.647342,2.373657,front,left,4,3,23
1547,0191_20231023_111157,1698059606920026,6,person,1.641344,3.118503,0.0,0.0,1.0,0.0,0,vrus,1,person,5.685301,-1.831684,-1.252202,0.083756,2.2188,-1.831684,-1.252202,back,right,1,0,5
1547,0191_20231023_111157,1698059606920026,6,person,1.641344,3.118503,0.0,0.0,1.0,0.0,0,vrus,13,person,5.786026,0.00939,-0.752627,-0.031697,0.752686,0.00939,-0.752627,front,right,1,2,7
1547,0191_20231023_111157,1698059606920026,6,person,1.641344,3.118503,0.0,0.0,1.0,0.0,0,vrus,9,person,5.481006,0.843767,-0.62376,0.150178,1.049295,0.843767,-0.62376,front,right,1,3,8
1547,0191_20231023_111157,1698059606920026,6,person,1.641344,3.118503,0.0,0.0,1.0,0.0,0,vrus,8,person,6.043768,0.364028,-0.331016,0.079593,0.492024,0.364028,-0.331016,front,right,2,2,12
1549,0191_20231023_111157,1698059600440008,8,person,-3.986968,-4.66217,0.0,0.0,1.0,0.0,0,vrus,6,person,5.103805,-0.519153,0.282039,-0.029221,0.590818,-0.519153,0.282039,back,left,2,1,11
1549,0191_20231023_111157,1698059600440008,8,person,-3.986968,-4.66217,0.0,0.0,1.0,0.0,0,vrus,13,person,4.450737,-0.444995,-0.429563,0.018593,0.618502,-0.444995,-0.429563,back,right,2,2,12
1550,0191_20231023_111157,1698059615320011,9,person,11.098954,12.911816,0.0,0.0,1.0,0.0,0,vrus,12,person,5.379975,-0.627911,0.442954,-0.055444,0.768427,-0.627911,0.442954,back,left,2,1,11
1550,0191_20231023_111157,1698059615320011,9,person,11.098954,12.911816,0.0,0.0,1.0,0.0,0,vrus,6,person,6.141565,-1.095416,0.821845,-0.146849,1.36944,-1.095416,0.821845,back,left,3,1,16
1552,0191_20231023_111157,1698059621640023,12,person,17.718922,20.135599,0.0,0.0,1.0,0.0,0,vrus,9,person,5.517505,0.239819,-0.643537,-0.038071,0.68677,0.239819,-0.643537,front,right,1,2,7
1553,0191_20231023_111157,1698059601920026,13,person,-3.307686,-3.816042,0.0,0.0,1.0,0.0,0,vrus,6,person,5.087128,0.285374,1.127111,0.048853,1.162676,0.285374,1.127111,front,left,3,2,17
1553,0191_20231023_111157,1698059601920026,13,person,-3.307686,-3.816042,0.0,0.0,1.0,0.0,0,vrus,8,person,4.438884,0.877506,0.661689,0.152428,1.099022,0.877506,0.661689,front,left,3,3,18
1566,0193_20231023_133332,1698068051480035,0,person,11.173849,16.137698,0.0,0.0,1.0,0.0,0,vrus,12,person,0.032797,1.347508,-0.778391,0.079986,1.556172,1.347508,-0.778391,front,right,1,3,8
1566,0193_20231023_133332,1698068051480035,0,person,11.173849,16.137698,0.0,0.0,1.0,0.0,0,vrus,5,person,0.004791,0.006332,0.247409,0.026747,0.24749,0.006332,0.247409,front,left,2,2,12
1566,0193_20231023_133332,1698068051480035,0,person,11.173849,16.137698,0.0,0.0,1.0,0.0,0,vrus,2,person,0.400316,0.554206,-0.481089,0.111071,0.733887,0.554206,-0.481089,front,right,2,3,13
1568,0193_20231023_133332,1698068043840035,2,person,11.794319,15.760018,0.0,0.0,1.0,0.0,0,vrus,0,person,0.086981,-0.670043,0.479905,-0.070176,0.824176,-0.670043,0.479905,back,left,2,1,11
1568,0193_20231023_133332,1698068043840035,2,person,11.794319,15.760018,0.0,0.0,1.0,0.0,0,vrus,12,person,0.476188,0.766476,-0.353058,-0.031234,0.843881,0.766476,-0.353058,front,right,2,3,13
1568,0193_20231023_133332,1698068043840035,2,person,11.794319,15.760018,0.0,0.0,1.0,0.0,0,vrus,4,person,0.054457,1.911513,-0.336783,-0.149304,1.940955,1.911513,-0.336783,front,right,2,4,14
1568,0193_20231023_133332,1698068043840035,2,person,11.794319,15.760018,0.0,0.0,1.0,0.0,0,vrus,5,person,0.118706,-0.649334,0.734629,-0.070797,0.980467,-0.649334,0.734629,back,left,3,1,16
1570,0193_20231023_133332,1698068063480035,4,person,13.700851,15.438615,0.0,0.0,1.0,0.0,0,vrus,2,person,0.450156,-1.925715,0.240307,0.210594,1.940651,-1.925715,0.240307,back,left,2,0,10
1570,0193_20231023_133332,1698068063480035,4,person,13.700851,15.438615,0.0,0.0,1.0,0.0,0,vrus,12,person,0.024343,-1.182768,-0.067989,0.128962,1.18472,-1.182768,-0.067989,back,right,2,1,11
1570,0193_20231023_133332,1698068063480035,4,person,13.700851,15.438615,0.0,0.0,1.0,0.0,0,vrus,5,person,0.119874,-2.486314,0.948483,0.084832,2.661086,-2.486314,0.948483,back,left,3,0,15
1571,0193_20231023_133332,1698068067040035,5,person,11.174787,16.44069,0.0,0.0,1.0,0.0,0,vrus,2,person,1.15483,0.731214,-0.561323,-0.081363,0.921823,0.731214,-0.561323,front,right,1,3,8
1571,0193_20231023_133332,1698068067040035,5,person,11.174787,16.44069,0.0,0.0,1.0,0.0,0,vrus,12,person,0.179983,1.31331,-1.078995,0.02075,1.69971,1.31331,-1.078995,front,right,1,3,8
1571,0193_20231023_133332,1698068067040035,5,person,11.174787,16.44069,0.0,0.0,1.0,0.0,0,vrus,0,person,0.866554,-0.036602,-0.230317,-0.074402,0.233207,-0.036602,-0.230317,back,right,2,2,12
1573,0193_20231023_133332,1698068029560035,7,person,23.639622,9.820009,0.0,0.0,1.0,0.0,0,vrus,21,person,5.183738,-0.635569,-0.20596,-0.236549,0.668107,-0.635569,-0.20596,back,right,2,1,11
1573,0193_20231023_133332,1698068029560035,7,person,23.639622,9.820009,0.0,0.0,1.0,0.0,0,vrus,19,person,4.858928,0.324959,0.301008,-0.017969,0.44295,0.324959,0.301008,front,left,2,2,12
1575,0193_20231023_133332,1698068082560035,9,person,-0.913793,-0.204313,0.0,0.0,1.0,0.0,0,vrus,20,person,5.704656,-1.758525,-1.839423,0.155678,2.544776,-1.758525,-1.839423,back,right,0,0,0
1575,0193_20231023_133332,1698068082560035,9,person,-0.913793,-0.204313,0.0,0.0,1.0,0.0,0,vrus,5,person,5.158486,-2.11214,-2.481069,0.197772,3.258349,-2.11214,-2.481069,back,right,0,0,0
1575,0193_20231023_133332,1698068082560035,9,person,-0.913793,-0.204313,0.0,0.0,1.0,0.0,0,vrus,4,person,5.512683,-0.052959,-0.040503,-0.040159,0.066672,-0.052959,-0.040503,back,right,2,2,12
1576,0193_20231023_133332,1698068128680035,10,person,11.956819,15.612001,0.0,0.0,1.0,0.0,0,vrus,3,person,0.010763,-1.799454,0.798959,-0.031668,1.96885,-1.799454,0.798959,back,left,3,0,15
1578,0193_20231023_133332,1698068053280035,12,person,12.523996,15.36314,0.0,0.0,1.0,0.0,0,vrus,2,person,0.028079,-0.850821,0.29565,0.030227,0.900724,-0.850821,0.29565,back,left,2,1,11
1578,0193_20231023_133332,1698068053280035,12,person,12.523996,15.36314,0.0,0.0,1.0,0.0,0,vrus,4,person,0.018537,1.179371,0.062988,-0.128884,1.181051,1.179371,0.062988,front,left,2,3,13
1578,0193_20231023_133332,1698068053280035,12,person,12.523996,15.36314,0.0,0.0,1.0,0.0,0,vrus,0,person,0.038436,-1.404713,0.788637,-0.068493,1.610952,-1.404713,0.788637,back,left,3,1,16
1578,0193_20231023_133332,1698068053280035,12,person,12.523996,15.36314,0.0,0.0,1.0,0.0,0,vrus,5,person,0.01038,-1.361539,1.020519,-0.051885,1.701542,-1.361539,1.020519,back,left,3,1,16
1582,0193_20231023_133332,1698068132160035,16,person,15.797089,18.575239,0.0,0.0,1.0,0.0,0,vrus,23,person,3.475048,0.410053,-0.339857,-0.082411,0.532585,0.410053,-0.339857,front,right,2,2,12
1584,0193_20231023_133332,1698068026520035,19,person,19.903305,11.574762,0.0,0.0,1.0,0.0,0,vrus,7,person,5.221918,0.381813,0.578021,-0.021511,0.692741,0.381813,0.578021,front,left,3,2,17
1584,0193_20231023_133332,1698068026520035,19,person,19.903305,11.574762,0.0,0.0,1.0,0.0,0,vrus,21,person,5.202907,-0.374869,0.675291,-0.462102,0.772364,-0.374869,0.675291,back,left,3,2,17
1585,0193_20231023_133332,1698068081600035,20,person,-1.656554,-0.998932,0.0,0.0,1.0,0.0,0,vrus,5,person,4.737526,-0.509441,-0.713322,0.028132,0.87656,-0.509441,-0.713322,back,right,1,1,6
