sample_id,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off,n_ped_yellow,n_ped_redyellow,n_ped_yellow_blinking,status
1736,1,1,1,3,0,0,0,0,0,ok
1737,2,1,2,1,2,0,0,0,0,ok
1738,1,1,1,3,0,0,0,0,0,ok
1739,1,1,1,3,0,0,0,0,0,ok
1740,1,1,1,3,0,0,0,0,0,ok
1742,1,2,1,2,1,0,0,0,0,ok
1743,2,1,2,1,2,0,0,0,0,ok
1744,1,2,1,2,1,0,0,0,0,ok
1745,1,2,1,2,1,0,0,0,0,ok
1746,1,1,1,3,0,0,0,0,0,ok
1748,1,2,1,2,1,0,0,0,0,ok
1749,1,1,2,2,1,0,0,0,0,ok
1750,1,1,1,3,0,0,0,0,0,ok
1751,1,1,1,3,0,0,0,0,0,ok
1752,1,2,1,2,1,0,0,0,0,ok
1753,1,1,1,3,0,0,0,0,0,ok
1754,2,1,2,1,2,0,0,0,0,ok
1756,2,1,1,2,1,0,0,0,0,ok
1757,2,1,2,1,2,0,0,0,0,ok
1758,1,1,1,3,0,0,0,0,0,ok
1759,2,1,2,1,2,0,0,0,0,ok
1760,2,1,2,1,2,0,0,0,0,ok
1761,2,1,2,1,2,0,0,0,0,ok
1762,1,1,1,3,0,0,0,0,0,ok
1763,2,1,2,1,2,0,0,0,0,ok
1764,1,1,1,3,0,0,0,0,0,ok
1766,2,1,2,1,2,0,0,0,0,ok
1769,2,1,2,1,2,0,0,0,0,ok
1770,1,1,2,2,1,0,0,0,0,ok
1771,2,1,2,1,2,0,0,0,0,ok
1772,1,1,2,2,1,0,0,0,0,ok
1773,1,2,1,2,1,0,0,0,0,ok
1774,2,1,2,1,2,0,0,0,0,ok
1775,2,1,2,1,2,0,0,0,0,ok
1776,1,2,1,2,1,0,0,0,0,ok
1778,1,1,2,2,1,0,0,0,0,ok
1779,2,1,2,1,2,0,0,0,0,ok
1780,2,1,2,1,2,0,0,0,0,ok
1781,2,1,2,1,2,0,0,0,0,ok
1783,2,1,2,1,2,0,0,0,0,ok
1784,2,1,2,1,2,0,0,0,0,ok
1785,2,1,2,1,2,0,0,0,0,ok
1786,1,1,1,3,0,0,0,0,0,ok
1787,1,1,1,3,0,0,0,0,0,ok
1788,1,1,1,3,0,0,0,0,0,ok
1789,2,1,2,1,2,0,0,0,0,ok
1790,2,1,2,1,2,0,0,0,0,ok
1793,1,1,2,2,1,0,0,0,0,ok
1794,1,1,2,2,1,0,0,0,0,ok
1795,2,1,2,1,2,0,0,0,0,ok
1796,2,1,2,1,2,0,0,0,0,ok
1798,2,1,2,1,2,0,0,0,0,ok
1799,2,1,2,1,2,0,0,0,0,ok
1800,2,1,2,1,2,0,0,0,0,ok
1801,2,1,1,2,1,0,0,0,0,ok
1802,1,2,1,2,1,0,0,0,0,ok
1803,1,1,1,3,0,0,0,0,0,ok
1804,1,2,1,2,1,0,0,0,0,ok
1805,1,1,2,2,1,0,0,0,0,ok
1806,1,1,2,2,1,0,0,0,0,ok
1807,2,1,2,1,2,0,0,0,0,ok
1808,2,1,2,1,2,0,0,0,0,ok
1809,1,1,1,3,0,0,0,0,0,ok
1810,2,1,2,1,2,0,0,0,0,ok
1812,1,2,1,2,1,0,0,0,0,ok
1813,1,2,1,2,1,0,0,0,0,ok
1814,2,1,2,1,2,0,0,0,0,ok
1815,2,1,2,1,2,0,0,0,0,ok
1816,2,1,2,1,2,0,0,0,0,ok
1817,1,1,1,3,0,0,0,0,0,ok
1818,2,1,2,1,2,0,0,0,0,ok
1819,1,1,2,2,1,0,0,0,0,ok
1824,2,1,1,2,1,0,0,0,0,ok
1826,2,1,2,1,2,0,0,0,0,ok
1827,2,1,1,2,1,0,0,0,0,ok
1828,1,1,2,2,1,0,0,0,0,ok
1829,2,1,2,1,2,0,0,0,0,ok
1830,1,1,2,2,1,0,0,0,0,ok
1831,1,1,1,3,0,0,0,0,0,ok
1832,2,1,2,1,2,0,0,0,0,ok
1833,1,1,1,3,0,0,0,0,0,ok
1834,2,1,2,1,2,0,0,0,0,ok
1836,2,1,2,1,2,0,0,0,0,ok
1837,1,1,1,3,0,0,0,0,0,ok
1838,1,1,2,2,1,0,0,0,0,ok
1842,1,1,2,2,1,0,0,0,0,ok
1843,1,2,1,2,1,0,0,0,0,ok
1844,2,1,2,1,2,0,0,0,0,ok
1845,1,2,1,2,1,0,0,0,0,ok
1847,1,2,1,2,1,0,0,0,0,ok
1848,1,1,1,3,0,0,0,0,0,ok
1850,1,2,1,2,1,0,0,0,0,ok
1851,1,1,1,3,0,0,0,0,0,ok
1852,1,1,2,2,1,0,0,0,0,ok
1853,2,1,2,1,2,0,0,0,0,ok
1854,1,2,1,2,1,0,0,0,0,ok
1855,2,1,2,1,2,0,0,0,0,ok
1856,1,1,1,3,0,0,0,0,0,ok
1857,1,1,1,3,0,0,0,0,0,ok
1858,1,2,1,2,1,0,0,0,0,ok
1860,1,2,1,2,1,0,0,0,0,ok
1861,1,2,1,2,1,0,0,0,0,ok
1862,2,1,1,2,1,0,0,0,0,ok
1863,2,1,1,2,1,0,0,0,0,ok
1864,2,1,1,2,1,0,0,0,0,ok
1867,1,1,2,2,1,0,0,0,0,ok
1868,2,1,2,1,2,0,0,0,0,ok
1869,1,1,2,2,1,0,0,0,0,ok
1870,2,1,2,1,2,0,0,0,0,ok
1871,1,1,1,3,0,0,0,0,0,ok
1872,1,2,1,2,1,0,0,0,0,ok
1873,1,2,1,2,1,0,0,0,0,ok
1874,2,1,1,2,1,0,0,0,0,ok
1875,1,1,1,3,0,0,0,0,0,ok
1876,2,1,2,1,2,0,0,0,0,ok
1877,1,2,1,2,1,0,0,0,0,ok
1879,1,2,1,2,1,0,0,0,0,ok
1880,2,1,2,1,2,0,0,0,0,ok
1883,1,2,1,2,1,0,0,0,0,ok
1884,2,1,1,2,1,0,0,0,0,ok
1885,2,1,2,1,2,0,0,0,0,ok
1886,1,2,1,2,1,0,0,0,0,ok
1887,1,1,1,3,0,0,0,0,0,ok
1889,1,2,1,2,1,0,0,0,0,ok
1890,1,2,1,2,1,0,0,0,0,ok
1891,1,1,2,2,1,0,0,0,0,ok
1892,1,2,1,2,1,0,0,0,0,ok
1894,1,1,1,3,0,0,0,0,0,ok
1895,1,1,2,2,1,0,0,0,0,ok
1896,1,2,1,2,1,0,0,0,0,ok
1897,1,2,1,2,1,0,0,0,0,ok
1898,2,1,2,1,2,0,0,0,0,ok
1900,1,1,1,3,0,0,0,0,0,ok
1902,1,2,1,2,1,0,0,0,0,ok
1903,2,1,2,1,2,0,0,0,0,ok
1904,2,1,1,2,1,0,0,0,0,ok
1906,2,1,2,1,2,0,0,0,0,ok
1907,2,1,2,1,2,0,0,0,0,ok
1908,2,1,1,2,1,0,0,0,0,ok
1909,1,1,2,2,1,0,0,0,0,ok
1910,1,1,2,2,1,0,0,0,0,ok
1911,2,1,1,2,1,0,0,0,0,ok
1912,1,1,2,2,1,0,0,0,0,ok
1913,2,1,2,1,2,0,0,0,0,ok
1914,1,1,2,2,1,0,0,0,0,ok
1915,1,1,1,3,0,0,0,0,0,ok
1917,1,2,1,2,1,0,0,0,0,ok
1918,2,1,1,2,1,0,0,0,0,ok
1919,1,1,2,2,1,0,0,0,0,ok
1923,1,1,2,2,1,0,0,0,0,ok
1924,1,1,2,2,1,0,0,0,0,ok
1926,2,1,2,1,2,0,0,0,0,ok
1928,1,1,2,2,1,0,0,0,0,ok
1930,2,1,2,1,2,0,0,0,0,ok
1933,1,2,1,2,1,0,0,0,0,ok
1934,1,2,1,2,1,0,0,0,0,ok
1935,1,2,1,2,1,0,0,0,0,ok
1936,1,1,1,3,0,0,0,0,0,ok
1937,2,1,1,2,1,0,0,0,0,ok
1938,1,1,1,3,0,0,0,0,0,ok
1939,1,1,1,3,0,0,0,0,0,ok
1940,2,1,2,1,2,0,0,0,0,ok
1941,1,1,1,3,0,0,0,0,0,ok
1942,1,1,1,3,0,0,0,0,0,ok
1943,2,1,1,2,1,0,0,0,0,ok
1946,2,1,2,1,2,0,0,0,0,ok
1948,1,1,1,3,0,0,0,0,0,ok
1949,1,2,1,2,1,0,0,0,0,ok
1950,1,1,2,2,1,0,0,0,0,ok
1952,1,1,2,2,1,0,0,0,0,ok
1953,1,2,1,2,1,0,0,0,0,ok
1954,1,2,1,2,1,0,0,0,0,ok
1955,1,1,1,3,0,0,0,0,0,ok
1956,1,2,1,2,1,0,0,0,0,ok
1957,1,2,1,2,1,0,0,0,0,ok
1958,1,1,1,3,0,0,0,0,0,ok
1959,2,1,2,1,2,0,0,0,0,ok
1960,2,1,2,1,2,0,0,0,0,ok
1961,1,1,2,2,1,0,0,0,0,ok
1963,2,1,2,1,2,0,0,0,0,ok
1964,2,1,2,1,2,0,0,0,0,ok
1965,1,1,1,3,0,0,0,0,0,ok
1966,2,1,2,1,2,0,0,0,0,ok
1967,2,1,2,1,2,0,0,0,0,ok
1968,2,1,2,1,2,0,0,0,0,ok
1969,1,1,2,2,1,0,0,0,0,ok
1970,1,1,2,2,1,0,0,0,0,ok
1975,1,1,1,3,0,0,0,0,0,ok
1976,1,1,1,3,0,0,0,0,0,ok
1977,1,2,1,2,1,0,0,0,0,ok
1978,1,2,1,2,1,0,0,0,0,ok
1979,1,1,2,2,1,0,0,0,0,ok
1980,1,2,1,2,1,0,0,0,0,ok
1981,1,2,1,2,1,0,0,0,0,ok
1982,1,1,1,3,0,0,0,0,0,ok
1983,1,1,2,2,1,0,0,0,0,ok
1984,2,1,2,1,2,0,0,0,0,ok
1985,1,1,2,2,1,0,0,0,0,ok
1986,2,1,2,1,2,0,0,0,0,ok
1987,1,1,1,3,0,0,0,0,0,ok
1988,2,1,2,1,2,0,0,0,0,ok
1989,2,1,2,1,2,0,0,0,0,ok
1992,1,1,1,3,0,0,0,0,0,ok
1993,2,1,2,1,2,0,0,0,0,ok
1994,2,1,2,1,2,0,0,0,0,ok
1996,2,1,2,1,2,0,0,0,0,ok
1999,2,1,2,1,2,0,0,0,0,ok
2000,2,1,2,1,2,0,0,0,0,ok
2001,1,1,1,3,0,0,0,0,0,ok
2002,1,1,1,3,0,0,0,0,0,ok
2003,2,1,2,1,2,0,0,0,0,ok
2004,1,1,1,3,0,0,0,0,0,ok
2006,1,1,1,3,0,0,0,0,0,ok
2007,2,1,2,1,2,0,0,0,0,ok
2009,1,2,1,2,1,0,0,0,0,ok
2010,1,2,1,2,1,0,0,0,0,ok
2011,1,2,1,2,1,0,0,0,0,ok
2012,1,2,1,2,1,0,0,0,0,ok
2013,2,1,1,2,1,0,0,0,0,ok
2014,1,1,2,2,1,0,0,0,0,ok
2015,1,1,1,3,0,0,0,0,0,ok
2016,2,1,1,2,1,0,0,0,0,ok
2019,1,1,2,2,1,0,0,0,0,ok
2020,1,1,1,3,0,0,0,0,0,ok
2021,2,1,2,1,2,0,0,0,0,ok
2022,1,1,1,3,0,0,0,0,0,ok
2023,1,1,1,3,0,0,0,0,0,ok
2024,2,1,2,1,2,0,0,0,0,ok
2025,2,1,2,1,2,0,0,0,0,ok
2026,1,2,1,2,1,0,0,0,0,ok
2027,2,1,1,2,1,0,0,0,0,ok
2029,2,1,1,2,1,0,0,0,0,ok
2030,2,1,1,2,1,0,0,0,0,ok
2031,1,1,1,3,0,0,0,0,0,ok
2032,1,2,1,2,1,0,0,0,0,ok
2033,1,1,1,3,0,0,0,0,0,ok
2034,1,1,2,2,1,0,0,0,0,ok
2035,2,1,2,1,2,0,0,0,0,ok
2037,2,1,1,2,1,0,0,0,0,ok
2038,1,2,1,2,1,0,0,0,0,ok
2039,2,1,1,2,1,0,0,0,0,ok
2040,2,1,1,2,1,0,0,0,0,ok
2044,1,1,2,2,1,0,0,0,0,ok
2045,2,1,2,1,2,0,0,0,0,ok
2047,2,1,2,1,2,0,0,0,0,ok
2049,2,1,2,1,2,0,0,0,0,ok
2050,1,1,2,2,1,0,0,0,0,ok
2051,2,1,2,1,2,0,0,0,0,ok
2052,1,1,2,2,1,0,0,0,0,ok
2053,2,1,2,1,2,0,0,0,0,ok
2054,2,1,2,1,2,0,0,0,0,ok
2056,1,1,1,3,0,0,0,0,0,ok
2058,2,1,2,1,2,0,0,0,0,ok
2060,1,1,2,2,1,0,0,0,0,ok
2061,1,2,1,2,1,0,0,0,0,ok
2062,1,1,2,2,1,0,0,0,0,ok
2065,2,1,2,1,2,0,0,0,0,ok
2066,2,1,2,1,2,0,0,0,0,ok
2067,1,2,1,2,1,0,0,0,0,ok
2068,1,1,1,3,0,0,0,0,0,ok
2069,1,2,1,2,1,0,0,0,0,ok
2070,1,1,1,3,0,0,0,0,0,ok
2071,2,1,2,1,2,0,0,0,0,ok
2075,1,1,1,3,0,0,0,0,0,ok
2076,2,1,2,1,2,0,0,0,0,ok
2077,2,1,2,1,2,0,0,0,0,ok
2078,1,1,2,2,1,0,0,0,0,ok
2079,1,2,1,2,1,0,0,0,0,ok
2080,2,1,2,1,2,0,0,0,0,ok
2081,2,1,2,1,2,0,0,0,0,ok
2082,2,1,1,2,1,0,0,0,0,ok
2083,2,1,2,1,2,0,0,0,0,ok
2085,2,1,2,1,2,0,0,0,0,ok
2086,1,2,1,2,1,0,0,0,0,ok
2088,1,1,2,2,1,0,0,0,0,ok
2089,1,2,1,2,1,0,0,0,0,ok
2090,1,1,1,3,0,0,0,0,0,ok
2092,1,2,1,2,1,0,0,0,0,ok
2093,1,1,1,3,0,0,0,0,0,ok
2094,2,1,2,1,2,0,0,0,0,ok
2095,2,1,2,1,2,0,0,0,0,ok
2096,2,1,2,1,2,0,0,0,0,ok
2097,2,1,2,1,2,0,0,0,0,ok
2098,1,1,1,3,0,0,0,0,0,ok
2099,1,1,2,2,1,0,0,0,0,ok
2101,1,1,1,3,0,0,0,0,0,ok
2102,1,1,1,3,0,0,0,0,0,ok
2103,1,1,1,3,0,0,0,0,0,ok
2104,2,1,1,2,1,0,0,0,0,ok
2105,2,1,2,1,2,0,0,0,0,ok
2106,2,1,2,1,2,0,0,0,0,ok
2107,2,1,1,2,1,0,0,0,0,ok
2108,2,1,2,1,2,0,0,0,0,ok
2109,1,1,2,2,1,0,0,0,0,ok
2110,1,1,2,2,1,0,0,0,0,ok
2111,1,1,1,3,0,0,0,0,0,ok
2112,1,2,1,2,1,0,0,0,0,ok
2114,1,1,2,2,1,0,0,0,0,ok
2115,1,1,2,2,1,0,0,0,0,ok
2117,2,1,2,1,2,0,0,0,0,ok
2118,1,1,1,3,0,0,0,0,0,ok
2119,1,2,1,2,1,0,0,0,0,ok
2120,1,1,2,2,1,0,0,0,0,ok
2123,1,1,2,2,1,0,0,0,0,ok
2124,1,2,1,2,1,0,0,0,0,ok
2126,1,1,1,3,0,0,0,0,0,ok
2127,2,1,2,1,2,0,0,0,0,ok
2128,2,1,2,1,2,0,0,0,0,ok
2129,1,2,1,2,1,0,0,0,0,ok
2130,2,1,2,1,2,0,0,0,0,ok
2131,2,1,2,1,2,0,0,0,0,ok
2132,2,1,1,2,1,0,0,0,0,ok
2133,1,2,1,2,1,0,0,0,0,ok
2134,1,1,2,2,1,0,0,0,0,ok
2135,2,1,2,1,2,0,0,0,0,ok
2136,1,2,1,2,1,0,0,0,0,ok
2137,1,2,1,2,1,0,0,0,0,ok
2138,1,1,1,3,0,0,0,0,0,ok
2139,2,1,2,1,2,0,0,0,0,ok
2140,2,1,2,1,2,0,0,0,0,ok
2141,2,1,2,1,2,0,0,0,0,ok
2142,1,1,2,2,1,0,0,0,0,ok
2143,2,1,2,1,2,0,0,0,0,ok
2144,2,1,2,1,2,0,0,0,0,ok
2145,1,2,1,2,1,0,0,0,0,ok
2146,1,1,1,3,0,0,0,0,0,ok
2147,1,2,1,2,1,0,0,0,0,ok
2148,1,1,1,3,0,0,0,0,0,ok
2149,1,1,1,3,0,0,0,0,0,ok
2150,1,1,1,3,0,0,0,0,0,ok
2152,1,2,1,2,1,0,0,0,0,ok
2153,1,1,2,2,1,0,0,0,0,ok
2155,1,1,1,3,0,0,0,0,0,ok
2156,2,1,1,2,1,0,0,0,0,ok
2157,2,1,1,2,1,0,0,0,0,ok
2158,2,1,1,2,1,0,0,0,0,ok
2159,1,1,1,3,0,0,0,0,0,ok
2160,2,1,1,2,1,0,0,0,0,ok
2161,1,2,1,2,1,0,0,0,0,ok
2162,1,2,1,2,1,0,0,0,0,ok
2163,1,1,2,2,1,0,0,0,0,ok
2164,2,1,1,2,1,0,0,0,0,ok
2165,2,1,2,1,2,0,0,0,0,ok
2167,2,1,2,1,2,0,0,0,0,ok
2168,2,1,2,1,2,0,0,0,0,ok
2169,2,1,2,1,2,0,0,0,0,ok
2170,2,1,2,1,2,0,0,0,0,ok
2173,1,2,1,2,1,0,0,0,0,ok
2176,1,1,1,3,0,0,0,0,0,ok
2178,1,1,2,2,1,0,0,0,0,ok
2180,1,1,2,2,1,0,0,0,0,ok
2181,2,1,2,1,2,0,0,0,0,ok
2182,2,1,2,1,2,0,0,0,0,ok
2183,2,1,2,1,2,0,0,0,0,ok
2184,1,1,1,3,0,0,0,0,0,ok
2185,1,1,1,3,0,0,0,0,0,ok
2188,1,2,1,2,1,0,0,0,0,ok
2190,2,1,2,1,2,0,0,0,0,ok
2191,2,1,2,1,2,0,0,0,0,ok
2192,1,1,2,2,1,0,0,0,0,ok
2193,1,1,2,2,1,0,0,0,0,ok
2194,2,1,2,1,2,0,0,0,0,ok
2195,2,1,2,1,2,0,0,0,0,ok
2196,2,1,2,1,2,0,0,0,0,ok
2197,2,1,2,1,2,0,0,0,0,ok
2198,1,1,2,2,1,0,0,0,0,ok
2199,1,2,1,2,1,0,0,0,0,ok
2200,1,1,2,2,1,0,0,0,0,ok
2201,1,1,1,3,0,0,0,0,0,ok
2202,1,2,1,2,1,0,0,0,0,ok
2203,1,1,2,2,1,0,0,0,0,ok
2204,1,2,1,2,1,0,0,0,0,ok
2205,1,2,1,2,1,0,0,0,0,ok
2206,1,1,1,3,0,0,0,0,0,ok
2207,1,1,1,3,0,0,0,0,0,ok
2208,1,2,1,2,1,0,0,0,0,ok
2209,1,2,1,2,1,0,0,0,0,ok
2210,1,1,1,3,0,0,0,0,0,ok
2211,1,1,1,3,0,0,0,0,0,ok
2212,1,2,1,2,1,0,0,0,0,ok
2213,1,2,1,2,1,0,0,0,0,ok
2214,1,2,1,2,1,0,0,0,0,ok
2215,1,1,1,3,0,0,0,0,0,ok
2216,1,1,2,2,1,0,0,0,0,ok
2217,1,1,2,2,1,0,0,0,0,ok
2218,1,2,1,2,1,0,0,0,0,ok
2219,1,1,1,3,0,0,0,0,0,ok
2221,1,1,1,3,0,0,0,0,0,ok
2222,2,1,2,1,2,0,0,0,0,ok
2223,2,1,2,1,2,0,0,0,0,ok
2224,1,1,1,3,0,0,0,0,0,ok
2225,1,1,1,3,0,0,0,0,0,ok
2226,1,2,1,2,1,0,0,0,0,ok
2227,2,1,2,1,2,0,0,0,0,ok
2228,1,1,1,3,0,0,0,0,0,ok
2230,1,2,1,2,1,0,0,0,0,ok
2231,1,2,1,2,1,0,0,0,0,ok
2236,2,1,2,1,2,0,0,0,0,ok
2237,2,1,2,1,2,0,0,0,0,ok
2238,1,1,1,3,0,0,0,0,0,ok
2239,2,1,1,2,1,0,0,0,0,ok
2240,2,1,2,1,2,0,0,0,0,ok
2241,1,2,1,2,1,0,0,0,0,ok
2242,2,1,2,1,2,0,0,0,0,ok
2243,1,1,1,3,0,0,0,0,0,ok
2244,2,1,2,1,2,0,0,0,0,ok
2245,1,1,2,2,1,0,0,0,0,ok
2247,1,1,1,3,0,0,0,0,0,ok
2248,1,1,1,3,0,0,0,0,0,ok
2249,1,1,1,3,0,0,0,0,0,ok
2250,1,2,1,2,1,0,0,0,0,ok
2251,1,1,1,3,0,0,0,0,0,ok
2254,1,1,2,2,1,0,0,0,0,ok
2255,2,1,2,1,2,0,0,0,0,ok
2256,2,1,2,1,2,0,0,0,0,ok
2258,1,2,1,2,1,0,0,0,0,ok
2259,1,1,1,3,0,0,0,0,0,ok
2260,2,1,1,2,1,0,0,0,0,ok
2262,1,1,2,2,1,0,0,0,0,ok
2263,2,1,2,1,2,0,0,0,0,ok
2264,1,2,1,2,1,0,0,0,0,ok
2265,2,1,2,1,2,0,0,0,0,ok
2266,1,2,1,2,1,0,0,0,0,ok
2267,2,1,2,1,2,0,0,0,0,ok
2268,1,1,2,2,1,0,0,0,0,ok
2269,2,1,1,2,1,0,0,0,0,ok
2270,2,1,2,1,2,0,0,0,0,ok
2271,1,2,1,2,1,0,0,0,0,ok
2273,2,1,2,1,2,0,0,0,0,ok
2274,2,1,1,2,1,0,0,0,0,ok
2276,2,1,2,1,2,0,0,0,0,ok
2277,2,1,2,1,2,0,0,0,0,ok
2278,1,1,2,2,1,0,0,0,0,ok
2279,2,1,2,1,2,0,0,0,0,ok
2280,1,1,1,3,0,0,0,0,0,ok
2283,1,1,1,3,0,0,0,0,0,ok
2284,2,1,1,2,1,0,0,0,0,ok
2285,1,1,2,2,1,0,0,0,0,ok
2286,2,1,2,1,2,0,0,0,0,ok
2287,2,1,1,2,1,0,0,0,0,ok
2288,1,1,1,3,0,0,0,0,0,ok
2289,2,1,2,1,2,0,0,0,0,ok
2290,1,1,1,3,0,0,0,0,0,ok
2291,1,1,1,3,0,0,0,0,0,ok
2292,1,1,2,2,1,0,0,0,0,ok
2293,2,1,2,1,2,0,0,0,0,ok
2294,1,1,1,3,0,0,0,0,0,ok
2295,2,1,2,1,2,0,0,0,0,ok
2297,2,1,2,1,2,0,0,0,0,ok
2298,1,2,1,2,1,0,0,0,0,ok
2299,2,1,2,1,2,0,0,0,0,ok
2300,2,1,2,1,2,0,0,0,0,ok
2301,2,1,2,1,2,0,0,0,0,ok
2302,2,1,2,1,2,0,0,0,0,ok
2303,1,1,2,2,1,0,0,0,0,ok
2304,2,1,2,1,2,0,0,0,0,ok
2305,1,1,2,2,1,0,0,0,0,ok
2306,1,1,2,2,1,0,0,0,0,ok
2307,2,1,2,1,2,0,0,0,0,ok
2308,2,1,2,1,2,0,0,0,0,ok
2309,1,2,1,2,1,0,0,0,0,ok
2310,1,2,1,2,1,0,0,0,0,ok
2311,1,2,1,2,1,0,0,0,0,ok
2312,1,2,1,2,1,0,0,0,0,ok
2313,2,1,2,1,2,0,0,0,0,ok
2314,1,1,2,2,1,0,0,0,0,ok
2315,1,1,1,3,0,0,0,0,0,ok
2317,1,1,1,3,0,0,0,0,0,ok
2318,1,1,1,3,0,0,0,0,0,ok
2319,1,1,2,2,1,0,0,0,0,ok
2320,1,1,1,3,0,0,0,0,0,ok
2321,1,1,2,2,1,0,0,0,0,ok
2322,2,1,2,1,2,0,0,0,0,ok
2323,2,1,2,1,2,0,0,0,0,ok
2324,2,1,2,1,2,0,0,0,0,ok
2325,1,2,1,2,1,0,0,0,0,ok
2326,2,1,2,1,2,0,0,0,0,ok
2327,1,1,2,2,1,0,0,0,0,ok
2329,1,1,2,2,1,0,0,0,0,ok
2330,2,1,2,1,2,0,0,0,0,ok
2331,2,1,2,1,2,0,0,0,0,ok
2332,2,1,2,1,2,0,0,0,0,ok
2333,2,1,2,1,2,0,0,0,0,ok
2334,1,1,1,3,0,0,0,0,0,ok
2335,2,1,2,1,2,0,0,0,0,ok
2336,1,1,1,3,0,0,0,0,0,ok
2337,1,2,1,2,1,0,0,0,0,ok
2338,2,1,2,1,2,0,0,0,0,ok
2339,1,2,1,2,1,0,0,0,0,ok
2341,1,1,1,3,0,0,0,0,0,ok
2342,1,2,1,2,1,0,0,0,0,ok
2343,1,1,1,3,0,0,0,0,0,ok
2344,1,1,1,3,0,0,0,0,0,ok
2347,1,1,2,2,1,0,0,0,0,ok
2348,1,1,1,3,0,0,0,0,0,ok
2350,2,1,2,1,2,0,0,0,0,ok
2352,1,1,1,3,0,0,0,0,0,ok
2353,1,1,1,3,0,0,0,0,0,ok
2354,1,2,1,2,1,0,0,0,0,ok
2355,1,2,1,2,1,0,0,0,0,ok
2357,1,2,1,2,1,0,0,0,0,ok
2358,1,1,2,2,1,0,0,0,0,ok
2359,1,1,2,2,1,0,0,0,0,ok
2360,2,1,1,2,1,0,0,0,0,ok
2361,1,1,2,2,1,0,0,0,0,ok
2362,1,2,1,2,1,0,0,0,0,ok
2363,2,1,1,2,1,0,0,0,0,ok
2364,1,1,1,3,0,0,0,0,0,ok
2365,1,1,1,3,0,0,0,0,0,ok
2366,1,1,1,3,0,0,0,0,0,ok
2367,1,2,1,2,1,0,0,0,0,ok
2368,2,1,2,1,2,0,0,0,0,ok
2369,2,1,2,1,2,0,0,0,0,ok
2370,2,1,2,1,2,0,0,0,0,ok
2371,2,1,2,1,2,0,0,0,0,ok
2372,1,1,1,3,0,0,0,0,0,ok
2373,2,1,2,1,2,0,0,0,0,ok
2374,2,1,2,1,2,0,0,0,0,ok
2375,2,1,2,1,2,0,0,0,0,ok
2376,1,1,1,3,0,0,0,0,0,ok
2379,2,1,2,1,2,0,0,0,0,ok
2380,2,1,2,1,2,0,0,0,0,ok
2381,1,1,1,3,0,0,0,0,0,ok
2382,2,1,2,1,2,0,0,0,0,ok
2383,1,1,2,2,1,0,0,0,0,ok
2384,2,1,2,1,2,0,0,0,0,ok
2385,1,1,2,2,1,0,0,0,0,ok
2386,1,1,2,2,1,0,0,0,0,ok
2387,1,1,1,3,0,0,0,0,0,ok
2388,1,1,1,3,0,0,0,0,0,ok
2389,2,1,1,2,1,0,0,0,0,ok
2390,1,1,1,3,0,0,0,0,0,ok
2391,2,1,1,2,1,0,0,0,0,ok
2392,1,1,1,3,0,0,0,0,0,ok
2393,1,1,1,3,0,0,0,0,0,ok
2394,1,1,1,3,0,0,0,0,0,ok
2395,2,1,2,1,2,0,0,0,0,ok
2396,2,1,2,1,2,0,0,0,0,ok
2397,1,1,2,2,1,0,0,0,0,ok
2400,1,1,1,3,0,0,0,0,0,ok
2401,2,1,2,1,2,0,0,0,0,ok
2403,1,1,2,2,1,0,0,0,0,ok
2404,2,1,2,1,2,0,0,0,0,ok
2405,1,1,2,2,1,0,0,0,0,ok
2406,1,1,1,3,0,0,0,0,0,ok
2407,1,1,1,3,0,0,0,0,0,ok
2408,2,1,2,1,2,0,0,0,0,ok
2409,1,1,1,3,0,0,0,0,0,ok
2410,2,1,2,1,2,0,0,0,0,ok
2411,2,1,2,1,2,0,0,0,0,ok
2412,1,1,1,3,0,0,0,0,0,ok
2413,1,1,1,3,0,0,0,0,0,ok
2417,2,1,2,1,2,0,0,0,0,ok
2418,1,1,2,2,1,0,0,0,0,ok
2419,2,1,2,1,2,0,0,0,0,ok
2420,2,1,2,1,2,0,0,0,0,ok
2421,2,1,2,1,2,0,0,0,0,ok
2422,1,1,2,2,1,0,0,0,0,ok
2423,1,1,2,2,1,0,0,0,0,ok
2424,1,1,1,3,0,0,0,0,0,ok
2425,1,1,1,3,0,0,0,0,0,ok
2426,1,1,2,2,1,0,0,0,0,ok
2428,1,1,1,3,0,0,0,0,0,ok
2429,2,1,2,1,2,0,0,0,0,ok
2430,2,1,1,2,1,0,0,0,0,ok
2431,2,1,1,2,1,0,0,0,0,ok
2432,2,1,2,1,2,0,0,0,0,ok
2433,1,1,1,3,0,0,0,0,0,ok
2434,2,1,2,1,2,0,0,0,0,ok
2435,2,1,2,1,2,0,0,0,0,ok
2436,1,2,1,2,1,0,0,0,0,ok
2437,1,1,1,3,0,0,0,0,0,ok
2438,1,2,1,2,1,0,0,0,0,ok
2439,2,1,1,2,1,0,0,0,0,ok
2440,2,1,2,1,2,0,0,0,0,ok
2441,2,1,2,1,2,0,0,0,0,ok
2443,2,1,1,2,1,0,0,0,0,ok
2444,1,1,1,3,0,0,0,0,0,ok
2445,1,1,2,2,1,0,0,0,0,ok
2446,1,1,1,3,0,0,0,0,0,ok
