sample_id,scene_path,timestamp,target_id,target_class_name,target_x,target_y,target_velocity,radius,grid_size,cell_size,total_neighbors_within_radius,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane,nearest_map_dist,cell_0_count,cell_0_sum_velocity,cell_0_mean_velocity,cell_0_min_distance,cell_0_ped_count,cell_0_vehicle_count,cell_0_vru_count,cell_1_count,cell_1_sum_velocity,cell_1_mean_velocity,cell_1_min_distance,cell_1_ped_count,cell_1_vehicle_count,cell_1_vru_count,cell_2_count,cell_2_sum_velocity,cell_2_mean_velocity,cell_2_min_distance,cell_2_ped_count,cell_2_vehicle_count,cell_2_vru_count,cell_3_count,cell_3_sum_velocity,cell_3_mean_velocity,cell_3_min_distance,cell_3_ped_count,cell_3_vehicle_count,cell_3_vru_count,cell_4_count,cell_4_sum_velocity,cell_4_mean_velocity,cell_4_min_distance,cell_4_ped_count,cell_4_vehicle_count,cell_4_vru_count,cell_5_count,cell_5_sum_velocity,cell_5_mean_velocity,cell_5_min_distance,cell_5_ped_count,cell_5_vehicle_count,cell_5_vru_count,cell_6_count,cell_6_sum_velocity,cell_6_mean_velocity,cell_6_min_distance,cell_6_ped_count,cell_6_vehicle_count,cell_6_vru_count,cell_7_count,cell_7_sum_velocity,cell_7_mean_velocity,cell_7_min_distance,cell_7_ped_count,cell_7_vehicle_count,cell_7_vru_count,cell_8_count,cell_8_sum_velocity,cell_8_mean_velocity,cell_8_min_distance,cell_8_ped_count,cell_8_vehicle_count,cell_8_vru_count
0115,0013_20230323_082718,1679560046920026,003,person,3.16249,22.965825,5.558631,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.015133,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0116,0013_20230323_082718,1679560044840008,004,person,-12.563499,9.13498,6.525263,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.019353,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0118,0014_20230323_082848,1679560169560005,000,person,26.063973,7.274326,2.339683,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.025063,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0119,0014_20230323_082848,1679560169560005,001,person,-2.724251,1.9286,0.536367,5.0,3,3.333333,1,1,sidewalk,0,1,0,0,0.004434,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,4.427773,4.427773,4.456637,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0120,0014_20230323_082848,1679560170320011,002,person,10.446483,16.042848,0.196091,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.013223,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0121,0014_20230323_082848,1679560185359990,003,person,8.916239,-8.717638,4.202513,5.0,3,3.333333,0,5,crosswalk,1,0,0,0,0.034517,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0122,0015_20230323_083456,1679560532920026,000,person,-0.59488,-1.092229,0.133929,5.0,3,3.333333,6,1,sidewalk,0,1,0,0,0.019562,1,3.491505,3.491505,4.189657,1,0,1,2,1.386492,0.693246,2.129863,2,0,2,0,0.0,0.0,0.0,0,0,0,1,0.155461,0.155461,1.687338,1,0,1,1,1.101148,1.101148,1.830964,1,0,1,0,0.0,0.0,0.0,0,0,0,1,0.015116,0.015116,3.883048,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0123,0015_20230323_083456,1679560532920026,001,person,-3.58558,1.384417,0.015116,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.02848,0,0.0,0.0,0.0,0,0,0,1,0.155461,0.155461,2.904289,1,0,1,1,0.133929,0.133929,3.883048,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1.101148,1.101148,2.327458,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0124,0015_20230323_083456,1679560532920026,002,person,11.290058,15.574571,0.155475,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.024003,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0125,0015_20230323_083456,1679560533119996,003,person,-0.635858,-3.221678,0.374942,5.0,3,3.333333,5,1,sidewalk,0,1,0,0,0.016559,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,3.440838,3.440838,3.017887,1,0,1,1,0.916219,0.916219,0.786652,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,1.368338,0.456113,2.124845,3,0,3,0,0.0,0.0,0.0,0,0,0
0126,0015_20230323_083456,1679560530320011,004,person,-1.535913,0.313777,0.992372,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.035017,0,0.0,0.0,0.0,0,0,0,1,0.073121,0.073121,3.887243,1,0,1,0,0.0,0.0,0.0,0,0,0,1,0.038447,0.038447,2.305393,1,0,1,2,1.204281,0.602141,1.670565,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0127,0015_20230323_083456,1679560544840008,005,person,-2.464315,-2.723883,0.020092,5.0,3,3.333333,7,1,sidewalk,0,1,0,0,0.068377,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,1.038776,0.519388,1.4348,2,0,2,1,0.513707,0.513707,2.402236,1,0,1,0,0.0,0.0,0.0,0,0,0,2,0.252749,0.126375,3.426286,2,0,2,2,0.053929,0.026964,2.69714,2,0,2
0128,0015_20230323_083456,1679560550600014,006,person,-0.067086,-3.39412,0.706769,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.034281,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.446721,0.446721,0.812057,1,0,1,0,0.0,0.0,0.0,0,0,0,1,4.808755,4.808755,2.895579,1,0,1,1,5.859256,5.859256,4.892071,1,0,1,0,0.0,0.0,0.0,0,0,0
0129,0015_20230323_083456,1679560515960035,007,person,2.50161,23.456056,4.068949,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.015729,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0130,0015_20230323_083456,1679560518760020,009,person,-2.420007,-0.338343,6.014664,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.018773,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.266186,0.266186,1.154182,1,0,1,1,0.352836,0.352836,2.14549,1,0,1,0,0.0,0.0,0.0,0,0,0,2,0.129674,0.064837,1.946246,2,0,2,0,0.0,0.0,0.0,0,0,0
0131,0015_20230323_083456,1679560556199984,010,person,7.995468,11.727356,5.602387,5.0,3,3.333333,4,5,crosswalk,1,0,0,0,0.014666,2,10.28752,5.14376,3.230247,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,6.730296,6.730296,3.773294,1,0,1,1,5.698287,5.698287,1.599609,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0132,0015_20230323_083456,1679560508640023,011,person,-3.804451,1.417545,0.016964,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.02216,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.246434,0.246434,4.341053,1,0,1,0,0.0,0.0,0.0,0,0,0,1,0.203442,0.203442,0.448214,1,0,1,1,0.069138,0.069138,2.506448,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0133,0015_20230323_083456,1679560548000000,012,person,-4.128882,-4.468204,5.09305,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.040773,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0.608988,0.304494,3.416975,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,4.173221,4.173221,3.637578,1,0,1
0134,0015_20230323_083456,1679560558359990,013,person,8.103986,11.563526,5.56122,5.0,3,3.333333,4,5,crosswalk,1,0,0,0,0.002982,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.570792,5.570792,0.044731,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,6.465748,6.465748,2.070384,1,0,1,2,10.535334,5.267667,3.218343,2,0,2
0135,0015_20230323_083456,1679560537039978,014,person,35.513095,12.215653,5.055198,5.0,3,3.333333,0,2,ground,0,0,0,0,0.015395,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0136,0016_20230323_083733,1679560700640023,000,person,-1.077992,-0.040396,0.058794,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.063393,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,0.66256,0.220853,1.072653,3,0,3,0,0.0,0.0,0.0,0,0,0,1,0.035847,0.035847,3.123249,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0137,0016_20230323_083733,1679560699239993,001,person,-3.145072,2.290598,0.082009,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.018584,0,0.0,0.0,0.0,0,0,0,1,0.121251,0.121251,2.458256,1,0,1,2,0.040056,0.020028,3.116569,2,0,2,0,0.0,0.0,0.0,0,0,0,1,0.027045,0.027045,1.170691,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0138,0016_20230323_083733,1679560698480017,002,person,-2.534166,1.283586,0.03161,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.057359,0,0.0,0.0,0.0,0,0,0,1,0.031435,0.031435,3.303233,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,0.237032,0.079011,1.165975,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0139,0016_20230323_083733,1679560737039978,003,person,25.229224,7.17047,0.008381,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.020451,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0140,0016_20230323_083733,1679560706239993,004,person,-0.754354,-1.681376,0.020483,5.0,3,3.333333,6,1,sidewalk,0,1,0,0,0.058596,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,4.541714,1.135428,1.679178,4,0,4,0,0.0,0.0,0.0,0,0,0,1,0.015962,0.015962,4.646448,1,0,1,1,0.035213,0.035213,3.348852,1,0,1,0,0.0,0.0,0.0,0,0,0
0141,0016_20230323_083733,1679560726840008,005,person,-1.529894,-2.738764,2.445143,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.033336,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,2.150832,2.150832,0.214705,1,0,1,1,4.059059,4.059059,1.673755,1,0,1,0,0.0,0.0,0.0,0,0,0,2,11.30443,5.652215,3.11998,2,0,2,0,0.0,0.0,0.0,0,0,0
0142,0016_20230323_083733,1679560727960035,007,person,0.384472,-1.293642,4.748175,5.0,3,3.333333,5,1,sidewalk,0,1,0,0,0.010836,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,3.690492,3.690492,1.541154,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,19.669422,4.917355,2.433254,4,0,4,0,0.0,0.0,0.0,0,0,0
0143,0016_20230323_083733,1679560699079987,008,person,-2.197043,0.024327,0.116958,5.0,3,3.333333,4,1,sidewalk,0,1,0,0,0.036538,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,0.084631,0.02821,1.115949,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.07022,0.07022,2.453125,1,0,1,0,0.0,0.0,0.0,0,0,0
0144,0016_20230323_083733,1679560663160005,009,person,18.392532,21.214161,4.729823,5.0,3,3.333333,2,1,sidewalk,0,1,0,0,0.016946,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.143051,0.143051,4.873764,0,1,0,0,0.0,0.0,0.0,0,0,0,1,4.98739,4.98739,1.20249,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0145,0016_20230323_083733,1679560719000000,010,person,-3.991194,-4.269577,3.517216,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.068872,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.105774,0.105774,2.844793,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0.774629,0.387315,4.120832,2,0,2
0146,0016_20230323_083733,1679560689079987,011,person,14.048438,-12.577179,4.39156,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.019038,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0147,0016_20230323_083733,1679560705720011,012,person,-2.221769,-3.431446,2.525004,5.0,3,3.333333,5,1,sidewalk,0,1,0,0,0.026458,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,2.714647,2.714647,0.233781,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,0.188668,0.047167,2.285125,4,0,4,0,0.0,0.0,0.0,0,0,0
0148,0016_20230323_083733,1679560766920026,013,person,-3.629257,-3.986631,4.995781,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.048537,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0149,0016_20230323_083733,1679560767280002,014,person,-8.468041,-9.398172,4.7171,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.049076,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0150,0016_20230323_083733,1679560729800029,016,person,-1.124595,3.964813,6.852989,5.0,3,3.333333,8,5,crosswalk,1,0,0,0,0.023451,0,0.0,0.0,0.0,0,0,0,1,4.376569,4.376569,4.02048,1,0,1,1,5.967616,5.967616,3.4129,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.127415,5.127415,1.579731,1,0,1,3,17.684492,5.894831,2.31983,3,0,3,0,0.0,0.0,0.0,0,0,0,1,5.460707,5.460707,2.746397,1,0,1,1,5.789389,5.789389,4.226865,1,0,1
0151,0016_20230323_083733,1679560733680002,017,person,4.516267,9.121083,5.124079,5.0,3,3.333333,10,5,crosswalk,1,0,0,0,0.000866,2,10.558637,5.279318,4.571028,2,0,2,1,4.41459,4.41459,2.949298,1,0,1,0,0.0,0.0,0.0,0,0,0,1,7.161836,7.161836,1.963673,1,0,1,4,21.530595,5.382649,1.420608,4,0,4,1,5.586688,5.586688,3.356256,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.878802,5.878802,2.972212,1,0,1
0152,0016_20230323_083733,1679560666480017,018,person,34.851503,12.985003,5.566912,5.0,3,3.333333,0,1,sidewalk,0,1,0,0,0.046179,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0153,0016_20230323_083733,1679560659800029,019,person,17.009298,18.721901,0.940957,5.0,3,3.333333,1,1,sidewalk,0,1,0,0,0.016071,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,4.785945,4.785945,1.667136,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0154,0016_20230323_083733,1679560658800029,020,person,19.557773,22.1719,4.980019,5.0,3,3.333333,3,1,sidewalk,0,1,0,0,0.035966,1,2.265418,2.265418,4.680018,1,0,1,0,0.0,0.0,0.0,0,0,0,1,2.518785,2.518785,4.563887,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,7.017049,7.017049,4.02011,1,0,1
0155,0016_20230323_083733,1679560658320011,021,person,21.370859,24.732536,6.265144,5.0,3,3.333333,1,1,sidewalk,0,1,0,0,0.054364,1,5.120433,5.120433,3.808215,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
0156,0016_20230323_083733,1679560735760020,022,person,5.7322,9.85555,5.446394,5.0,3,3.333333,10,5,crosswalk,1,0,0,0,0.001573,1,5.394626,5.394626,2.998565,1,0,1,1,5.48354,5.48354,3.075788,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,18.576959,4.64424,0.703305,4,0,4,1,6.412193,6.412193,2.43304,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.228608,5.228608,3.142494,1,0,1,2,11.472689,5.736344,4.902279,2,0,2
