sample_id,scene_path,timestamp,target_id,target_class_name,target_x,target_y,nearest_map_dist,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane
0646,0080_20230824_143512,1692887727720011,002,person,6.852202,19.298455,0.033685,1,sidewalk,0,1,0,0
0647,0080_20230824_143512,1692887720280002,003,person,-15.205256,-14.365873,0.104775,1,sidewalk,0,1,0,0
0650,0081_20230824_143943,1692888033960035,000,person,7.92218,-10.912893,0.004099,3,curb,0,0,0,0
0652,0081_20230824_143943,1692888002160005,004,person,5.466598,-6.205912,0.019682,5,crosswalk,1,0,0,0
0654,0082_20230824_144648,1692888440239993,000,person,-2.783758,3.825929,0.008908,1,sidewalk,0,1,0,0
0655,0082_20230824_144648,1692888422920026,001,person,35.152315,21.227496,0.052147,3,curb,0,0,0,0
0656,0082_20230824_144648,1692888463399999,002,person,34.638097,20.146195,0.011221,-1,other,0,0,0,0
0660,0083_20230824_145206,1692888745800029,001,person,-3.086321,2.174785,0.033514,1,sidewalk,0,1,0,0
0661,0083_20230824_145206,1692888751079987,002,person,2.79896,5.413232,0.004343,5,crosswalk,1,0,0,0
0662,0083_20230824_145206,1692888736840008,003,person,-7.342123,4.914764,0.035452,1,sidewalk,0,1,0,0
0667,0084_20230824_145407,1692888891039978,001,person,13.398793,14.902412,0.008266,1,sidewalk,0,1,0,0
0668,0084_20230824_145407,1692888870079987,002,person,1.227493,-5.643636,0.028295,5,crosswalk,1,0,0,0
0669,0084_20230824_145407,1692888864039978,003,person,-0.802965,-5.042994,0.064948,1,sidewalk,0,1,0,0
0670,0084_20230824_145407,1692888852840008,005,person,31.068729,9.813935,0.016676,1,sidewalk,0,1,0,0
0673,0085_20230824_145733,1692889082640023,000,person,37.05284,25.330954,0.015365,0,road,0,0,1,0
0674,0085_20230824_145733,1692889091560005,001,person,-4.801604,3.572089,0.038328,1,sidewalk,0,1,0,0
0682,0086_20230824_150233,1692889391160005,000,person,0.619263,-1.67744,0.00874,1,sidewalk,0,1,0,0
0684,0086_20230824_150233,1692889419280002,002,person,-5.658961,3.475396,0.020773,1,sidewalk,0,1,0,0
0685,0086_20230824_150233,1692889367239993,004,person,-4.546952,-4.936453,0.053798,1,sidewalk,0,1,0,0
0686,0086_20230824_150233,1692889412399999,005,person,-5.562183,-5.411932,0.041628,1,sidewalk,0,1,0,0
0687,0086_20230824_150233,1692889361079987,007,person,37.061485,25.320122,0.010239,0,road,0,0,1,0
0689,0086_20230824_150233,1692889375239993,009,person,33.560794,11.953446,0.0078,1,sidewalk,0,1,0,0
0691,0086_20230824_150233,1692889363880017,011,person,-2.742041,-1.200766,0.027725,1,sidewalk,0,1,0,0
0692,0086_20230824_150233,1692889392920026,012,person,-14.368143,12.546925,0.049279,1,sidewalk,0,1,0,0
0697,0087_20230824_150412,1692889480399999,000,person,5.430613,11.838356,0.085239,5,crosswalk,1,0,0,0
0699,0087_20230824_150412,1692889482280002,002,person,7.949187,12.547289,0.028418,5,crosswalk,1,0,0,0
0700,0088_20230824_150626,1692889629359990,000,person,10.961831,16.214738,0.032403,1,sidewalk,0,1,0,0
0701,0088_20230824_150626,1692889625280002,001,person,-2.716347,2.87066,0.059111,1,sidewalk,0,1,0,0
0706,0089_20230824_150838,1692889753800029,000,person,-0.050992,-5.05614,0.031032,1,sidewalk,0,1,0,0
0707,0089_20230824_150838,1692889762960035,001,person,-0.361344,-3.063089,0.028933,1,sidewalk,0,1,0,0
0708,0089_20230824_150838,1692889747760020,002,person,-3.197325,0.998552,0.039372,1,sidewalk,0,1,0,0
0709,0089_20230824_150838,1692889763480017,003,person,-0.723811,-3.379661,0.030414,1,sidewalk,0,1,0,0
0710,0089_20230824_150838,1692889732760020,004,person,-2.424968,2.355367,0.034759,1,sidewalk,0,1,0,0
0716,0090_20230824_151030,1692889902519996,000,person,14.43834,13.862404,0.013769,1,sidewalk,0,1,0,0
0717,0090_20230824_151030,1692889876239993,001,person,22.708322,9.497169,0.057239,5,crosswalk,1,0,0,0
0718,0090_20230824_151030,1692889904000000,002,person,2.558492,-4.306428,0.018999,5,crosswalk,1,0,0,0
0719,0090_20230824_151030,1692889905840008,003,person,0.290681,-3.265075,0.034472,1,sidewalk,0,1,0,0
0720,0090_20230824_151030,1692889905880017,004,person,-2.298054,2.798298,0.03262,1,sidewalk,0,1,0,0
0722,0090_20230824_151030,1692889911480017,006,person,-0.080274,0.848128,0.062486,1,sidewalk,0,1,0,0
0723,0090_20230824_151030,1692889904280002,007,person,37.669899,20.600142,0.003946,1,sidewalk,0,1,0,0
0724,0091_20230824_151258,1692890008880017,000,person,1.543445,4.15899,0.018015,5,crosswalk,1,0,0,0
0725,0091_20230824_151258,1692890010359990,001,person,6.401267,12.366778,0.032221,5,crosswalk,1,0,0,0
0726,0091_20230824_151258,1692890006760020,002,person,9.254825,15.615658,0.028009,3,curb,0,0,0,0
0727,0091_20230824_151258,1692890005359990,003,person,-1.752626,-1.135006,0.023332,1,sidewalk,0,1,0,0
0728,0091_20230824_151258,1692889998160005,004,person,9.786734,16.729113,0.007429,1,sidewalk,0,1,0,0
0729,0091_20230824_151258,1692889995560005,005,person,-1.823667,0.23907,0.005475,1,sidewalk,0,1,0,0
0730,0091_20230824_151258,1692889994119996,006,person,-2.526849,2.441831,0.023318,1,sidewalk,0,1,0,0
0731,0091_20230824_151258,1692889993359990,008,person,-5.606171,3.9551,0.012722,1,sidewalk,0,1,0,0
0732,0091_20230824_151258,1692889993399999,009,person,-0.811989,1.530827,0.032878,1,sidewalk,0,1,0,0
0733,0091_20230824_151258,1692890037600014,010,person,23.719597,15.320952,0.030163,0,road,0,0,1,0
0734,0091_20230824_151258,1692890020480017,011,person,13.612177,15.236554,0.01657,1,sidewalk,0,1,0,0
0735,0091_20230824_151258,1692890041199984,012,person,-6.509163,-6.856136,0.017802,1,sidewalk,0,1,0,0
0736,0092_20230824_151421,1692890094920026,000,person,11.268344,16.527473,0.016152,1,sidewalk,0,1,0,0
0737,0092_20230824_151421,1692890080519996,001,person,20.239168,10.271127,0.06025,5,crosswalk,1,0,0,0
0738,0092_20230824_151421,1692890102359990,002,person,-1.951402,1.121556,0.022367,1,sidewalk,0,1,0,0
0739,0092_20230824_151421,1692890102199984,003,person,-2.31392,1.217559,0.002987,1,sidewalk,0,1,0,0
0740,0092_20230824_151421,1692890107840008,004,person,-8.20154,5.38662,0.035643,1,sidewalk,0,1,0,0
0742,0093_20230824_151722,1692890300000000,001,person,25.858064,8.894065,0.028853,1,sidewalk,0,1,0,0
0743,0093_20230824_151722,1692890292280002,002,person,-3.98938,2.356462,0.031333,1,sidewalk,0,1,0,0
0745,0093_20230824_151722,1692890255519996,004,person,7.119125,-7.398182,0.092426,5,crosswalk,1,0,0,0
0746,0093_20230824_151722,1692890301320011,005,person,-3.399797,-3.003717,0.017618,1,sidewalk,0,1,0,0
0747,0093_20230824_151722,1692890260320011,006,person,12.374139,-12.063569,0.007854,1,sidewalk,0,1,0,0
0749,0093_20230824_151722,1692890315280002,008,person,-2.800608,28.528523,0.060646,1,sidewalk,0,1,0,0
0753,0094_20230824_152024,1692890450640023,000,person,-1.298812,-1.441201,0.009248,1,sidewalk,0,1,0,0
0755,0094_20230824_152024,1692890438840008,002,person,-5.135884,2.592552,0.016979,1,sidewalk,0,1,0,0
0761,0095_20230824_152228,1692890577960035,000,person,8.224608,-11.210371,0.007786,1,sidewalk,0,1,0,0
0763,0095_20230824_152228,1692890612680002,003,person,30.997024,11.724632,0.004863,1,sidewalk,0,1,0,0
0764,0095_20230824_152228,1692890589600014,004,person,-2.597688,1.096334,0.056222,1,sidewalk,0,1,0,0
0767,0096_20230824_152618,1692890809960035,001,person,11.23111,-11.170874,0.008436,1,sidewalk,0,1,0,0
0768,0097_20230824_153244,1692891199720011,000,person,16.460557,15.043559,0.011985,1,sidewalk,0,1,0,0
0769,0097_20230824_153244,1692891224640023,002,person,-0.140647,-2.255448,0.048773,1,sidewalk,0,1,0,0
0772,0098_20230824_153647,1692891436600014,000,person,-1.477363,1.694298,0.020665,1,sidewalk,0,1,0,0
0774,0098_20230824_153647,1692891417239993,002,person,3.282572,23.079376,0.050079,1,sidewalk,0,1,0,0
0775,0099_20230824_153922,1692891597960035,000,person,17.646125,13.946125,0.016888,5,crosswalk,1,0,0,0
0776,0099_20230824_153922,1692891604399999,001,person,10.048891,16.195613,0.065888,1,sidewalk,0,1,0,0
0777,0099_20230824_153922,1692891578640023,002,person,6.238933,-8.091912,0.012613,5,crosswalk,1,0,0,0
0778,0099_20230824_153922,1692891570880017,003,person,31.22273,3.213659,0.012488,1,sidewalk,0,1,0,0
0780,0100_20230523_092906,1684834175640023,000,person,-1.506839,1.091079,0.026701,1,sidewalk,0,1,0,0
0781,0100_20230523_092906,1684834211079987,002,person,0.322846,-3.562085,0.027608,1,sidewalk,0,1,0,0
0782,0100_20230523_092906,1684834195600014,003,person,2.975471,3.976808,0.025896,5,crosswalk,1,0,0,0
0785,0100_20230523_092906,1684834179480017,007,person,-13.00831,10.684482,0.011714,1,sidewalk,0,1,0,0
0786,0101_20230523_093523,1684834549760020,000,person,8.588149,11.691052,0.01788,5,crosswalk,1,0,0,0
0787,0101_20230523_093523,1684834545160005,002,person,-1.791267,1.676429,0.030803,1,sidewalk,0,1,0,0
0788,0101_20230523_093523,1684834560600014,003,person,3.713379,7.315842,0.029477,5,crosswalk,1,0,0,0
0789,0101_20230523_093523,1684834540280002,004,person,6.459361,-6.939438,0.032676,5,crosswalk,1,0,0,0
0790,0101_20230523_093523,1684834558160005,005,person,-4.935598,3.388014,0.040496,1,sidewalk,0,1,0,0
0791,0101_20230523_093523,1684834569039978,006,person,-6.783742,-9.761429,0.036176,1,sidewalk,0,1,0,0
0793,0102_20230525_072238,1684999442560005,001,person,-3.173481,2.590821,0.014683,1,sidewalk,0,1,0,0
0794,0102_20230525_072238,1684999405119996,002,person,1.254857,-2.7721,0.006501,1,sidewalk,0,1,0,0
0796,0102_20230525_072238,1684999448239993,004,person,-2.685311,-3.53715,0.025034,1,sidewalk,0,1,0,0
0797,0102_20230525_072238,1684999381119996,005,person,-5.456798,3.575891,0.060986,1,sidewalk,0,1,0,0
0800,0103_20230526_054435,1685079921360035,000,person,-3.251994,2.609722,0.017932,1,sidewalk,0,1,0,0
0802,0103_20230526_054435,1685079923520035,002,person,15.960443,13.773449,0.015533,3,curb,0,0,0,0
0807,0104_20230720_111734,1689851875920026,000,person,7.075867,14.37286,0.05505,5,crosswalk,1,0,0,0
0808,0104_20230720_111734,1689851882680002,001,person,5.873153,8.593691,0.014287,5,crosswalk,1,0,0,0
0809,0104_20230720_111734,1689851868119996,002,person,2.020515,7.647345,0.039457,5,crosswalk,1,0,0,0
0811,0105_20230907_093826,1694079530920026,000,person,9.505276,14.594535,0.003538,5,crosswalk,1,0,0,0
0812,0105_20230907_093826,1694079529039978,001,person,6.736916,13.775973,0.048433,5,crosswalk,1,0,0,0
0813,0105_20230907_093826,1694079530359990,002,person,8.47937,14.660791,0.01505,5,crosswalk,1,0,0,0
0814,0105_20230907_093826,1694079533640023,003,person,10.353763,13.153291,0.014352,5,crosswalk,1,0,0,0
0815,0105_20230907_093826,1694079524920026,004,person,2.583614,6.595484,0.030622,5,crosswalk,1,0,0,0
0817,0105_20230907_093826,1694079536840008,006,person,38.389643,17.594018,0.02808,1,sidewalk,0,1,0,0
0818,0106_20230907_094109,1694079693160005,000,person,-2.705511,2.256658,0.025361,1,sidewalk,0,1,0,0
0820,0107_20230907_094835,1694080156840008,000,person,3.942126,9.173947,0.034032,5,crosswalk,1,0,0,0
0821,0107_20230907_094835,1694080128560005,001,person,8.707119,16.739792,0.008418,1,sidewalk,0,1,0,0
0822,0107_20230907_094835,1694080188840008,002,person,3.927961,-12.010348,0.015159,0,road,0,0,1,0
0823,0107_20230907_094835,1694080189560005,003,person,-2.885374,-2.582776,0.033138,1,sidewalk,0,1,0,0
0825,0107_20230907_094835,1694080193840008,005,person,-3.083541,1.421209,0.024395,1,sidewalk,0,1,0,0
0827,0108_20230907_095021,1694080238840008,000,person,-0.782908,4.092373,0.025632,5,crosswalk,1,0,0,0
0828,0108_20230907_095021,1694080239560005,001,person,0.47205,4.37836,0.029221,5,crosswalk,1,0,0,0
0830,0108_20230907_095021,1694080261880017,003,person,-2.112869,0.467212,0.036088,1,sidewalk,0,1,0,0
0831,0108_20230907_095021,1694080247280002,004,person,-4.192465,-5.107855,0.022869,1,sidewalk,0,1,0,0
0832,0108_20230907_095021,1694080230560005,005,person,6.249682,-6.736766,0.095466,5,crosswalk,1,0,0,0
0833,0108_20230907_095021,1694080253960035,006,person,35.599431,13.471898,0.018623,1,sidewalk,0,1,0,0
0837,0109_20230907_095557,1694080626800029,002,person,7.988748,18.093489,0.007213,1,sidewalk,0,1,0,0
0843,0110_20230907_100145,1694080989920026,001,person,-2.025399,2.685866,0.032829,1,sidewalk,0,1,0,0
0844,0110_20230907_100145,1694080922880017,002,person,2.558837,-4.655126,0.013261,5,crosswalk,1,0,0,0
0845,0110_20230907_100145,1694081000320011,003,person,30.894224,7.512843,0.025107,1,sidewalk,0,1,0,0
0846,0110_20230907_100145,1694080914000000,004,person,-3.825179,1.679273,0.03156,1,sidewalk,0,1,0,0
0849,0111_20230907_100700,1694081241640023,000,person,0.983709,4.893505,0.027328,5,crosswalk,1,0,0,0
0850,0111_20230907_100700,1694081239680002,001,person,1.124093,7.191556,0.026018,5,crosswalk,1,0,0,0
0851,0111_20230907_100700,1694081239440008,002,person,3.067674,7.342789,0.038162,5,crosswalk,1,0,0,0
0852,0111_20230907_100700,1694081261800029,003,person,26.477147,8.507036,0.014068,1,sidewalk,0,1,0,0
0853,0111_20230907_100700,1694081289480017,005,person,-1.132635,26.270814,0.048607,1,sidewalk,0,1,0,0
0855,0111_20230907_100700,1694081224720011,007,person,33.081387,13.526384,0.029163,1,sidewalk,0,1,0,0
0858,0112_20230907_101440,1694081696560005,001,person,-5.492847,3.889034,0.048616,1,sidewalk,0,1,0,0
0859,0112_20230907_101440,1694081725640023,002,person,16.307684,16.657876,0.006394,1,sidewalk,0,1,0,0
0860,0112_20230907_101440,1694081731560005,003,person,12.778287,15.406624,0.014443,1,sidewalk,0,1,0,0
0861,0112_20230907_101440,1694081727560005,004,person,14.906398,14.125498,0.029866,1,sidewalk,0,1,0,0
0863,0113_20230907_101548,1694081775280002,000,person,6.371274,9.818806,0.007663,5,crosswalk,1,0,0,0
0864,0113_20230907_101548,1694081770519996,001,person,11.089555,14.265558,0.017154,3,curb,0,0,0,0
0865,0113_20230907_101548,1694081767600014,002,person,-4.174103,1.262911,0.028507,1,sidewalk,0,1,0,0
0866,0113_20230907_101548,1694081767039978,003,person,10.744731,15.91301,0.027864,1,sidewalk,0,1,0,0
0867,0113_20230907_101548,1694081787720011,004,person,17.784417,16.025657,0.036703,1,sidewalk,0,1,0,0
0868,0113_20230907_101548,1694081762160005,005,person,5.725611,19.816666,0.019367,1,sidewalk,0,1,0,0
0872,0114_20230907_150115,1694098995039978,002,person,22.962285,11.263618,0.043605,5,crosswalk,1,0,0,0
0879,0115_20230907_150353,1694099063239993,000,person,-2.19719,2.77616,0.060168,1,sidewalk,0,1,0,0
0885,0117_20230907_150910,1694099457239993,000,person,8.850818,-11.03252,0.013386,1,sidewalk,0,1,0,0
0886,0117_20230907_150910,1694099466960035,001,person,1.768416,-3.304489,0.049777,5,crosswalk,1,0,0,0
0887,0117_20230907_150910,1694099379000000,002,person,-3.217957,2.582063,0.034671,1,sidewalk,0,1,0,0
0888,0117_20230907_150910,1694099473840008,003,person,-3.09686,2.854876,0.0197,1,sidewalk,0,1,0,0
0889,0117_20230907_150910,1694099417320011,004,person,-5.947847,-5.364658,0.057661,1,sidewalk,0,1,0,0
0890,0117_20230907_150910,1694099421440008,005,person,-2.982377,2.626727,0.010797,1,sidewalk,0,1,0,0
0891,0117_20230907_150910,1694099406079987,006,person,-3.195237,-2.64038,0.036949,1,sidewalk,0,1,0,0
0892,0117_20230907_150910,1694099393480017,007,person,-7.539175,5.135158,0.023726,1,sidewalk,0,1,0,0
0893,0117_20230907_150910,1694099461239993,008,person,0.914356,-1.684026,0.048001,1,sidewalk,0,1,0,0
0894,0117_20230907_150910,1694099362320011,009,person,-2.243103,0.119364,0.032491,1,sidewalk,0,1,0,0
0897,0117_20230907_150910,1694099387440008,013,person,-16.29666,13.278497,0.041703,1,sidewalk,0,1,0,0
0899,0118_20230907_151157,1694099533039978,001,person,6.396646,11.602666,0.015939,5,crosswalk,1,0,0,0
0901,0118_20230907_151157,1694099558199984,006,person,-8.14235,-9.092972,0.049028,1,sidewalk,0,1,0,0
0903,0118_20230907_151157,1694099522519996,008,person,18.26105,-16.235555,0.036196,1,sidewalk,0,1,0,0
0906,0119_20230907_151317,1694099613920026,000,person,-0.954093,-1.039891,0.011848,1,sidewalk,0,1,0,0
0910,0120_20230907_151829,1694099982720011,000,person,26.826159,8.397897,0.03638,1,sidewalk,0,1,0,0
0911,0120_20230907_151829,1694099935680002,001,person,1.498653,-3.199182,0.028148,0,road,0,0,1,0
0912,0120_20230907_151829,1694099923399999,002,person,-4.612788,-4.569168,0.061266,1,sidewalk,0,1,0,0
0919,0121_20230907_152209,1694100202160005,000,person,0.533318,-1.617062,0.020445,1,sidewalk,0,1,0,0
0920,0121_20230907_152209,1694100179880017,001,person,7.301171,18.333936,0.00434,1,sidewalk,0,1,0,0
0921,0121_20230907_152209,1694100171760020,002,person,15.105625,14.245034,0.011464,1,sidewalk,0,1,0,0
0922,0121_20230907_152209,1694100214199984,003,person,0.298806,-1.398949,0.078596,1,sidewalk,0,1,0,0
0923,0121_20230907_152209,1694100183000000,004,person,11.275668,15.671604,0.018044,1,sidewalk,0,1,0,0
0924,0121_20230907_152209,1694100206720011,005,person,-3.509348,1.491537,0.037028,1,sidewalk,0,1,0,0
0925,0121_20230907_152209,1694100219840008,006,person,-4.417452,2.456413,0.018549,1,sidewalk,0,1,0,0
0926,0121_20230907_152209,1694100180680002,007,person,5.892591,19.911842,0.015125,1,sidewalk,0,1,0,0
0927,0121_20230907_152209,1694100173720011,008,person,14.22692,14.97592,0.027349,1,sidewalk,0,1,0,0
0932,0122_20230907_152634,1694100415480017,000,person,-2.805113,2.487696,0.011685,1,sidewalk,0,1,0,0
0933,0122_20230907_152634,1694100411640023,001,person,-1.382211,-0.298065,0.025254,1,sidewalk,0,1,0,0
0934,0122_20230907_152634,1694100448519996,002,person,0.798464,-3.946337,0.018005,1,sidewalk,0,1,0,0
0940,0123_20230907_152856,1694100585560005,000,person,-2.004221,2.094446,0.019806,1,sidewalk,0,1,0,0
0941,0123_20230907_152856,1694100612119996,001,person,17.63508,15.360893,0.031139,1,sidewalk,0,1,0,0
0942,0123_20230907_152856,1694100559519996,002,person,-2.6254,-3.504325,0.021938,1,sidewalk,0,1,0,0
0944,0123_20230907_152856,1694100616160005,004,person,17.741551,15.242202,0.018126,3,curb,0,0,0,0
0946,0123_20230907_152856,1694100630640023,006,person,26.16057,9.715262,0.013837,3,curb,0,0,0,0
0947,0123_20230907_152856,1694100553119996,007,person,-1.986034,-0.087954,0.011866,1,sidewalk,0,1,0,0
0950,0124_20230907_153102,1694100675680002,001,person,0.788572,-3.687356,0.015238,1,sidewalk,0,1,0,0
0951,0124_20230907_153102,1694100715640023,002,person,19.84373,10.864338,0.007435,5,crosswalk,1,0,0,0
0955,0125_20230907_153217,1694100772440008,000,person,-2.689151,2.920585,0.026293,1,sidewalk,0,1,0,0
0958,0126_20230907_153342,1694100884039978,000,person,24.528843,8.272006,0.013349,5,crosswalk,1,0,0,0
0959,0126_20230907_153342,1694100885440008,001,person,-2.895502,2.338253,0.02603,1,sidewalk,0,1,0,0
0960,0126_20230907_153342,1694100852680002,002,person,-0.6015,-1.046323,0.02458,1,sidewalk,0,1,0,0
0961,0126_20230907_153342,1694100846840008,003,person,-17.094463,13.077647,0.167763,1,sidewalk,0,1,0,0
0963,0126_20230907_153342,1694100827800029,005,person,-18.28211,13.644411,0.065993,1,sidewalk,0,1,0,0
0966,0127_20230907_153547,1694100984320011,001,person,0.389196,-3.073593,0.056416,1,sidewalk,0,1,0,0
0967,0127_20230907_153547,1694100975560005,003,person,10.253181,14.710277,0.006851,3,curb,0,0,0,0
0968,0127_20230907_153547,1694100975880017,004,person,-2.196537,0.251705,0.006914,1,sidewalk,0,1,0,0
0969,0127_20230907_153547,1694101003079987,005,person,-0.774669,-0.077808,0.046243,1,sidewalk,0,1,0,0
0970,0127_20230907_153547,1694100954640023,007,person,18.55712,-14.759745,0.005556,1,sidewalk,0,1,0,0
0972,0128_20230911_133347,1694439289880017,000,person,0.474111,-4.795049,0.004247,1,sidewalk,0,1,0,0
0973,0128_20230911_133347,1694439315199984,001,person,11.321717,16.228378,0.048778,1,sidewalk,0,1,0,0
0974,0128_20230911_133347,1694439266519996,002,person,11.833232,15.563014,0.014753,1,sidewalk,0,1,0,0
0976,0128_20230911_133347,1694439319320011,004,person,-1.461758,0.156408,0.025663,1,sidewalk,0,1,0,0
0979,0128_20230911_133347,1694439273199984,007,person,2.189102,4.748625,0.038066,5,crosswalk,1,0,0,0
0982,0128_20230911_133347,1694439325480017,011,person,3.205124,-5.510833,0.052372,5,crosswalk,1,0,0,0
0985,0129_20230911_133554,1694439410160005,000,person,-3.147356,2.260609,0.038566,1,sidewalk,0,1,0,0
0988,0129_20230911_133554,1694439395880017,004,person,31.181881,8.063089,0.026238,1,sidewalk,0,1,0,0
0990,0129_20230911_133554,1694439362000000,006,person,35.009614,16.013194,0.035325,1,sidewalk,0,1,0,0
0991,0129_20230911_133554,1694439420640023,007,person,1.887365,-4.958109,0.020342,5,crosswalk,1,0,0,0
0995,0130_20230911_133827,1694439527920026,001,person,12.296349,15.062095,0.030413,1,sidewalk,0,1,0,0
0996,0130_20230911_133827,1694439593000000,002,person,13.947751,14.586568,0.0429,1,sidewalk,0,1,0,0
0997,0130_20230911_133827,1694439568760020,003,person,15.991735,13.983674,0.013134,3,curb,0,0,0,0
0998,0130_20230911_133827,1694439525000000,004,person,-4.802522,3.348203,0.050905,1,sidewalk,0,1,0,0
1007,0131_20230911_134131,1694439738320011,000,person,10.17288,-10.650897,0.028956,1,sidewalk,0,1,0,0
1009,0131_20230911_134131,1694439710600014,002,person,12.139454,15.632961,0.039678,1,sidewalk,0,1,0,0
1011,0131_20230911_134131,1694439714519996,004,person,31.611362,8.914551,0.035174,1,sidewalk,0,1,0,0
1013,0131_20230911_134131,1694439757160005,006,person,-1.922826,-0.947331,0.03772,1,sidewalk,0,1,0,0
1020,0133_20230911_135155,1694440423880017,000,person,11.497525,15.660492,0.006527,1,sidewalk,0,1,0,0
1021,0133_20230911_135155,1694440421800029,001,person,11.504474,17.115585,0.200353,1,sidewalk,0,1,0,0
1022,0133_20230911_135155,1694440421320011,002,person,10.628261,15.191928,0.04327,1,sidewalk,0,1,0,0
1023,0133_20230911_135155,1694440443239993,003,person,-2.028705,-0.315652,0.02671,1,sidewalk,0,1,0,0
1024,0133_20230911_135155,1694440401640023,004,person,12.129829,14.763096,0.034384,1,sidewalk,0,1,0,0
1025,0133_20230911_135155,1694440346399999,005,person,-2.312212,0.463271,0.044364,1,sidewalk,0,1,0,0
1026,0133_20230911_135155,1694440446600014,006,person,2.124554,1.503108,0.031963,6,bikelane,0,0,0,1
1032,0134_20230911_135502,1694440590480017,000,person,-2.51084,2.801014,0.015168,1,sidewalk,0,1,0,0
1033,0134_20230911_135502,1694440533039978,001,person,-2.08385,-0.171579,0.033639,1,sidewalk,0,1,0,0
1034,0134_20230911_135502,1694440591359990,002,person,-2.069401,2.342568,0.0238,1,sidewalk,0,1,0,0
1037,0134_20230911_135502,1694440546800029,005,person,-4.070978,2.054769,0.017144,1,sidewalk,0,1,0,0
1040,0134_20230911_135502,1694440559359990,008,person,-2.190504,2.646394,0.028136,1,sidewalk,0,1,0,0
1041,0134_20230911_135502,1694440559320011,009,person,-3.528658,2.300821,0.028462,1,sidewalk,0,1,0,0
1044,0135_20230911_140201,1694440979720011,000,person,17.423717,15.442996,0.001805,1,sidewalk,0,1,0,0
1045,0135_20230911_140201,1694440999280002,001,person,-2.71945,2.959964,0.03483,1,sidewalk,0,1,0,0
1046,0135_20230911_140201,1694441010560005,002,person,33.703257,-3.971227,0.104233,2,ground,0,0,0,0
1047,0135_20230911_140201,1694440940600014,003,person,-2.335051,0.376989,0.024273,1,sidewalk,0,1,0,0
1053,0136_20230911_140751,1694441317160005,000,person,-2.556759,2.642691,0.02569,1,sidewalk,0,1,0,0
1054,0136_20230911_140751,1694441362239993,002,person,25.671395,6.628203,0.047467,1,sidewalk,0,1,0,0
1055,0136_20230911_140751,1694441329480017,003,person,-0.102581,-1.619423,0.041898,1,sidewalk,0,1,0,0
1056,0136_20230911_140751,1694441371920026,005,person,35.252078,15.006969,0.021224,1,sidewalk,0,1,0,0
1057,0136_20230911_140751,1694441379160005,006,person,4.015178,-11.905207,0.062978,0,road,0,0,1,0
1059,0137_20230911_140955,1694441423640023,001,person,-1.635563,2.493207,0.035197,1,sidewalk,0,1,0,0
1060,0137_20230911_140955,1694441416239993,002,person,-2.579977,2.718246,0.02771,1,sidewalk,0,1,0,0
1061,0137_20230911_140955,1694441403239993,003,person,-4.404868,-4.501897,0.035649,1,sidewalk,0,1,0,0
1062,0137_20230911_140955,1694441444680002,004,person,0.430769,24.40316,0.051069,1,sidewalk,0,1,0,0
1067,0138_20230911_141227,1694441591239993,000,person,10.949965,15.45763,0.037255,1,sidewalk,0,1,0,0
1068,0138_20230911_141227,1694441589440008,001,person,8.122747,17.638731,0.012024,1,sidewalk,0,1,0,0
1069,0138_20230911_141227,1694441622000000,002,person,26.353869,8.402581,0.049154,1,sidewalk,0,1,0,0
1070,0138_20230911_141227,1694441635720011,003,person,25.441514,7.336469,0.018814,1,sidewalk,0,1,0,0
1071,0139_20230911_142131,1694442111039978,000,person,0.780861,-4.30177,0.007971,1,sidewalk,0,1,0,0
1072,0139_20230911_142131,1694442131680002,001,person,-0.56215,-0.589462,0.032467,1,sidewalk,0,1,0,0
1073,0139_20230911_142131,1694442110039978,002,person,-0.31609,-3.356603,0.028329,1,sidewalk,0,1,0,0
1075,0140_20230911_142624,1694442505399999,000,person,-2.825722,2.541139,0.03092,1,sidewalk,0,1,0,0
1076,0140_20230911_142624,1694442413399999,001,person,-1.918654,0.798369,0.01384,1,sidewalk,0,1,0,0
1077,0140_20230911_142624,1694442443320011,002,person,-5.577081,-5.135626,0.062673,1,sidewalk,0,1,0,0
1078,0140_20230911_142624,1694442451440008,003,person,0.693283,-2.333556,0.007021,1,sidewalk,0,1,0,0
1079,0140_20230911_142624,1694442490960035,004,person,-0.794418,-1.35099,0.011913,1,sidewalk,0,1,0,0
1080,0140_20230911_142624,1694442426519996,005,person,3.630221,-9.109852,0.074905,0,road,0,0,1,0
1081,0140_20230911_142624,1694442397760020,006,person,-8.096941,7.130532,0.046836,1,sidewalk,0,1,0,0
1082,0140_20230911_142624,1694442441239993,007,person,-3.899186,-4.503966,0.06333,1,sidewalk,0,1,0,0
1083,0140_20230911_142624,1694442409720011,008,person,12.621101,-12.145389,0.024064,1,sidewalk,0,1,0,0
1084,0140_20230911_142624,1694442416399999,009,person,-2.915483,-1.683417,0.012812,1,sidewalk,0,1,0,0
1085,0140_20230911_142624,1694442462960035,010,person,-6.54952,4.847288,0.010413,1,sidewalk,0,1,0,0
1087,0140_20230911_142624,1694442418960035,012,person,-13.817498,9.759203,0.042214,1,sidewalk,0,1,0,0
1090,0140_20230911_142624,1694442419640023,015,person,-15.532242,11.644482,0.028962,1,sidewalk,0,1,0,0
