sample_id,target_id,other_id,other_class_name,distance,dx,dy,other_velocity,relative_velocity
802,2,1010,car,4.621283,-2.052982,-4.140231,22.635051863009323,18.053305
809,2,3,bicycle,3.619574,0.278343,-3.608856,7.637389393832935,1.720412
809,2,0,person,3.879308,-2.588143,-2.889732,4.130166383208342,-1.786811
811,0,2,person,1.027541,-0.712699,0.740203,4.716277628468831,-0.427649
811,0,1,person,2.146203,-1.766993,1.218165,4.398615935314688,-0.74531
811,0,4,person,3.19242,-2.706722,-1.692689,4.468265287784583,-0.675661
811,0,3,person,4.224895,-2.468638,-3.42864,5.265401098941761,0.121475
812,1,2,person,0.961517,0.768827,-0.577425,5.016910965995622,0.406311
812,1,0,person,1.793133,1.169666,-1.35912,4.654790183646634,0.044191
812,1,4,person,3.158487,-1.275124,-2.889654,4.807636520979545,0.197037
812,1,3,person,4.20173,-2.256069,-3.54467,4.850176912205228,0.239577
813,2,0,person,1.023834,0.644719,-0.795345,5.3765833297444665,0.535606
813,2,1,person,1.063479,-0.939012,0.499244,4.283876967619513,-0.557101
813,2,4,person,3.121206,-2.055455,-2.348836,4.551186509824916,-0.289791
813,2,3,person,4.39694,-2.192608,-3.811241,5.240288000043029,0.399311
814,3,4,person,3.435298,-2.171153,2.662211,4.268255449331418,-0.793052
814,3,0,person,4.502071,-0.95286,4.40008,3.8281693509378014,-1.233138
815,4,0,person,2.957468,2.332484,1.818278,4.263784356491324,0.231634
815,4,2,person,3.246117,1.807558,2.696295,4.439895122115264,0.407745
815,4,1,person,3.46812,0.903928,3.348249,4.585916537231077,0.553766
818,0,1,stroller,3.391298,0.996044,-3.241728,3.1003814313612788,1.099042
823,3,5,person,1.115098,-0.976521,-0.538377,4.59526626232293,0.28612
825,5,3,person,1.03952,1.017203,0.214242,3.866289600409861,0.053313
827,0,1,person,0.536232,0.365459,-0.392409,5.647381496003419,-0.621508
827,0,2,bicycle,2.798122,2.79682,0.085348,6.136487382876525,-0.132402
828,1,0,person,0.694153,-0.403797,0.56462,5.747508164056489,0.201805
828,1,2,bicycle,2.264263,2.089234,0.872919,6.240879742568104,0.695176
837,2,1,stroller,0.575343,0.575316,-0.005566,3.598666005519197,-0.189385
849,0,2,person,0.146513,-0.043822,0.139806,4.754105080999258,0.095486
849,0,1,person,1.859837,-1.833597,0.311314,5.032778459651176,0.374159
850,1,2,person,1.70587,1.702258,-0.110962,5.373033094498384,0.164883
850,1,0,person,1.938684,1.903671,-0.366787,5.463850117701498,0.2557
851,2,0,person,0.331514,0.210305,-0.256268,5.3714451687589095,0.050101
851,2,1,person,1.710338,-1.70725,0.102718,5.187123810228931,-0.13422
859,2,3,person,2.076697,1.88004,-0.882109,0.3452852536379625,-0.647667
859,2,4,person,3.317348,-1.640835,-2.883133,0.4404781649181008,-0.552474
860,3,4,person,1.287898,-0.05454,-1.286742,3.2333354705733237,0.59144
860,3,2,person,1.328814,1.323032,0.123824,2.605893882509611,-0.036002
861,4,2,person,2.787014,1.320149,2.454518,0.7297141199004675,0.195591
861,4,3,person,2.942328,2.560876,1.448865,2.9934777340569365,2.459354
861,4,1017,car,4.543292,-2.306488,-3.914284,30.51978145331726,29.985658
863,0,3,person,0.757253,-0.706365,0.272911,5.557814951472401,0.229538
863,0,1,person,0.759447,0.361445,-0.667921,4.9493586320358975,-0.378919
863,0,4,person,4.763477,-4.236508,-2.177777,5.631909518055467,0.303632
863,0,2,person,4.828658,-4.283638,-2.228538,5.687054912323357,0.358778
864,1,0,person,1.082557,-0.081371,1.079495,3.833719457619546,-0.505061
864,1,3,person,1.383013,-0.94729,1.007654,4.178742232197196,-0.160038
866,3,0,person,0.982255,0.938085,-0.291243,0.1237438526910649,0.085927
866,3,1,person,1.521166,1.231152,-0.893426,0.0752280284610898,0.037411
886,1,8,person,0.662846,0.312057,0.584795,5.391163106898327,-0.480602
888,3,1079,car,4.240211,3.854858,1.766199,11.426386974823115,11.289063
891,6,7,person,4.164541,-2.899678,-2.989192,4.063828324315972,0.147127
891,6,4,person,4.742386,-0.239577,4.736331,3.6908990603357936,-0.225802
891,6,11,person,4.744049,-0.666954,4.696932,2.262550135374409,-1.654151
892,7,6,person,3.695325,-2.692497,2.530985,2.869517925495826,-1.674815
893,8,1,person,0.591427,-0.275952,-0.523102,0.0594723976794721,-0.078231
894,9,2,person,2.850604,-0.836881,2.724991,0.5867498794018811,-3.97433
894,9,10,scooter,3.486098,2.574114,-2.350919,2.0802622555869936,-2.480818
897,13,7,person,4.788622,3.267824,-3.500318,4.450614263700141,-0.072108
911,1,1042,car,4.847057,1.680582,4.546383,2.6579505071775493,-3.193133
919,0,5,person,0.770423,-0.663533,-0.391504,4.122424459426767,0.477435
920,1,4,person,0.455637,-0.307867,-0.335891,5.7281861393104725,2.443254
920,1,8,person,1.017803,-0.390338,0.939978,4.831722582065951,1.54679
920,1,7,person,1.164675,-0.801862,0.84468,2.914955332564104,-0.369977
920,1,2,person,2.308872,-1.268207,1.929388,4.574044774105958,1.289112
921,2,1,person,1.840186,1.840176,-0.006034,5.311945663177937,0.322605
921,2,8,person,1.860228,1.858307,-0.084526,5.42514642191603,0.435806
923,4,1,person,0.262406,0.026506,-0.261063,5.623265551392926,-0.153769
923,4,1019,car,3.771303,-0.085905,-3.770325,26.20144934486385,20.424415
924,5,0,person,0.615809,0.454632,0.415368,3.768917242313634,-0.330608
926,7,8,person,0.135288,0.117276,-0.067447,4.823257425173138,-0.302017
926,7,2,person,1.254094,-0.605264,1.098366,4.797609607231704,-0.327664
926,7,1,person,3.387632,2.102234,-2.656438,7.293784630766999,2.168511
926,7,4,person,3.414062,2.115645,-2.679527,5.706672311271761,0.581398
927,8,1,person,0.162016,-0.045022,0.155635,5.258458633422904,0.063334
927,8,2,person,1.624885,-1.624881,-0.003734,4.828601687057208,-0.366523
932,0,1,person,2.934357,-2.775887,0.951264,5.828065714947291,5.312859
932,0,4,person,3.15095,-3.080891,0.660755,5.3352853898044215,4.820078
932,0,1017,car,3.79417,3.788747,0.202791,17.04847298413346,16.533266
933,1,4,person,0.30623,0.269181,0.146009,5.313835878597035,0.572342
933,1,0,person,3.231088,-1.461142,2.881838,0.0585757634331881,-4.682918
941,1,4,person,0.169219,-0.022486,-0.167718,0.6953172403084239,-0.062707
941,1,1080,car,3.527039,-0.401432,-3.504119,3.8637011533736487,3.105677
941,1,0,person,3.791477,-3.784244,0.234088,4.120469331148305,3.362445
944,4,1,person,0.124699,0.062373,0.107979,0.2569826698411215,0.185835
944,4,0,person,1.113891,-1.093996,0.209584,0.4717282273713244,0.40058
946,6,4,person,2.388317,-1.169191,-2.082559,4.568563952750331,-0.290996
946,6,1,person,2.447933,1.548338,-1.896055,5.442890345100962,0.583331
947,7,2,person,1.303555,-0.320409,1.263564,2.9579180207875493,0.202091
947,7,0,person,4.140302,-2.552993,3.259498,3.6913527911919566,0.935526
958,0,4,bicycle,2.062341,0.619636,1.967054,8.318204500537174,3.31277
968,4,1,person,2.092174,2.066838,-0.324608,3.938721931809437,-0.772299
969,5,1033,car,4.826348,1.618729,4.546796,11.999767923800302,10.946445
976,4,9,person,0.12941,0.013131,0.128742,3.293574592880405,0.034108
976,4,11,person,0.866808,-0.581477,-0.642837,3.0487735046060207,-0.210694
982,11,4,person,0.886197,0.693968,0.551139,4.7427343362458805,-0.207074
982,11,9,person,0.97591,0.674672,0.705137,4.6302155481884375,-0.319593
985,0,3,bicycle,1.59558,0.377434,-1.550297,6.937382785805379,6.838788
1013,6,0,person,3.497839,-1.372888,3.21715,5.2292207571402365,1.328649
1020,0,1,person,1.485263,-0.030536,1.484949,0.0681220109312931,-1.394082
1020,0,2,person,3.018735,2.606124,-1.523443,5.171569366968411,3.709365
1021,1,0,person,1.488718,-0.357707,-1.445105,0.1064333516286519,-0.604703
1021,1,2,person,2.283591,-0.296725,-2.264231,5.114683154159825,4.403547
1022,2,0,person,0.694438,0.50161,0.48024,0.3032461583189676,-4.656039
1022,2,1,person,2.185139,0.915096,1.984296,0.25610879080723,-4.703177
1024,4,0,person,0.415369,-0.010075,0.415247,2.4594178200263017,-0.452533
1024,4,1,person,1.391854,0.412659,1.329274,2.320143545028807,-0.591807
1026,6,0,person,0.669956,-0.574787,0.344181,5.64013592525455,-0.365073
1026,6,1,person,1.472849,-1.361921,0.560763,7.74884563428365,1.743636
1026,6,3,person,4.485065,-4.022761,-1.98323,0.5507385602063748,-5.454471
1032,0,2,person,0.646221,0.464203,-0.449574,0.2415654091332806,-0.009464
1034,2,0,person,0.840136,-0.52395,0.656738,1.3303078177665963,1.249739
1037,5,0,person,0.800134,0.744094,0.294174,0.4581164944638611,-1.421286
1037,5,4,bicycle,3.362153,-1.801391,2.838849,4.591031468328765,2.711629
1040,8,0,person,0.887923,-0.577817,-0.674192,0.0365293276081223,-0.082404
1040,8,9,person,1.383407,-1.339379,-0.346237,0.1254329741727785,0.0065
1040,8,1044,car,3.501848,1.658391,3.084263,14.28580922145593,14.166876
1041,9,0,person,0.827924,0.759933,-0.328571,0.0432199339981634,-0.049513
1041,9,8,person,1.382215,1.33798,0.346883,0.1131901190155498,0.020457
1041,9,1044,car,4.562963,2.849917,3.56351,14.350484919248869,14.257752
1055,3,0,person,4.496735,-1.962274,4.045999,0.021597352383708,-6.228431
1059,1,2,person,0.830646,-0.677974,0.479921,0.782454664930052,0.633167
1060,2,1,person,0.571342,0.381368,-0.425429,0.1345791323929236,-0.260627
1061,3,2,person,0.660601,-0.660589,-0.003966,4.761416309076543,0.235833
1062,4,1,person,0.540673,0.463149,0.278963,4.487424712756207,-0.507894
1067,0,1,person,3.55887,-2.662833,2.361117,0.2121583281419071,-0.202247
1068,1,0,person,3.524389,2.811696,-2.125014,0.0745030086971028,-0.874627
1070,3,2,person,2.546382,-1.089095,2.301724,4.875020593043301,4.111619
1071,0,2,person,0.12485,-0.094598,-0.081479,5.2915841052020784,0.056574
1073,2,0,person,0.188524,0.141319,0.124781,5.349122940674138,0.179038
1076,1,9,person,0.733605,-0.625991,-0.382507,3.413438323636424,-0.473441
1077,2,7,person,0.643423,0.202336,-0.61078,3.454222038292695,-0.075826
1079,4,0,person,4.638894,-3.624931,-2.894688,4.652528266844207,-0.056469
1082,7,2,person,0.629067,-0.116586,0.618169,3.1121498032771435,-0.082411
1084,9,1,person,1.105514,1.087214,0.200315,3.7484306426012814,-1.530367
1087,12,15,person,3.334334,-2.241112,2.468845,4.258039558789895,1.065426
1090,15,12,person,3.131306,2.211941,-2.216393,3.2166157021580624,-0.724716
1104,5,2,person,3.785753,-1.344114,-3.539108,6.255151510854143,2.093172
1131,2,0,person,4.086049,4.056342,0.491812,0.761824887213159,-2.996417
1132,3,0,person,1.817723,1.038395,1.491929,0.0969045278948039,-4.471425
1149,3,10,person,3.656965,-2.707304,2.458434,5.397208678413361,4.981838
1149,3,4,person,4.319922,-2.857202,3.24008,4.224222326660888,3.808852
1149,3,1,person,4.699653,-2.720302,3.832322,2.146132510775556,1.730762
1150,4,8,person,0.906753,-0.80206,0.422966,3.697289670371898,-0.312542
1151,5,1,person,4.360261,1.31632,4.156824,5.743073940345771,-0.387889
1153,7,9,person,0.453441,0.427101,0.152294,5.429647734231834,-0.040302
1154,8,4,person,0.986203,0.961959,-0.217328,4.344551600469267,-3.134256
1155,9,7,person,0.38455,-0.379525,-0.061964,5.560290069613149,0.391058
1159,0,1014,car,3.494568,0.526157,-3.454731,0.319657518159587,-5.297413
1160,1,2,person,1.482407,-1.212243,-0.853227,5.861259078175379,0.322007
1161,2,1,person,1.376608,1.16252,0.73729,5.485463385196181,-1.035915
1167,2,3,bicycle,1.926315,0.221465,1.913542,8.583142897212085,5.786921
1172,0,1,person,2.778753,2.406628,-1.389104,0.2724046242422468,0.181197
1172,0,1021,car,4.176442,3.087873,2.812064,9.951862143620293,9.860655
1173,1,0,person,2.771375,-2.395116,1.394253,0.0753584314800778,-0.026273
1176,5,8,person,0.419299,0.418832,-0.019787,6.12417929872184,-0.164327
1182,1,3,person,0.859555,-0.285231,0.81085,4.798554591772964,-0.321944
1184,3,1,person,1.35982,-0.043608,-1.359121,5.053570734857235,-0.473489
1186,5,4,bicycle,4.145082,-1.177643,-3.974275,20.79625889507001,19.620276
1214,0,2,person,0.297334,-0.064841,-0.290178,0.1281575926548522,-0.310384
1216,2,0,person,0.053115,-0.02504,-0.046842,6.395027439444839,1.023746
1216,2,3,person,0.575633,0.454055,-0.353818,5.497829111892713,0.126548
1217,3,0,person,0.63039,-0.450561,0.440893,5.529069125620216,-0.079236
1217,3,2,person,0.646613,-0.577423,0.291016,5.670000597193712,0.061695
1218,4,0,person,0.320537,0.063287,-0.314227,0.2687604621371984,-0.495377
1218,4,5,person,0.874723,-0.573626,-0.660374,0.745998822869187,-0.018139
1219,5,0,person,0.678013,0.029433,0.677374,0.2112851776096443,-0.379555
1219,5,4,person,0.99272,-0.55218,0.824978,0.2801105530607988,-0.310729
1226,1,2,person,4.479051,4.398351,0.846406,6.228608817825913,2.051281
1226,1,1014,car,4.943367,0.518299,-4.91612,10.687306614265344,6.509979
1227,2,1,person,1.777018,-1.697535,0.525519,4.0345760010248375,-1.801652
1242,0,6,person,0.534705,0.258353,-0.468148,3.804021674065941,-0.122677
1248,6,0,person,0.596363,-0.29064,0.520747,3.5870009073792004,-0.241012
1249,7,1024,car,4.876409,3.071963,3.787137,27.290901151228105,22.558424
1251,9,0,person,0.696144,-0.355928,0.598274,3.729073723512709,1.039495
1251,9,2,person,4.635943,-2.312604,-4.017938,4.379750403693188,1.690172
1253,0,3,person,3.47529,-0.206932,3.469124,4.584538559948636,4.566504
1254,1,2,person,1.100162,-0.743005,0.811358,0.3133627076494742,-0.418239
1255,2,1,person,1.11564,0.939323,-0.601935,0.6010193298153316,0.394159
1256,3,0,person,4.953534,4.858479,0.965757,4.405747174367588,-0.865214
1264,0,1019,car,4.506422,-0.496521,-4.478985,34.88478455222762,28.696866
1290,4,1067,car,4.389916,-1.585944,-4.093427,15.265125664991952,10.268928
1293,7,4,person,1.83442,-1.033101,1.51585,6.099592007440696,1.873575
1293,7,1,person,3.264623,-2.456909,-2.149735,6.45674261727098,2.230725
1301,1,0,person,1.348538,1.169354,0.671689,6.430118493647568,0.46571
1306,5,9,person,0.917585,-0.073423,0.914643,4.586771044272781,1.306
1314,3,5,bicycle,2.487336,2.266347,-1.024946,7.03366146608985,1.160148
1320,0,1,person,0.750662,0.522595,-0.538877,0.1505151276389809,0.11329
1321,1,0,person,0.870664,-0.619547,0.611733,0.2949589265929367,0.053007
1322,2,0,person,1.423992,-0.387381,1.370288,0.071087359394629,-5.85427
1324,4,0,person,0.713307,-0.35435,0.619066,0.1369328151247228,0.111533
1328,0,2,person,2.433735,1.284034,-2.067443,0.1705698132198573,0.128786
1329,2,0,person,2.393654,-1.47689,1.883713,0.1486560777646118,0.053812
1330,3,2,person,1.741533,1.240969,1.221855,5.68951457394318,0.840621
1330,3,0,person,3.492514,-0.014271,3.492485,6.003872348794277,1.154978
1333,6,7,person,1.098999,-0.004122,1.098992,3.6766632724802464,0.426622
1334,7,6,person,1.60113,0.783542,-1.396309,2.3299410752044314,-1.126427
1339,2,4,person,1.642802,1.229116,1.089986,1.5255024377854147,1.394754
1339,2,0,bicycle,3.142586,-0.170925,3.137934,0.2517638721771582,0.121016
1341,4,2,person,1.835303,-1.425673,-1.155766,0.0039165643240341,-0.202819
1341,4,0,bicycle,2.588023,-1.617018,2.020672,0.0354955979720941,-0.17124
1343,6,9,person,0.466133,-0.343234,-0.31539,5.433024367655067,-0.589102
1346,9,6,person,0.567039,0.366026,0.43308,5.9599153459391925,-0.100513
1346,9,1,person,1.905831,1.798973,0.629197,6.292907106100492,0.232479
1348,11,1066,car,4.62066,-2.622822,-3.804116,0.1938455586225536,0.126206
1351,1,5,bicycle,1.927274,0.515112,1.857161,1.9340124843494448,-1.899065
1354,4,1,person,4.708353,3.534595,-3.110502,1.9466982170129616,-2.157125
1358,0,1021,car,3.240967,1.935123,2.599839,22.137637183818324,22.106612
1359,1,0,person,1.548961,-0.720229,1.371331,0.0577382468798106,-0.004042
1363,1,1030,car,4.87895,4.87831,0.079014,13.207490069362157,13.181749
1368,6,1049,car,4.905837,-3.508651,-3.42879,16.342548029571947,10.747548
1372,1,2,person,0.315768,0.159839,-0.272326,0.1623957249607531,0.123382
1374,5,2,person,0.55696,0.549363,-0.091676,1.2776796983875067,-4.381887
1374,5,6,person,0.922391,0.408525,-0.82699,0.8805796575658321,-4.778987
1374,5,1,person,1.13775,0.944014,-0.635069,3.3856975085620697,-2.273869
1374,5,7,person,1.790781,-1.609971,-0.784149,5.93434847792608,0.274782
1375,6,7,person,0.577204,-0.408579,-0.407709,5.644927926515493,0.254892
1375,6,1,person,0.840558,0.601326,-0.58732,4.518186667448366,-0.871849
1375,6,1035,car,3.744895,3.559352,1.164153,9.79486475119704,4.404829
1375,6,5,person,3.873375,-2.603721,2.867694,0.0257526381980872,-5.364284
1375,6,2,person,4.02209,-2.86777,2.820125,0.0271119639572146,-5.362924
1376,7,6,person,0.547132,0.366609,0.406142,5.754328246994735,-0.047568
1376,7,1,person,0.599167,0.566585,-0.194889,5.059989204777279,-0.741907
1377,8,5,person,4.23773,-3.776478,1.922646,6.0029662072654,0.645481
1382,4,0,person,0.954384,-0.719183,-0.627396,0.0530259296499455,0.003725
1383,5,0,person,1.345923,1.329964,-0.206651,0.0296977928362116,0.002268
1391,2,0,person,3.594017,-0.944938,3.467571,5.201851345735697,5.019226
1393,4,1060,car,3.803786,2.06843,3.192238,4.427580765361236,1.72504
1398,0,4,person,0.57402,0.012888,-0.573875,2.8250739576314454,-1.218556
1400,2,3,person,4.911609,4.204119,2.539545,4.659942399509237,4.604833
1401,4,0,person,3.05719,-1.302992,2.765614,3.538765484333152,0.784323
1409,14,7,person,1.248035,-0.074481,-1.24581,2.1540742325120403,0.366317
1410,0,5,person,0.713489,-0.013139,-0.713368,0.2178463737481544,0.093714
1410,0,3,person,2.559482,2.171243,-1.35523,1.6142245779677662,1.490092
1412,2,4,person,0.513594,-0.443575,0.258883,0.0850507300126858,0.007237
1413,3,9,person,2.311958,-2.214333,0.664739,0.2003086020213493,-1.542898
1413,3,0,person,2.767888,-2.021841,1.890333,0.2219397519555422,-1.521267
1414,4,2,person,0.478253,0.438456,-0.191002,0.0958513249993777,-0.112457
1414,4,1064,car,3.627175,2.717231,2.402719,15.113008523985556,14.9047
1415,5,0,person,0.897688,-0.431037,0.787434,0.2606823037232721,-0.261604
1415,5,17,stroller,1.512012,1.510982,0.055802,1.8911730794088792,1.368887
1415,5,12,person,1.854135,-0.756053,1.692985,0.4746052595867484,-0.047681
1419,9,0,person,0.72897,0.210105,0.698035,5.20872638429114,0.247167
1419,9,3,person,2.137732,0.299719,-2.116617,5.744985327572435,0.783426
1420,10,0,person,0.390003,-0.221341,0.321108,0.5982923751497502,-0.435279
1421,11,6,person,0.548749,-0.505414,0.213734,3.927404633124981,-0.169576
1421,11,15,person,0.698185,0.657728,-0.234214,3.653544880007584,-0.443436
1422,12,0,person,1.074589,0.440688,-0.980069,0.0210423500863569,-0.540793
1422,12,5,person,1.7918,0.77453,-1.615751,0.3216669198155456,-0.240168
1422,12,1017,car,3.82316,-3.692223,-0.991988,29.951261292571573,29.389426
1423,13,0,person,0.824454,0.691255,-0.449322,4.967056458466062,-1.513066
1423,13,3,person,1.939489,-0.65129,-1.826866,9.10617850696422,2.626056
1423,13,9,person,2.325959,-1.25298,-1.959624,1.3786293778958512,-5.101493
1423,13,2,person,2.754755,-2.418721,-1.318509,4.52632821900155,-1.953794
1425,15,11,person,0.728504,-0.698881,0.205628,3.769884639658817,0.336923
1425,15,6,person,1.148354,-1.08396,0.379141,3.8501626941299696,0.417201
1428,0,1023,car,4.188117,-3.458976,-2.361316,28.52444935623487,28.48439
1430,2,0,person,2.744913,1.488214,-2.306461,0.5812406418152268,0.475472
1432,4,6,person,0.08667,0.043089,0.075199,5.433002530368403,-0.061984
1434,6,4,person,0.413897,0.391001,-0.135754,0.1702580221476381,0.02566
1435,7,0,person,1.44733,-1.022763,1.02407,5.26246065386,-5.668284
1435,7,2,person,3.344663,-3.344296,0.049535,5.869981331062761,-5.060763
1437,10,4,person,0.680977,-0.03047,0.680295,4.437685798049192,0.098522
1439,1,1037,car,1.050096,-0.751162,0.733795,3.500671840221987,-2.001998
1439,1,5,person,1.31233,-1.29041,0.238858,4.685210772493109,-0.817459
1439,1,3,person,1.668392,-1.395829,0.91389,5.616235250949857,0.113566
1439,1,6,person,2.256668,-1.188749,1.918183,5.403005577446884,-0.099664
1441,3,1037,car,0.229324,0.181931,-0.139608,3.965233872444784,-1.72696
1441,3,5,person,0.795395,-0.091013,-0.790171,4.910664572154822,-0.781529
1441,3,6,person,1.087258,0.223606,1.064016,5.900650014152034,0.208456
1441,3,1,person,1.595036,1.341137,-0.863418,5.661907241116726,-0.030287
1443,5,1037,car,0.243208,-0.242993,-0.010215,3.555831582581301,-1.880981
1443,5,1,person,1.451388,0.380409,-1.400648,5.67307921127789,0.236267
1443,5,3,person,1.460949,-1.164722,0.881926,6.355659148472965,0.918847
1444,6,3,person,1.286942,-0.353449,-1.237454,0.510967759785657,-0.062296
1444,6,1037,car,1.335049,-0.486165,-1.243382,0.7874465217207358,0.214183
1444,6,1,person,1.810792,1.243429,-1.316378,0.0121324835098037,-0.561131
1446,0,1,bicycle,1.629125,-1.544552,-0.518079,0.2266728856758053,-0.382076
1449,4,2,person,0.511569,-0.371172,-0.352042,4.7291503146580585,-0.091779
1454,0,1,person,2.334003,2.332982,0.069019,0.014117053356205,0.010576
1455,1,0,person,2.405578,-2.404261,0.079599,0.035140093777167,-0.029153
1456,2,13,person,0.480631,-0.362135,-0.316014,2.2005586365602383,0.677484
1457,3,1,person,2.288397,-1.622139,1.614133,0.2364585140270813,-5.235382
1457,3,0,person,4.237751,-3.943859,1.550649,0.0524356667387497,-5.419405
1458,4,1049,car,4.974396,1.790602,4.640944,4.880789630028436,-1.157874
1459,5,7,person,0.434703,0.362141,-0.240458,5.274355897571345,0.015527
1460,6,1046,car,4.738561,-4.381141,-1.805425,17.223814789000656,12.246749
1463,10,2,person,0.548481,-0.35943,-0.414296,0.6130341753727432,-0.294654
1463,10,12,person,1.317386,-0.654383,-1.143367,2.498022726669822,1.590334
1466,13,2,person,1.279863,-1.263143,0.206205,10.16289878101425,4.364456
1466,13,15,person,1.390508,0.61768,-1.245787,5.4619779804696655,-0.336465
1468,15,13,person,0.678865,-0.525767,0.429449,5.5335195809763205,0.09695
1468,15,2,person,2.716081,-2.537242,0.969277,5.0035555854758105,-0.433014
1468,15,1046,car,4.98977,4.985209,-0.213289,3.903262932463706,-1.533306
1469,16,2,person,0.94923,-0.919835,-0.234395,4.895813994173468,-0.043943
1475,1,2,person,0.189818,0.095452,0.164073,0.044687079767282,0.009886
1480,9,2,person,0.051043,-0.022734,-0.045701,6.057059100869624,-0.255859
1480,9,1,person,2.890285,0.621231,2.822733,5.504205299208998,-0.808713
1493,0,3,stroller,1.137155,-0.077324,-1.134523,3.8190990560752174,3.352431
1493,0,4,person,2.44084,-0.875677,2.278353,2.9770696834732657,2.510402
1498,6,0,person,0.427134,-0.148541,-0.400474,0.1244042304031916,-0.322089
1499,7,3,stroller,4.570257,-3.832093,-2.490443,4.3091708945604825,-2.285363
1500,9,0,person,2.239027,1.063787,-1.970178,0.1158081496721584,-0.61871
1500,9,10,person,4.040032,2.155003,-3.417283,0.6435616458847706,-0.090957
1501,10,0,person,1.82085,-1.096579,1.453619,0.1120329840057377,-0.479969
1501,10,9,person,4.055112,-2.162401,3.430445,0.7963373885769519,0.204335
1504,0,5,person,1.073938,0.787664,-0.730018,0.0408097166146489,-0.040326
1504,0,3,person,1.335201,-1.303436,-0.289511,0.1020911387159673,0.020956
1504,0,1,person,1.458933,1.056084,1.006564,0.2310882359877278,0.149953
1504,0,2,person,2.430371,2.270059,0.868064,0.1570964554642397,0.075961
1504,0,4,person,3.098152,-3.080383,-0.331337,0.1171981453512862,0.036063
1505,1,2,person,1.205037,1.192375,-0.174225,0.1477074966992299,0.109884
1505,1,0,person,1.494989,-1.059126,-1.055104,0.0043859907875555,-0.033438
1505,1,5,person,1.819211,-0.333696,-1.788344,0.2470263141902748,0.209202
1505,1,3,person,2.795788,-2.370468,-1.482333,0.2097611494172066,0.171937
1505,1,4,person,4.372806,-4.151196,-1.37441,0.0077355287395333,-0.030088
1506,2,1,person,1.185872,-1.165544,0.218627,0.0277583254790323,-0.015838
1506,2,5,person,2.180562,-1.508639,-1.574438,0.0158463461151957,-0.02775
1506,2,0,person,2.426548,-2.252,-0.903677,0.1328266035378921,0.08923
1506,2,3,person,3.755954,-3.575769,-1.149376,0.072669315284916,0.029073
1507,3,0,person,1.349386,1.324068,0.260163,0.0567573491318573,-0.029974
1507,3,4,person,1.76173,-1.760753,-0.058689,0.0616305066989556,-0.025101
1507,3,5,person,2.142434,2.095006,-0.448298,0.0908429156220703,0.004112
1507,3,1,person,2.673329,2.355624,1.264012,0.1661701438253092,0.079439
1507,3,2,person,3.738217,3.55839,1.145481,0.1381272783056264,0.051396
1508,5,0,person,1.030077,-0.746871,0.709396,0.0411815673838659,0.003981
1508,5,1,person,1.797868,0.330566,1.767217,0.0154989110709061,-0.021702
1508,5,3,person,2.127228,-2.082097,0.435856,0.224342829979871,0.187142
1508,5,2,person,2.253351,1.552192,1.63349,0.0920542660374093,0.054854
1508,5,4,person,3.821781,-3.79793,0.426305,0.0714035971755771,0.034203
1510,8,13,person,1.567309,1.56557,-0.073799,0.8710455401428141,0.848367
1512,10,14,person,0.563512,-0.52469,-0.20554,4.624854174141881,-0.550202
1515,13,0,person,1.423898,1.34368,0.471178,0.0843442806758326,-0.021621
1515,13,8,person,1.625807,-1.612006,-0.21139,0.253109057036011,0.147144
1515,13,1,person,4.182037,3.50268,2.284879,2.747436429770952,2.641471
1516,14,10,person,0.706466,0.705748,0.031848,0.1584034528738428,0.022009
1517,15,2,person,1.599094,-0.110313,-1.595285,4.879972173351382,4.760943
1517,15,1,person,2.056218,-1.348662,-1.552142,0.0343192768454899,-0.08471
1517,15,0,person,3.355225,-2.474415,-2.266011,0.5213888856454889,0.40236
1517,15,5,person,3.690962,-1.700593,-3.275849,0.0456923543968286,-0.073337
1517,15,3,person,4.649016,-3.837836,-2.623807,0.0785033917850722,-0.040526
1517,15,7,person,4.991453,-2.947337,-4.028376,4.823950736032768,4.704922
1532,1,3,person,0.680572,0.046732,0.678966,0.2006945136858008,-0.161943
1532,1,1044,car,2.520808,1.534918,-1.999625,5.399073571494025,5.036437
1534,3,1,person,0.291585,0.052624,-0.286797,0.976482874151402,-0.147196
1534,3,1050,car,3.076621,1.801471,-2.494053,12.095144743360423,10.971466
1535,4,8,person,0.301325,0.086491,0.288646,5.565206483486733,0.637661
1535,4,6,person,0.827026,-0.671861,-0.48226,5.27631516479524,0.34877
1536,5,9,person,2.441865,-0.308045,2.422357,8.808722216573074,3.857107
1536,5,7,person,2.61063,-2.076144,1.582724,6.0239655781651775,1.07235
1537,6,4,person,0.495203,0.431995,0.242087,5.377541067904236,0.684542
1537,6,8,person,1.250321,0.153768,-1.240829,3.578723442249303,-1.114276
1538,8,6,person,1.591969,0.204638,1.578761,6.252284518936135,1.583307
1538,8,4,person,1.698974,0.238993,1.682081,5.355558107122339,0.68658
1539,9,5,person,0.626652,0.571087,-0.257978,5.364274588369677,0.119285
1539,9,7,person,1.56691,-1.559054,-0.156706,5.544743823463233,0.299755
1543,1,2,bicycle,2.926677,2.801641,0.846316,0.0825132506774704,0.035398
1545,4,0,bicycle,4.377147,-2.106416,3.836982,0.0361876062183192,-5.876626
