sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,target_velocity,map_label_name,is_crosswalk,is_sidewalk,is_road,nearest_map_dist,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,displacement,avg_speed,neighbor_count_within_5m,person_neighbors,scooter_neighbors,vehicle_neighbors,avg_neighbor_velocity,nearest_neighbor_dist,nearest_neighbor_type,nearest_neighbor_class
0494,0055_20230322_143231,1679495593160035,004,person,0.608931,1.296649,6.445284,curb,0,0,0,0.032471,1,1,1,0,3,0,1,1,7.428661,1.485732,1,0,0,0,3.436755,3.248997,vrus,bicycle
0496,0055_20230322_143231,1679495597800035,006,person,18.924281,22.916835,4.113405,sidewalk,0,1,0,0.003712,1,1,1,0,3,0,1,1,5.596544,1.119309,1,1,0,0,4.460238,3.564935,vrus,person
0498,0056_20230322_143922,1679496002160035,000,person,-2.534747,2.446361,0.028398,sidewalk,0,1,0,0.031653,2,1,2,2,1,1,0,0,0.022116,0.004423,1,1,0,0,0.305437,1.969688,vrus,person
0499,0056_20230322_143922,1679496014680035,001,person,-1.767696,0.723638,0.602983,sidewalk,0,1,0,0.019921,2,1,1,1,2,1,0,0,0.013979,0.002796,2,2,0,0,2.436195,1.007803,vrus,person
0504,0057_20230322_144453,1679496331280035,000,person,11.54487,15.985683,0.11927,sidewalk,0,1,0,0.00926,1,1,2,1,2,1,0,1,0.661198,0.13224,1,0,0,1,0.095003,4.33204,vehicles,car
0507,0057_20230322_144453,1679496340840035,003,person,8.219928,18.977342,3.323905,sidewalk,0,1,0,0.056215,2,1,2,2,1,1,0,1,1.963213,0.392643,1,1,0,0,0.087736,4.478415,vrus,person
0509,0058_20230322_144917,1679496594400035,000,person,-2.47863,-0.990089,0.254949,sidewalk,0,1,0,0.043659,1,1,2,1,2,1,0,0,0.072982,0.014596,2,1,0,0,5.260764,1.632643,vrus,bicycle
0510,0058_20230322_144917,1679496573600035,001,person,2.886775,7.02616,4.764187,crosswalk,1,0,0,0.108992,1,2,1,1,2,1,0,1,6.580912,1.316182,1,1,0,0,5.034238,3.15808,vrus,person
0512,0058_20230322_144917,1679496571320035,003,person,3.531783,6.162975,5.068516,crosswalk,1,0,0,0.036981,1,2,1,1,2,1,0,1,7.017938,1.403588,1,1,0,0,5.113909,3.109139,vrus,person
0513,0058_20230322_144917,1679496570600035,004,person,-8.320584,23.453729,0.149672,road,0,0,1,0.060187,1,2,1,1,2,1,0,0,0.083449,0.01669,1,0,0,1,0.043324,4.612578,vehicles,car
0514,0058_20230322_144917,1679496589200035,005,person,1.562827,3.249389,7.080775,crosswalk,1,0,0,0.036159,1,1,1,0,3,0,1,1,8.65059,1.730118,1,1,0,0,2.984846,4.528622,vrus,person
0517,0059_20230322_145137,1679496730280035,001,person,-2.048754,2.743411,0.020415,sidewalk,0,1,0,0.030739,2,1,1,1,2,1,0,0,0.00549,0.001098,3,2,0,1,4.825324,2.37379,vrus,person
0518,0059_20230322_145137,1679496730280035,002,person,-0.699802,0.149808,0.051864,sidewalk,0,1,0,0.008475,2,1,1,1,2,1,0,0,0.005008,0.001002,3,2,0,1,4.814841,1.842491,vrus,person
0519,0059_20230322_145137,1679496729720035,003,person,-2.525828,0.420069,0.018484,sidewalk,0,1,0,0.027851,2,1,1,1,2,1,0,0,0.014646,0.002929,2,2,0,0,0.019506,1.850616,vrus,person
0523,0060_20230322_145409,1679496921800035,002,person,-2.474528,0.700538,3.930544,sidewalk,0,1,0,0.055175,1,1,1,0,3,0,1,1,6.052177,1.210435,1,1,0,0,0.007385,1.346766,vrus,person
0524,0060_20230322_145409,1679496933760035,004,person,-8.22485,5.621411,4.661824,sidewalk,0,1,0,0.009513,1,2,1,1,2,1,0,1,6.444526,1.288905,1,1,0,0,4.871395,1.597957,vrus,person
0528,0061_20230322_150124,1679497333520035,000,person,-2.818074,2.540432,0.3351,sidewalk,0,1,0,0.031013,2,1,2,2,1,1,0,0,0.06252,0.012504,1,1,0,0,0.068311,0.702294,vrus,person
0529,0061_20230322_150124,1679497334560035,001,person,-2.766617,1.80754,0.190554,sidewalk,0,1,0,0.013434,2,1,2,2,1,1,0,0,0.083195,0.016639,2,1,0,1,8.133254,0.668054,vrus,person
0530,0061_20230322_150124,1679497301200035,002,person,11.598849,15.227687,4.717633,sidewalk,0,1,0,0.024877,1,1,1,0,3,0,1,1,6.20481,1.240962,1,0,0,1,9.537655,4.063385,vehicles,car
0541,0063_20230322_150830,1679497794440035,001,person,7.877221,-8.452169,6.875311,crosswalk,1,0,0,0.053384,2,1,2,2,1,1,0,1,8.176637,1.635327,1,0,0,0,0.140525,3.515372,vrus,bicycle
0544,0063_20230322_150830,1679497817440035,006,person,10.430485,15.618655,0.168363,sidewalk,0,1,0,0.028297,1,1,1,0,3,0,1,0,0.135444,0.027089,1,1,0,0,0.462036,0.664834,vrus,person
0549,0063_20230322_150830,1679497844160035,011,person,-4.098944,-5.355752,5.536861,sidewalk,0,1,0,0.023066,1,1,1,0,3,0,1,1,5.742726,1.148545,1,1,0,0,5.859524,1.277481,vrus,person
0552,0064_20230322_151516,1679498135120035,000,person,-0.160753,-0.533729,5.862051,sidewalk,0,1,0,0.006507,2,1,2,2,1,1,0,1,7.289216,1.457843,4,2,0,2,11.211279,2.010881,vrus,person
0554,0064_20230322_151516,1679498144000035,002,person,7.099692,-8.583562,5.319822,crosswalk,1,0,0,0.033745,2,1,2,2,1,1,0,1,6.59907,1.319814,1,1,0,0,5.233854,0.585447,vrus,person
0556,0064_20230322_151516,1679498138520035,004,person,1.431329,-3.099121,5.401487,curb,0,0,0,0.01383,2,1,2,2,1,1,0,1,7.49469,1.498938,1,1,0,0,5.342987,0.540184,vrus,person
0563,0066_20230523_092801,1684834099119996,000,person,3.168626,5.194427,5.956919,crosswalk,1,0,0,0.026984,1,2,1,1,2,1,0,1,8.398997,1.679799,2,2,0,0,6.042061,1.549791,vrus,person
0564,0066_20230523_092801,1684834097399999,001,person,-0.188705,4.701674,6.137473,crosswalk,1,0,0,0.031955,1,2,1,1,2,1,0,1,7.715655,1.543131,2,2,0,0,6.442677,0.902174,vrus,person
0567,0067_20230824_110228,1692874962079987,002,person,7.422129,12.99386,5.819735,crosswalk,1,0,0,0.033359,1,2,1,1,2,1,0,1,7.534101,1.50682,1,0,0,1,16.113834,2.99958,vehicles,car
0579,0070_20230824_115509,1692878163119996,001,person,3.894192,-4.351653,5.767319,crosswalk,1,0,0,0.023563,2,1,2,2,1,1,0,1,7.417443,1.483489,1,0,0,1,24.602686,4.917619,vehicles,car
0583,0071_20230824_115734,1692878291119996,000,person,11.216425,16.207504,0.195649,sidewalk,0,1,0,0.011194,1,1,1,0,3,0,1,1,1.435759,0.287152,1,1,0,0,0.077307,0.412792,vrus,person
0584,0071_20230824_115734,1692878285359990,001,person,11.169062,15.876309,0.492796,sidewalk,0,1,0,0.032821,1,1,1,0,3,0,1,0,0.095545,0.019109,1,1,0,0,0.098745,0.357614,vrus,person
0595,0075_20230824_141526,1692886581079987,000,person,-2.692572,2.54908,0.004193,sidewalk,0,1,0,0.00853,1,1,1,0,3,0,1,0,0.021269,0.004254,1,0,0,1,12.543914,4.490587,vehicles,car
0596,0075_20230824_141526,1692886547160005,001,person,16.934241,12.413714,5.174708,road,0,0,1,0.031731,2,1,2,2,1,1,0,1,7.169763,1.433953,1,1,0,0,5.395325,0.909993,vrus,person
0597,0075_20230824_141526,1692886544640023,002,person,7.902867,-8.008817,4.380708,crosswalk,1,0,0,0.018195,2,1,2,2,1,1,0,1,5.975667,1.195133,2,2,0,0,4.440181,2.567227,vrus,person
0598,0075_20230824_141526,1692886543359990,003,person,8.192324,-9.4073,4.637214,crosswalk,1,0,0,0.04256,2,1,2,2,1,1,0,1,5.881574,1.176315,2,2,0,0,4.543412,0.568851,vrus,person
0599,0075_20230824_141526,1692886542640023,004,person,11.500207,15.884123,4.914208,sidewalk,0,1,0,0.021896,2,1,2,2,1,1,0,1,7.311477,1.462295,1,1,0,0,5.122898,0.474881,vrus,person
0602,0075_20230824_141526,1692886541760020,008,person,5.96462,-8.410481,4.59699,crosswalk,1,0,0,0.055463,2,1,2,2,1,1,0,1,6.09869,1.219738,2,2,0,0,4.683709,0.538591,vrus,person
0608,0076_20230824_142330,1692887022199984,003,person,-0.332242,-0.716678,6.849499,sidewalk,0,1,0,0.032324,2,1,1,1,2,1,0,1,16.473054,3.294611,2,0,2,0,4.782777,1.182997,vrus,scooter
0612,0077_20230824_142412,1692887076720011,001,person,1.22101,-3.050642,5.058799,sidewalk,0,1,0,0.020402,2,1,2,2,1,1,0,1,6.757552,1.35151,2,2,0,0,2.618563,0.214351,vrus,person
0623,0078_20230824_143058,1692887492920026,000,person,3.540698,8.133037,4.956731,crosswalk,1,0,0,0.021459,1,2,1,1,2,1,0,1,6.937143,1.387429,1,1,0,0,5.263443,2.760684,vrus,person
0628,0079_20230824_143252,1692887650239993,000,person,-4.394396,2.788839,0.015917,sidewalk,0,1,0,0.04466,2,1,1,1,2,1,0,0,0.02122,0.004244,2,2,0,0,0.073514,2.798135,vrus,person
0629,0079_20230824_143252,1692887648320011,001,person,-0.558906,0.891995,0.022636,sidewalk,0,1,0,0.005048,2,1,1,1,2,1,0,0,0.013468,0.002694,2,2,0,0,0.030724,1.590982,vrus,person
0630,0079_20230824_143252,1692887660800029,002,person,-1.812588,2.037168,0.027984,sidewalk,0,1,0,0.012779,1,1,1,0,3,0,1,0,0.03644,0.007288,2,2,0,0,0.052188,1.718396,vrus,person
0631,0079_20230824_143252,1692887613880017,003,person,-1.610678,0.757526,0.220487,sidewalk,0,1,0,0.030833,2,1,2,2,1,1,0,0,0.052024,0.010405,2,1,0,1,0.500524,2.208665,vrus,person
0632,0079_20230824_143252,1692887615480017,004,person,-3.051804,2.624051,0.813756,sidewalk,0,1,0,0.025109,2,1,2,2,1,1,0,1,0.987396,0.197479,2,1,0,1,0.173351,2.345477,vrus,person
0635,0079_20230824_143252,1692887625560005,007,person,36.147522,21.70251,0.239932,sidewalk,0,1,0,0.01345,2,1,2,2,1,1,0,0,0.463479,0.092696,1,0,0,1,0.717177,2.438606,vehicles,car
0639,0079_20230824_143252,1692887679480017,011,person,-0.93141,25.058502,9.09849,sidewalk,0,1,0,0.022873,1,1,1,0,3,0,1,1,12.249773,2.449955,1,1,0,0,9.340096,1.069605,vrus,person
0644,0080_20230824_143512,1692887730399999,000,person,11.25375,16.40797,0.036485,sidewalk,0,1,0,0.014209,2,1,2,2,1,1,0,0,0.025052,0.00501,1,1,0,0,6.261633,1.564496,vrus,person
0645,0080_20230824_143512,1692887729640023,001,person,10.741563,15.600748,6.165255,sidewalk,0,1,0,0.015711,2,1,2,2,1,1,0,1,8.520186,1.704037,1,1,0,0,0.091259,0.94042,vrus,person
0660,0083_20230824_145206,1692888745800029,001,person,-3.086321,2.174785,0.51144,sidewalk,0,1,0,0.033514,1,2,1,1,2,1,0,1,6.511551,1.30231,1,1,0,0,4.274039,2.347139,vrus,person
0661,0083_20230824_145206,1692888751079987,002,person,2.79896,5.413232,6.549629,crosswalk,1,0,0,0.004343,1,2,1,1,2,1,0,1,9.049994,1.809999,1,1,0,0,6.176156,1.520672,vrus,person
0668,0084_20230824_145407,1692888870079987,002,person,1.227493,-5.643636,4.806647,crosswalk,1,0,0,0.028295,2,1,2,2,1,1,0,1,6.467913,1.293583,2,1,0,0,8.50364,0.697758,vrus,person
0669,0084_20230824_145407,1692888864039978,003,person,-0.802965,-5.042994,1.200726,sidewalk,0,1,0,0.064948,2,1,2,2,1,1,0,0,0.428059,0.085612,1,1,0,0,1.201688,0.570673,vrus,person
0674,0085_20230824_145733,1692889091560005,001,person,-4.801604,3.572089,3.756645,sidewalk,0,1,0,0.038328,2,1,2,2,1,1,0,1,5.330635,1.066127,1,1,0,0,4.262705,0.642199,vrus,person
0684,0086_20230824_150233,1692889419280002,002,person,-5.658961,3.475396,4.404954,sidewalk,0,1,0,0.020773,2,1,2,2,1,1,0,1,7.089866,1.417973,1,1,0,0,4.127921,0.733682,vrus,person
0685,0086_20230824_150233,1692889367239993,004,person,-4.546952,-4.936453,4.665225,sidewalk,0,1,0,0.053798,1,1,1,0,3,0,1,1,6.305638,1.261128,1,1,0,0,4.703408,1.036102,vrus,person
0686,0086_20230824_150233,1692889412399999,005,person,-5.562183,-5.411932,5.106179,sidewalk,0,1,0,0.041628,2,1,2,2,1,1,0,1,6.590031,1.318006,2,2,0,0,4.279037,3.643815,vrus,person
0691,0086_20230824_150233,1692889363880017,011,person,-2.742041,-1.200766,3.640817,sidewalk,0,1,0,0.027725,1,1,1,0,3,0,1,1,6.209786,1.241957,2,2,0,0,4.576156,0.585551,vrus,person
0692,0086_20230824_150233,1692889392920026,012,person,-14.368143,12.546925,4.611105,sidewalk,0,1,0,0.049279,1,1,1,0,3,0,1,1,6.242649,1.311488,1,0,0,0,1.323661,4.04009,vrus,bicycle
0697,0087_20230824_150412,1692889480399999,000,person,5.430613,11.838356,5.468108,crosswalk,1,0,0,0.085239,1,1,1,0,3,0,1,1,7.430508,1.486102,1,1,0,0,5.471086,0.670106,vrus,person
0699,0087_20230824_150412,1692889482280002,002,person,7.949187,12.547289,5.27353,crosswalk,1,0,0,0.028418,1,1,1,0,3,0,1,1,7.229132,1.445826,1,1,0,0,5.45699,0.651624,vrus,person
0706,0089_20230824_150838,1692889753800029,000,person,-0.050992,-5.05614,0.024599,sidewalk,0,1,0,0.031032,1,1,1,0,3,0,1,0,0.38561,0.077122,3,3,0,0,1.142621,1.835836,vrus,person
0707,0089_20230824_150838,1692889762960035,001,person,-0.361344,-3.063089,0.024463,sidewalk,0,1,0,0.028933,1,1,2,1,2,1,0,0,0.050867,0.010173,2,2,0,0,0.331576,0.472619,vrus,person
0708,0089_20230824_150838,1692889747760020,002,person,-3.197325,0.998552,3.087927,sidewalk,0,1,0,0.039372,1,2,1,1,2,1,0,1,3.159593,0.631919,2,2,0,0,3.696434,2.774024,vrus,person
0709,0089_20230824_150838,1692889763480017,003,person,-0.723811,-3.379661,0.098717,sidewalk,0,1,0,0.030414,1,1,2,1,2,1,0,0,0.036582,0.007316,2,2,0,0,0.22065,0.478482,vrus,person
0710,0089_20230824_150838,1692889732760020,004,person,-2.424968,2.355367,0.940517,sidewalk,0,1,0,0.034759,1,1,1,0,3,0,1,1,2.792512,0.558502,1,1,0,0,5.075257,4.198009,vrus,person
0718,0090_20230824_151030,1692889904000000,002,person,2.558492,-4.306428,4.275558,crosswalk,1,0,0,0.018999,2,1,1,1,2,1,0,1,5.298315,1.059663,2,2,0,0,4.389255,0.899604,vrus,person
0719,0090_20230824_151030,1692889905840008,003,person,0.290681,-3.265075,3.903344,sidewalk,0,1,0,0.034472,2,1,1,1,2,1,0,1,4.191521,0.838304,2,2,0,0,4.344046,0.993747,vrus,person
0722,0090_20230824_151030,1692889911480017,006,person,-0.080274,0.848128,0.055742,sidewalk,0,1,0,0.062486,1,1,1,0,3,0,1,0,0.370529,0.074106,3,3,0,0,0.608252,0.863416,vrus,person
0724,0091_20230824_151258,1692890008880017,000,person,1.543445,4.15899,6.647373,crosswalk,1,0,0,0.018015,1,2,1,1,2,1,0,1,7.08847,1.417694,3,3,0,0,4.614567,0.666693,vrus,person
0725,0091_20230824_151258,1692890010359990,001,person,6.401267,12.366778,5.568775,crosswalk,1,0,0,0.032221,1,2,1,1,2,1,0,1,7.045268,1.409054,2,2,0,0,5.286319,0.416077,vrus,person
0726,0091_20230824_151258,1692890006760020,002,person,9.254825,15.615658,2.244865,curb,0,0,0,0.028009,1,2,1,1,2,1,0,1,6.615265,1.323053,2,2,0,0,1.48913,0.852595,vrus,person
0727,0091_20230824_151258,1692890005359990,003,person,-1.752626,-1.135006,0.038815,sidewalk,0,1,0,0.023332,1,2,1,1,2,1,0,1,4.47161,0.894322,3,3,0,0,0.20255,2.956679,vrus,person
0728,0091_20230824_151258,1692889998160005,004,person,9.786734,16.729113,3.805431,sidewalk,0,1,0,0.007429,1,1,1,0,3,0,1,1,1.699137,0.339827,2,2,0,0,2.65806,0.155543,vrus,person
0729,0091_20230824_151258,1692889995560005,005,person,-1.823667,0.23907,5.589134,sidewalk,0,1,0,0.005475,2,1,1,1,2,1,0,1,7.834685,1.566937,4,4,0,0,0.89086,1.600152,vrus,person
0730,0091_20230824_151258,1692889994119996,006,person,-2.526849,2.441831,0.024329,sidewalk,0,1,0,0.023318,2,1,1,1,2,1,0,0,0.189922,0.037984,4,4,0,0,2.945187,1.920464,vrus,person
0731,0091_20230824_151258,1692889993359990,008,person,-5.606171,3.9551,5.512838,sidewalk,0,1,0,0.012722,2,1,1,1,2,1,0,1,6.867055,1.373411,1,1,0,0,0.195121,3.43984,vrus,person
0732,0091_20230824_151258,1692889993399999,009,person,-0.811989,1.530827,0.132213,sidewalk,0,1,0,0.032878,2,1,1,1,2,1,0,0,0.040453,0.008091,3,3,0,0,2.022222,0.793475,vrus,person
0734,0091_20230824_151258,1692890020480017,011,person,13.612177,15.236554,5.648462,sidewalk,0,1,0,0.01657,1,1,1,0,3,0,1,1,7.297478,1.459496,1,1,0,0,4.597133,3.384333,vrus,person
0738,0092_20230824_151421,1692890102359990,002,person,-1.951402,1.121556,4.66402,sidewalk,0,1,0,0.022367,1,2,1,1,2,1,0,1,6.924164,1.384833,2,2,0,0,4.358149,0.546015,vrus,person
0739,0092_20230824_151421,1692890102199984,003,person,-2.31392,1.217559,4.481802,sidewalk,0,1,0,0.002987,1,2,1,1,2,1,0,1,6.46481,1.292962,2,2,0,0,4.383424,0.550453,vrus,person
0740,0092_20230824_151421,1692890107840008,004,person,-8.20154,5.38662,4.979955,sidewalk,0,1,0,0.035643,1,2,1,1,2,1,0,1,7.193949,1.43879,2,2,0,0,5.259887,0.469174,vrus,person
0743,0093_20230824_151722,1692890292280002,002,person,-3.98938,2.356462,4.536047,sidewalk,0,1,0,0.031333,1,1,1,0,3,0,1,1,5.31278,1.062556,1,1,0,0,4.0036,4.941229,vrus,person
0747,0093_20230824_151722,1692890260320011,006,person,12.374139,-12.063569,4.209214,sidewalk,0,1,0,0.007854,2,1,1,1,2,1,0,1,4.502442,0.900488,1,1,0,0,5.963939,1.582748,vrus,person
0753,0094_20230824_152024,1692890450640023,000,person,-1.298812,-1.441201,1.801723,sidewalk,0,1,0,0.009248,1,1,1,0,3,0,1,0,0.379896,0.075979,2,0,2,0,0.210151,0.556056,vrus,scooter
0764,0095_20230824_152228,1692890589600014,004,person,-2.597688,1.096334,4.859714,sidewalk,0,1,0,0.056222,2,1,2,2,1,1,0,1,6.99136,1.398272,1,1,0,0,5.15315,0.233887,vrus,person
0768,0097_20230824_153244,1692891199720011,000,person,16.460557,15.043559,0.241755,sidewalk,0,1,0,0.011985,1,1,1,0,3,0,1,0,0.193167,0.038633,1,1,0,0,2.641997,1.913096,vrus,person
0772,0098_20230824_153647,1692891436600014,000,person,-1.477363,1.694298,0.026138,sidewalk,0,1,0,0.020665,1,1,1,0,3,0,1,0,0.049078,0.009816,1,0,0,0,0.098556,3.754248,vrus,bicycle
0775,0099_20230824_153922,1692891597960035,000,person,17.646125,13.946125,4.462346,crosswalk,1,0,0,0.016888,2,1,2,2,1,1,0,1,6.082803,1.216561,1,1,0,0,4.302457,0.518134,vrus,person
0776,0099_20230824_153922,1692891604399999,001,person,10.048891,16.195613,4.319294,sidewalk,0,1,0,0.065888,2,1,2,2,1,1,0,1,6.197657,1.239531,1,1,0,0,4.190789,0.280104,vrus,person
0781,0100_20230523_092906,1684834211079987,002,person,0.322846,-3.562085,0.017222,sidewalk,0,1,0,0.027608,1,1,2,1,2,1,0,0,0.001923,0.000385,1,1,0,0,0.017476,0.593608,vrus,person
0782,0100_20230523_092906,1684834195600014,003,person,2.975471,3.976808,6.125419,crosswalk,1,0,0,0.025896,1,2,1,1,2,1,0,1,8.153606,1.630721,1,0,0,0,5.765307,0.752553,vrus,bicycle
0786,0101_20230523_093523,1684834549760020,000,person,8.588149,11.691052,5.181814,crosswalk,1,0,0,0.01788,1,2,1,1,2,1,0,1,7.201876,1.440375,1,1,0,0,5.323956,2.287178,vrus,person
0791,0101_20230523_093523,1684834569039978,006,person,-6.783742,-9.761429,5.470725,sidewalk,0,1,0,0.036176,1,1,2,1,2,1,0,1,6.775512,1.447749,1,1,0,0,5.923264,2.093095,vrus,person
0793,0102_20230525_072238,1684999442560005,001,person,-3.173481,2.590821,0.040628,sidewalk,0,1,0,0.014683,1,1,2,1,2,1,0,0,0.044493,0.008899,1,0,1,0,0.061563,3.164431,vrus,scooter
0802,0103_20230526_054435,1685079923520035,002,person,15.960443,13.773449,4.581747,curb,0,0,0,0.015533,2,1,2,2,1,1,0,1,5.977676,1.195535,1,0,0,1,22.635052,4.621283,vehicles,car
0809,0104_20230720_111734,1689851868119996,002,person,2.020515,7.647345,5.916977,crosswalk,1,0,0,0.039457,1,2,1,1,2,1,0,1,8.039478,1.607896,2,1,0,0,5.883777,3.619574,vrus,bicycle
0811,0105_20230907_093826,1694079530920026,000,person,9.505276,14.594535,5.143926,crosswalk,1,0,0,0.003538,1,1,1,0,3,0,1,1,5.092966,1.018593,4,4,0,0,4.71214,1.027541,vrus,person
0812,0105_20230907_093826,1694079529039978,001,person,6.736916,13.775973,4.610599,crosswalk,1,0,0,0.048433,1,1,1,0,3,0,1,1,4.557272,0.911454,4,4,0,0,4.832379,0.961517,vrus,person
0813,0105_20230907_093826,1694079530359990,002,person,8.47937,14.660791,4.840977,crosswalk,1,0,0,0.01505,1,1,1,0,3,0,1,1,4.614379,0.922876,4,4,0,0,4.862984,1.023834,vrus,person
0814,0105_20230907_093826,1694079533640023,003,person,10.353763,13.153291,5.061307,crosswalk,1,0,0,0.014352,1,1,1,0,3,0,1,1,6.588029,1.317606,2,2,0,0,4.048212,3.435298,vrus,person
0815,0105_20230907_093826,1694079524920026,004,person,2.583614,6.595484,4.03215,crosswalk,1,0,0,0.030622,1,2,1,1,2,1,0,1,6.323612,1.264722,3,3,0,0,4.429865,2.957468,vrus,person
0818,0106_20230907_094109,1694079693160005,000,person,-2.705511,2.256658,2.00134,sidewalk,0,1,0,0.025361,1,1,1,0,3,0,1,1,1.239427,0.247885,1,0,0,0,3.100381,3.391298,vrus,stroller
0823,0107_20230907_094835,1694080189560005,003,person,-2.885374,-2.582776,4.309146,sidewalk,0,1,0,0.033138,2,1,2,2,1,1,0,1,4.805155,0.961031,1,1,0,0,4.595266,1.115098,vrus,person
0825,0107_20230907_094835,1694080193840008,005,person,-3.083541,1.421209,3.812976,sidewalk,0,1,0,0.024395,2,1,2,2,1,1,0,1,0.859518,0.171904,1,1,0,0,3.86629,1.03952,vrus,person
0827,0108_20230907_095021,1694080238840008,000,person,-0.782908,4.092373,6.26889,crosswalk,1,0,0,0.025632,1,2,1,1,2,1,0,1,7.830174,1.566035,2,1,0,0,5.891934,0.536232,vrus,person
0828,0108_20230907_095021,1694080239560005,001,person,0.47205,4.37836,5.545703,crosswalk,1,0,0,0.029221,1,2,1,1,2,1,0,1,7.768797,1.553759,2,1,0,0,5.994194,0.694153,vrus,person
0837,0109_20230907_095557,1694080626800029,002,person,7.988748,18.093489,3.788051,sidewalk,0,1,0,0.007213,1,1,1,0,3,0,1,1,5.225372,1.045074,1,0,0,0,3.598666,0.575343,vrus,stroller
0849,0111_20230907_100700,1694081241640023,000,person,0.983709,4.893505,4.658619,crosswalk,1,0,0,0.027328,1,1,1,0,3,0,1,1,5.501585,1.100317,2,2,0,0,4.893441,0.146513,vrus,person
0850,0111_20230907_100700,1694081239680002,001,person,1.124093,7.191556,5.208151,crosswalk,1,0,0,0.026018,1,2,1,1,2,1,0,1,6.443976,1.288795,2,2,0,0,5.418442,1.70587,vrus,person
0851,0111_20230907_100700,1694081239440008,002,person,3.067674,7.342789,5.321344,crosswalk,1,0,0,0.038162,1,2,1,1,2,1,0,1,6.518226,1.303645,2,2,0,0,5.279284,0.331514,vrus,person
0859,0112_20230907_101440,1694081725640023,002,person,16.307684,16.657876,0.992952,sidewalk,0,1,0,0.006394,2,1,2,2,1,1,0,1,1.908676,0.381735,2,2,0,0,0.392881,2.076697,vrus,person
0860,0112_20230907_101440,1694081731560005,003,person,12.778287,15.406624,2.641896,sidewalk,0,1,0,0.014443,2,1,2,2,1,1,0,1,2.171115,0.434223,2,2,0,0,2.919614,1.287898,vrus,person
0861,0112_20230907_101440,1694081727560005,004,person,14.906398,14.125498,0.534123,sidewalk,0,1,0,0.029866,2,1,2,2,1,1,0,1,3.027325,0.605465,3,2,0,1,11.414324,2.787014,vrus,person
0863,0113_20230907_101548,1694081775280002,000,person,6.371274,9.818806,5.328277,crosswalk,1,0,0,0.007663,1,2,1,1,2,1,0,1,7.124323,1.424865,4,4,0,0,5.456535,0.757253,vrus,person
0864,0113_20230907_101548,1694081770519996,001,person,11.089555,14.265558,4.338781,curb,0,0,0,0.017154,1,2,1,1,2,1,0,1,7.049642,1.409928,2,2,0,0,4.006231,1.082557,vrus,person
0866,0113_20230907_101548,1694081767039978,003,person,10.744731,15.91301,0.037817,sidewalk,0,1,0,0.027864,1,2,1,1,2,1,0,1,2.86546,0.573092,2,2,0,0,0.099486,0.982255,vrus,person
0886,0117_20230907_150910,1694099466960035,001,person,1.768416,-3.304489,5.871765,crosswalk,1,0,0,0.049777,2,1,2,2,1,1,0,1,7.740462,1.548092,1,1,0,0,5.391163,0.662846,vrus,person
0888,0117_20230907_150910,1694099473840008,003,person,-3.09686,2.854876,0.137324,sidewalk,0,1,0,0.0197,2,1,2,2,1,1,0,0,0.382551,0.07651,1,0,0,1,11.426387,4.240211,vehicles,car
0891,0117_20230907_150910,1694099406079987,006,person,-3.195237,-2.64038,3.916701,sidewalk,0,1,0,0.036949,2,1,1,1,2,1,0,1,5.688968,1.137794,3,3,0,0,3.339092,4.164541,vrus,person
0892,0117_20230907_150910,1694099393480017,007,person,-7.539175,5.135158,4.544333,sidewalk,0,1,0,0.023726,2,1,2,2,1,1,0,1,6.158048,1.23161,1,1,0,0,2.869518,3.695325,vrus,person
0893,0117_20230907_150910,1694099461239993,008,person,0.914356,-1.684026,0.137703,sidewalk,0,1,0,0.048001,2,1,2,2,1,1,0,1,0.592199,0.11844,1,1,0,0,0.059472,0.591427,vrus,person
0894,0117_20230907_150910,1694099362320011,009,person,-2.243103,0.119364,4.56108,sidewalk,0,1,0,0.032491,1,1,2,1,2,1,0,1,6.070488,1.214098,2,1,1,0,1.333506,2.850604,vrus,person
0897,0117_20230907_150910,1694099387440008,013,person,-16.29666,13.278497,4.522722,sidewalk,0,1,0,0.041703,2,1,2,2,1,1,0,1,6.186235,1.516239,1,1,0,0,4.450614,4.788622,vrus,person
0911,0120_20230907_151829,1694099935680002,001,person,1.498653,-3.199182,5.851083,road,0,0,1,0.028148,2,1,2,2,1,1,0,1,7.849423,1.569885,1,0,0,1,2.657951,4.847057,vehicles,car
0919,0121_20230907_152209,1694100202160005,000,person,0.533318,-1.617062,3.64499,sidewalk,0,1,0,0.020445,2,1,2,2,1,1,0,1,5.478091,1.095618,1,1,0,0,4.122424,0.770423,vrus,person
0920,0121_20230907_152209,1694100179880017,001,person,7.301171,18.333936,3.284932,sidewalk,0,1,0,0.00434,2,1,2,2,1,1,0,1,7.677556,1.535511,4,4,0,0,4.512227,0.455637,vrus,person
0921,0121_20230907_152209,1694100171760020,002,person,15.105625,14.245034,4.98934,sidewalk,0,1,0,0.011464,1,1,2,1,2,1,0,1,6.742751,1.34855,2,2,0,0,5.368546,1.840186,vrus,person
0923,0121_20230907_152209,1694100183000000,004,person,11.275668,15.671604,5.777035,sidewalk,0,1,0,0.018044,2,1,2,2,1,1,0,1,7.728892,1.545778,2,1,0,1,15.912358,0.262406,vrus,person
