sample_id,split,track_id_A,track_id_B,class_A,class_B,ts,ax,ay,bx,by,avx,avy,bvx,bvy,speed_a,speed_b,rel_x,rel_y,rel_vx,rel_vy,dist_xy,theta_global,theta_local,heading_a,heading_b,heading_diff,closing_speed
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474148800035,-1.2878,-0.903,1.1094,3.9856,0.9657,1.4096,0.9303,1.2969,1.7086,1.596,5.3879,0.7852,-0.113,-0.0346,5.4448,1.1149,0.1447,0.9702,0.9485,-0.0217,0.1168
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474148920035,-1.1727,-0.7337,1.222,4.1395,0.9554,1.4172,0.9477,1.2725,1.7091,1.5866,5.3793,0.7386,-0.1243,-0.0744,5.4298,1.1141,0.1364,0.9776,0.9307,-0.0469,0.1332
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149040035,-1.0585,-0.5629,1.3369,4.291,0.951,1.4375,0.9725,1.2627,1.7236,1.5938,5.3699,0.6802,-0.1339,-0.1144,5.4128,1.1124,0.126,0.9864,0.9145,-0.0718,0.1472
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149160035,-0.9445,-0.3887,1.4554,4.4425,0.9554,1.4703,1.0041,1.2711,1.7535,1.6199,5.3587,0.6201,-0.1405,-0.1494,5.3945,1.1098,0.1152,0.9946,0.9022,-0.0924,0.1568
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149280035,-0.8292,-0.21,1.5779,4.5961,0.9612,1.5028,1.0278,1.2854,1.784,1.6458,5.3458,0.5619,-0.1473,-0.1732,5.3752,1.1065,0.1047,1.0018,0.8963,-0.1054,0.1646
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149400035,-0.7138,-0.028,1.7021,4.751,0.9588,1.5261,1.0353,1.2925,1.8023,1.656,5.3319,0.4967,-0.1571,-0.1891,5.355,1.1028,0.0929,1.0099,0.8954,-0.1144,0.174
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149520035,-0.5991,0.1562,1.8264,4.9062,0.9517,1.54,1.0367,1.2901,1.8103,1.655,5.3158,0.4339,-0.1679,-0.2036,5.3335,1.0987,0.0815,1.0172,0.8939,-0.1233,0.1839
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149640035,-0.4853,0.3415,1.9509,5.0606,0.9462,1.5453,1.04,1.2803,1.812,1.6494,5.2967,0.3867,-0.177,-0.2183,5.3108,1.0942,0.0729,1.0214,0.8886,-0.1328,0.1925
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149760035,-0.372,0.5271,2.0759,5.2135,0.9463,1.545,1.0442,1.2658,1.8117,1.6409,5.275,0.3602,-0.1869,-0.2293,5.2873,1.0894,0.0682,1.0212,0.881,-0.1402,0.2021
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474149880035,-0.2582,0.7123,2.2015,5.3644,0.957,1.5406,1.0428,1.2503,1.8136,1.6281,5.2496,0.3654,-0.2013,-0.226,5.2623,1.0844,0.0695,1.0149,0.8757,-0.1393,0.2165
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150000035,-0.1424,0.8968,2.3262,5.5136,0.9649,1.538,1.0319,1.2406,1.8156,1.6136,5.2227,0.3624,-0.2163,-0.2148,5.2353,1.0798,0.0693,1.0105,0.877,-0.1335,0.2307
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150120035,-0.0267,1.0814,2.4491,5.6622,0.9584,1.5383,1.0154,1.2427,1.8125,1.6048,5.1971,0.321,-0.2208,-0.2047,5.207,1.0753,0.0617,1.0136,0.8857,-0.1279,0.233
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150240035,0.0877,1.266,2.5699,5.8118,0.9477,1.537,0.9973,1.2584,1.8057,1.6056,5.1722,0.2729,-0.2112,-0.1885,5.1794,1.071,0.0527,1.0183,0.9006,-0.1177,0.2208
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150360035,0.2008,1.4503,2.6885,5.9642,0.9386,1.5366,0.9827,1.281,1.8006,1.6145,5.1488,0.23,-0.1952,-0.1709,5.154,1.0671,0.0446,1.0224,0.9164,-0.106,0.2026
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150480035,0.3129,1.6348,2.8058,6.1193,0.9317,1.5384,0.9744,1.2968,1.7986,1.6221,5.1272,0.1909,-0.1846,-0.1616,5.1307,1.0635,0.0372,1.0262,0.9264,-0.0998,0.1904
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150600035,0.4244,1.8196,2.9223,6.2754,0.9273,1.5374,0.9693,1.2973,1.7954,1.6194,5.1057,0.1624,-0.1839,-0.16,5.1083,1.0599,0.0318,1.0281,0.9291,-0.099,0.1889
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150720035,0.5355,2.0038,3.0384,6.4306,0.9238,1.5291,0.9667,1.286,1.7865,1.6088,5.0833,0.1469,-0.1859,-0.1624,5.0854,1.0562,0.0289,1.0273,0.9262,-0.1011,0.1905
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150840035,0.6461,2.1865,3.1543,6.5841,0.9197,1.5159,0.9637,1.2739,1.7731,1.5973,5.0607,0.1364,-0.1841,-0.1632,5.0625,1.0524,0.027,1.0255,0.9232,-0.1023,0.1884
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474150960035,0.7562,2.3676,3.2697,6.7363,0.9154,1.5041,0.9554,1.269,1.7607,1.5885,5.0386,0.1241,-0.18,-0.1564,5.0402,1.0487,0.0246,1.0241,0.9255,-0.0986,0.1837
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151080035,0.8658,2.5475,3.3836,6.8886,0.9124,1.4986,0.9411,1.275,1.7545,1.5847,5.0173,0.107,-0.1761,-0.1407,5.0184,1.0452,0.0213,1.0239,0.935,-0.0889,0.1791
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151200035,0.9752,2.7273,3.4955,7.0423,0.9098,1.4989,0.9216,1.2905,1.7534,1.5858,4.9965,0.0844,-0.172,-0.1183,4.9972,1.0422,0.0169,1.0253,0.9506,-0.0747,0.174
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151320035,1.0841,2.9073,3.6048,7.1983,0.906,1.5015,0.902,1.3097,1.7537,1.5902,4.9763,0.0587,-0.1664,-0.0957,4.9767,1.0397,0.0118,1.0279,0.9677,-0.0602,0.1675
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151440035,1.1926,3.0876,3.712,7.3567,0.9042,1.5041,0.8872,1.3267,1.755,1.596,4.9568,0.0404,-0.1608,-0.0768,4.957,1.0377,0.0082,1.0295,0.9814,-0.0481,0.1615
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151560035,1.3012,3.2682,3.8177,7.5167,0.9079,1.505,0.8776,1.3391,1.7576,1.6011,4.9378,0.0398,-0.1577,-0.0597,4.9379,1.036,0.0081,1.028,0.9907,-0.0373,0.1582
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151680035,1.4105,3.4488,3.9226,7.678,0.9195,1.5041,0.8717,1.35,1.7629,1.607,4.9186,0.0626,-0.1564,-0.0396,4.919,1.0348,0.0127,1.0221,0.9974,-0.0246,0.1569
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151800035,1.5218,3.6292,4.0269,7.8407,0.9423,1.5077,0.8712,1.3699,1.778,1.6235,4.8991,0.1078,-0.1545,-0.0127,4.9003,1.0342,0.022,1.0122,1.0044,-0.0078,0.1548
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474151920035,1.6367,3.8107,4.1317,8.0068,0.9749,1.5169,0.8747,1.3991,1.8031,1.65,4.8789,0.1698,-0.1532,0.0206,4.8819,1.0344,0.0348,0.9996,1.0121,0.0125,0.1524
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152040035,1.7558,3.9933,4.2369,8.1765,1.0055,1.5203,0.8695,1.4252,1.8227,1.6695,4.8578,0.2382,-0.1544,0.0609,4.8637,1.0355,0.049,0.9865,1.023,0.0365,0.1512
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152160035,1.878,4.1756,4.3404,8.3489,1.0185,1.5098,0.8446,1.4388,1.8212,1.6684,4.8368,0.2926,-0.1561,0.1045,4.8456,1.0377,0.0604,0.9773,1.04,0.0627,0.1495
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152280035,2.0003,4.3556,4.4396,8.5219,1.0152,1.4941,0.811,1.4433,1.8063,1.6555,4.8169,0.3239,-0.1568,0.1404,4.8278,1.0411,0.0671,0.974,1.0589,0.0849,0.147
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152400035,2.1217,4.5341,4.535,8.6953,1.008,1.4852,0.7876,1.4468,1.7949,1.6473,4.7983,0.3399,-0.1555,0.1609,4.8103,1.0452,0.0707,0.9745,1.0723,0.0978,0.1438
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152520035,2.2422,4.7121,4.6286,8.8691,1.0003,1.4829,0.7776,1.4486,1.7887,1.6441,4.7808,0.3463,-0.1529,0.1654,4.7933,1.0497,0.0723,0.9774,1.0781,0.1008,0.1406
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152640035,2.3617,4.89,4.7217,9.0429,0.9915,1.4832,0.7753,1.4491,1.7841,1.6434,4.764,0.3461,-0.1485,0.1608,4.7766,1.054,0.0725,0.9815,1.0795,0.098,0.1365
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152760035,2.4801,5.068,4.8147,9.2169,0.9832,1.4832,0.7737,1.4538,1.7795,1.6468,4.7479,0.3464,-0.1403,0.1583,4.7606,1.0583,0.0728,0.9854,1.0817,0.0963,0.1284
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474152880035,2.5977,5.246,4.9073,9.3918,0.9773,1.486,0.7716,1.4684,1.7786,1.6588,4.733,0.3482,-0.1277,0.1621,4.7458,1.0625,0.0734,0.9891,1.087,0.0979,0.1155
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153000035,2.7147,5.4247,4.9998,9.5693,0.9756,1.4918,0.7683,1.4933,1.7825,1.6794,4.7194,0.3559,-0.1122,0.1743,4.7328,1.0669,0.0753,0.9917,1.0956,0.104,0.0988
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153120035,2.8318,5.6041,5.0917,9.7502,0.9773,1.4968,0.7638,1.5214,1.7876,1.7023,4.7072,0.3746,-0.0962,0.1923,4.7221,1.0718,0.0794,0.9923,1.1055,0.1132,0.0807
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153240035,2.9493,5.7839,5.1831,9.9344,0.98,1.5004,0.7622,1.5386,1.7921,1.717,4.6965,0.3995,-0.0872,0.2032,4.7135,1.077,0.0849,0.9922,1.1108,0.1186,0.0696
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153360035,3.067,5.9642,5.2747,10.1195,0.9838,1.5024,0.7649,1.5334,1.7959,1.7136,4.6857,0.4293,-0.094,0.2,4.7054,1.0824,0.0914,0.9911,1.1081,0.117,0.0753
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153480035,3.1854,6.1445,5.3667,10.3024,0.9865,1.5023,0.771,1.5111,1.7972,1.6964,4.6729,0.459,-0.1109,0.185,4.6954,1.0876,0.0979,0.9897,1.099,0.1093,0.0923
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153600035,3.3038,6.3247,5.4597,10.4821,0.9847,1.5016,0.7796,1.4884,1.7957,1.6802,4.6588,0.4769,-0.1235,0.1643,4.6832,1.0924,0.102,0.9904,1.0883,0.0979,0.1061
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153720035,3.4217,6.5049,5.5538,10.6596,0.98,1.5038,0.7858,1.4756,1.795,1.6718,4.645,0.4821,-0.1297,0.1473,4.6699,1.0967,0.1034,0.9932,1.0814,0.0882,0.1138
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153840035,3.539,6.6856,5.6483,10.8363,0.9767,1.512,0.7859,1.4736,1.8001,1.6701,4.631,0.4803,-0.1358,0.1395,4.6559,1.1006,0.1033,0.9973,1.0809,0.0836,0.1207
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474153960035,3.6561,6.8678,5.7424,11.0133,0.976,1.5244,0.7833,1.4827,1.81,1.6769,4.6163,0.4782,-0.139,0.1398,4.641,1.1045,0.1032,1.0013,1.0848,0.0834,0.1239
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154080035,3.7732,7.0515,5.8363,11.1921,0.9767,1.5337,0.7825,1.4983,1.8183,1.6903,4.6007,0.4841,-0.1342,0.1449,4.6261,1.1085,0.1048,1.0037,1.0895,0.0858,0.1183
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154200035,3.8905,7.2359,5.9302,11.3729,0.9778,1.5339,0.7833,1.5132,1.8191,1.7039,4.585,0.5037,-0.122,0.1528,4.6126,1.1127,0.1094,1.0033,1.0931,0.0898,0.1046
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154320035,4.0079,7.4196,6.0243,11.5553,0.9823,1.5249,0.785,1.523,1.8139,1.7134,4.5687,0.5445,-0.1084,0.1648,4.601,1.1171,0.1186,0.9985,1.0949,0.0963,0.0881
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154440035,4.1263,7.6018,6.1186,11.7384,0.9941,1.5099,0.7872,1.5282,1.8078,1.719,4.5506,0.6106,-0.0985,0.1829,4.5914,1.1219,0.1334,0.9885,1.0951,0.1066,0.0733
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154560035,4.2465,7.782,6.2132,11.922,1.0088,1.4917,0.7886,1.5309,1.8008,1.722,4.5312,0.6901,-0.091,0.2044,4.5835,1.1273,0.1511,0.9762,1.0951,0.119,0.0592
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154680035,4.3684,7.9598,6.3079,12.1059,1.0212,1.4729,0.786,1.5324,1.7923,1.7222,4.5123,0.7684,-0.0851,0.2272,4.5772,1.1332,0.1687,0.9646,1.0969,0.1323,0.0458
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154800035,4.4916,8.1355,6.4019,12.2898,1.0307,1.4567,0.7757,1.5308,1.7844,1.7161,4.4946,0.8401,-0.0868,0.251,4.5725,1.1398,0.1848,0.955,1.1018,0.1468,0.0392
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474154920035,4.6157,8.3094,6.494,12.4732,1.0372,1.4468,0.7597,1.5274,1.7801,1.7059,4.4784,0.8995,-0.0961,0.2725,4.5679,1.147,0.1982,0.9488,1.1092,0.1604,0.0406
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155040035,4.7405,8.4827,6.5842,12.6564,1.0436,1.4443,0.7479,1.5265,1.7819,1.6999,4.4628,0.95,-0.1065,0.2879,4.5628,1.1548,0.2097,0.9451,1.1153,0.1702,0.0443
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155160035,4.8662,8.6561,6.6735,12.8396,1.0526,1.4458,0.7455,1.5276,1.7884,1.6998,4.4459,1.0014,-0.1146,0.2965,4.5572,1.163,0.2215,0.9415,1.1168,0.1753,0.0467
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155280035,4.9931,8.8297,6.7631,13.023,1.0632,1.4468,0.7503,1.5281,1.7955,1.7024,4.4272,1.0568,-0.1198,0.3003,4.5516,1.1714,0.2343,0.9371,1.1144,0.1773,0.0468
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155400035,5.1214,9.0033,6.8536,13.2064,1.0748,1.4456,0.7555,1.5265,1.8014,1.7032,4.4065,1.1177,-0.1256,0.3046,4.546,1.1799,0.2484,0.9315,1.1112,0.1798,0.0469
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155520035,5.2511,9.1766,6.9445,13.3894,1.0885,1.4431,0.7547,1.5266,1.8076,1.7029,4.383,1.185,-0.1344,0.3168,4.5403,1.1886,0.2641,0.9245,1.1117,0.1871,0.0471
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155640035,5.3826,9.3497,7.0347,13.5727,1.1011,1.4394,0.7458,1.5332,1.8122,1.705,4.358,1.2537,-0.1413,0.3392,4.5347,1.1979,0.2801,0.9178,1.1181,0.2003,0.0421
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155760035,5.5154,9.5221,7.1234,13.7574,1.1091,1.431,0.7305,1.5476,1.8105,1.7113,4.3326,1.3236,-0.1398,0.3707,4.5303,1.2079,0.2965,0.9114,1.1298,0.2184,0.0254
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474155880035,5.6488,9.6931,7.21,13.9442,1.1153,1.4157,0.7083,1.5666,1.8023,1.7192,4.3054,1.4043,-0.1334,0.4131,4.5287,1.2188,0.3153,0.9035,1.1462,0.2426,-0.0013
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156000035,5.783,9.8619,7.2934,14.1333,1.1223,1.3973,0.6793,1.5846,1.7922,1.7241,4.2761,1.4972,-0.1314,0.4626,4.5306,1.2309,0.3368,0.8941,1.1658,0.2716,-0.0289
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156120035,5.9182,10.0284,7.3731,14.3245,1.1331,1.3799,0.6449,1.5979,1.7856,1.7231,4.2434,1.6019,-0.1414,0.5156,4.5357,1.2443,0.361,0.8833,1.1872,0.3039,-0.0498
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156240035,6.055,10.193,7.4482,14.5168,1.1495,1.3624,0.6027,1.607,1.7826,1.7163,4.2031,1.7234,-0.1657,0.5757,4.5427,1.2591,0.3891,0.87,1.212,0.342,-0.065
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156360035,6.194,10.3554,7.5177,14.7101,1.1678,1.3424,0.5497,1.6146,1.7793,1.7056,4.1543,1.8595,-0.2004,0.645,4.5514,1.2757,0.4209,0.8548,1.2427,0.3878,-0.0807
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156480035,6.3353,10.5152,7.5801,14.9043,1.1886,1.3201,0.4837,1.6225,1.7763,1.693,4.0948,2.0117,-0.2469,0.7261,4.5622,1.2944,0.4566,0.8378,1.281,0.4433,-0.0986
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156600035,6.4793,10.6722,7.6338,15.0995,1.2131,1.2987,0.405,1.6308,1.7772,1.6803,4.0235,2.1783,-0.3089,0.8172,4.5753,1.3157,0.4962,0.8195,1.3274,0.5079,-0.1174
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156720035,6.6264,10.8269,7.6773,15.2957,1.2373,1.2809,0.3177,1.6384,1.7809,1.6689,3.9443,2.3489,-0.3818,0.9097,4.5907,1.3398,0.5371,0.8027,1.3792,0.5765,-0.1374
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156840035,6.7762,10.9797,7.71,15.4927,1.2585,1.2632,0.2321,1.6427,1.7831,1.6591,3.8562,2.5238,-0.4555,0.995,4.6087,1.3668,0.5795,0.7873,1.4304,0.6432,-0.1637
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474156960035,6.9284,11.1301,7.733,15.69,1.2763,1.2425,0.1538,1.6393,1.7812,1.6465,3.7574,2.7059,-0.5275,1.0673,4.6303,1.3961,0.6241,0.772,1.4773,0.7052,-0.1957
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157080035,7.0825,11.2779,7.747,15.8862,1.293,1.2219,0.0779,1.6275,1.779,1.6294,3.6481,2.893,-0.6045,1.1294,4.6559,1.4276,0.6705,0.7571,1.5229,0.7658,-0.2281
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157200035,7.2388,11.4233,7.7517,16.0806,1.312,1.203,0.0019,1.61,1.78,1.61,3.5256,3.086,-0.6905,1.1854,4.6854,1.4611,0.719,0.7421,1.5696,0.8275,-0.2612
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157320035,7.3974,11.5666,7.7474,16.2726,1.3312,1.1852,-0.0733,1.587,1.7823,1.5887,3.3907,3.2821,-0.7818,1.234,4.719,1.4966,0.7691,0.7274,1.6169,0.8895,-0.2965
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157440035,7.5583,11.7078,7.7342,16.4615,1.348,1.1701,-0.1467,1.5584,1.7849,1.5653,3.2489,3.4746,-0.8741,1.273,4.7569,1.5338,0.8189,0.7149,1.6646,0.9498,-0.3328
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157560035,7.7209,11.8474,7.7122,16.6466,1.3648,1.16,-0.2171,1.5247,1.7912,1.5401,3.1015,3.6624,-0.9692,1.3024,4.7992,1.5726,0.8681,0.7045,1.7122,1.0078,-0.3676
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157680035,7.8858,11.9862,7.682,16.8274,1.3831,1.1556,-0.2829,1.4869,1.8023,1.5136,2.9477,3.8458,-1.066,1.3225,4.8455,1.6129,0.9168,0.696,1.7588,1.0628,-0.4011
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157800035,8.0529,12.1247,7.6443,17.0035,1.3993,1.1521,-0.3406,1.4477,1.8126,1.4872,2.7857,4.026,-1.1553,1.3341,4.8958,1.6543,0.9655,0.6888,1.8019,1.113,-0.4397
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474157920035,8.2216,12.2627,7.6003,17.1748,1.4135,1.1437,-0.3894,1.4077,1.8182,1.4605,2.6067,4.2095,-1.2356,1.3393,4.9513,1.6966,1.0164,0.6803,1.8407,1.1604,-0.4882
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158040035,8.3921,12.3992,7.5508,17.3413,1.429,1.1308,-0.4333,1.3659,1.8223,1.433,2.407,4.3975,-1.3145,1.34,5.0132,1.7394,1.07,0.6694,1.878,1.2085,-0.5443
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158160035,8.5646,12.5341,7.4963,17.5027,1.4465,1.1164,-0.4721,1.3268,1.8272,1.4083,2.1901,4.586,-1.3903,1.3388,5.0821,1.7826,1.1253,0.6573,1.9126,1.2553,-0.609
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158280035,8.7393,12.6672,7.4375,17.6597,1.4646,1.0992,-0.5048,1.2968,1.8312,1.3916,1.9557,4.7745,-1.4565,1.3402,5.1595,1.8258,1.182,0.6438,1.942,1.2982,-0.6882
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158400035,8.9161,12.7979,7.3752,17.8139,1.4798,1.0763,-0.5315,1.276,1.8298,1.3822,1.7042,4.9629,-1.5091,1.3445,5.2474,1.8689,1.24,0.6288,1.9655,1.3366,-0.7815
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158520035,9.0944,12.9255,7.31,17.966,1.4893,1.0448,-0.5513,1.2583,1.8193,1.3738,1.4339,5.1512,-1.548,1.3467,5.347,1.911,1.2993,0.6117,1.9838,1.372,-0.8823
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158640035,9.2735,13.0486,7.2428,18.1159,1.4983,1.0079,-0.5726,1.243,1.8058,1.3685,1.1434,5.3379,-1.5871,1.3509,5.459,1.9519,1.3598,0.5922,2.0025,1.4103,-0.9885
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158760035,9.454,13.1674,7.1726,18.2643,1.5107,0.9764,-0.6024,1.2307,1.7987,1.3702,0.8505,5.519,-1.6367,1.3606,5.5842,1.9917,1.4179,0.5738,2.026,1.4523,-1.0954
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474158880035,9.6361,13.283,7.0982,18.4113,1.5233,0.9526,-0.6386,1.2204,1.7966,1.3773,0.5674,5.6937,-1.6909,1.3733,5.7219,2.0303,1.4715,0.5589,2.0529,1.494,-1.1988
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159000035,9.8196,13.396,7.0193,18.5572,1.5344,0.932,-0.6787,1.2136,1.7953,1.3905,0.2862,5.8649,-1.7453,1.3896,5.8719,2.0679,1.522,0.5459,2.0807,1.5348,-1.3029
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159120035,10.0044,13.5067,6.9354,18.7025,1.545,0.915,-0.7209,1.2159,1.7956,1.4136,0.0069,6.0345,-1.7963,1.4136,6.0345,2.1043,1.5697,0.5347,2.106,1.5713,-1.4115
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159240035,10.1904,13.6156,6.8463,18.849,1.556,0.9035,-0.7617,1.2304,1.7993,1.4471,-0.2641,6.205,-1.8402,1.4466,6.2106,2.1394,1.6133,0.5261,2.1251,1.5991,-1.5235
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159360035,10.3778,13.7235,6.7525,18.9978,1.5663,0.8968,-0.7965,1.2488,1.8049,1.4812,-0.5252,6.3785,-1.8755,1.4795,6.4001,2.173,1.653,0.52,2.1385,1.6185,-1.6284
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159480035,10.5663,13.8308,6.6551,19.1487,1.5717,0.8947,-0.8221,1.2604,1.8085,1.5047,-0.7682,6.5564,-1.8994,1.502,6.6013,2.2049,1.6874,0.5175,2.1487,1.6312,-1.7128
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159600035,10.755,13.9382,6.5553,19.3003,1.5715,0.897,-0.8404,1.2617,1.8095,1.516,-0.9893,6.7388,-1.9139,1.5124,6.811,2.2352,1.7166,0.5187,2.1584,1.6397,-1.7743
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159720035,10.9435,14.0461,6.4534,19.4515,1.5695,0.9042,-0.8564,1.2534,1.8114,1.518,-1.1923,6.9251,-1.9277,1.5135,7.027,2.264,1.7413,0.5227,2.1702,1.6475,-1.8187
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159840035,11.1317,14.1552,6.3497,19.6011,1.5649,0.9192,-0.8741,1.2382,1.8148,1.5156,-1.3651,7.1177,-1.9414,1.5103,7.2474,2.2914,1.7603,0.5311,2.1855,1.6544,-1.849
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474159960035,11.319,14.2667,6.2437,19.7487,1.5545,0.9406,-0.8955,1.2241,1.8169,1.5167,-1.5046,7.3176,-1.9494,1.5109,7.4707,2.3177,1.7736,0.5441,2.2024,1.6583,-1.8726
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474160080035,11.5048,14.381,6.1348,19.8949,1.5381,0.964,-0.918,1.2172,1.8152,1.5246,-1.6218,7.524,-1.9467,1.5189,7.6968,2.343,1.7831,0.5599,2.217,1.6571,-1.895
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474160200035,11.6882,14.4981,6.0233,20.0408,1.5155,0.9907,-0.9378,1.217,1.8106,1.5364,-1.7089,7.739,-1.9297,1.5318,7.9254,2.3671,1.7881,0.579,2.2274,1.6484,-1.9118
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474160320035,11.8685,14.6187,5.9097,20.187,1.4897,1.0227,-0.9535,1.2167,1.8069,1.5457,-1.7611,7.9631,-1.9044,1.5427,8.1555,2.3901,1.7884,0.6016,2.2355,1.6339,-1.9175
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474160440035,12.0457,14.7435,5.7945,20.3328,1.4618,1.0569,-0.967,1.2081,1.8039,1.5474,-1.7908,8.1921,-1.8796,1.5455,8.3855,2.412,1.786,0.626,2.2458,1.6198,-1.9113
0011,train,train/0011,train/0006,pedestrian,pedestrian,1679474160560035,12.2193,14.8724,5.6777,20.4769,1.4282,1.0876,-0.9838,1.1901,1.7952,1.5441,-1.8087,8.4222,-1.8568,1.5429,8.6142,2.4332,1.7823,0.6509,2.2616,1.6107,-1.8984
