sample_id,scene_path,timestamp,target_id,target_class_name,target_x_ego,target_y_ego,target_velocity,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance
1322,0171_20231023_055134,1698040309320011,002,person,0.0,0.0,5.925358,vrus,000,person,0.071087,-0.387381,1.370288,-0.183898,1.423992
1324,0171_20231023_055134,1698040301720011,004,person,0.0,0.0,0.0254,vrus,000,person,0.136933,-0.35435,0.619066,-0.160073,0.713307
1328,0173_20231023_055539,1698040578840008,000,person,0.0,0.0,0.041784,vrus,002,person,0.17057,1.284034,-2.067443,0.058972,2.433735
1329,0173_20231023_055539,1698040594760020,002,person,0.0,0.0,0.094844,vrus,000,person,0.148656,-1.47689,1.883713,-0.05817,2.393654
1330,0173_20231023_055539,1698040608600014,003,person,0.0,0.0,4.848894,vrus,002,person,5.689515,1.240969,1.221855,0.135592,1.741532
1330,0173_20231023_055539,1698040608600014,003,person,0.0,0.0,4.848894,vrus,000,person,6.003872,-0.014271,3.492485,0.080733,3.492514
1333,0173_20231023_055539,1698040568840008,006,person,0.0,0.0,3.250041,vrus,007,person,3.676663,-0.004122,1.098992,0.00761,1.099
1334,0173_20231023_055539,1698040571440008,007,person,0.0,0.0,3.456368,vrus,006,person,2.329941,0.783542,-1.396309,0.008862,1.60113
1339,0174_20231023_055749,1698040697480017,002,person,0.0,0.0,0.130748,vrus,004,person,1.525502,1.229116,1.089986,0.012065,1.642801
1339,0174_20231023_055749,1698040697480017,002,person,0.0,0.0,0.130748,vrus,000,bicycle,0.251764,-0.170925,3.137934,0.114281,3.142586
1341,0174_20231023_055749,1698040694720011,004,person,0.0,0.0,0.206736,vrus,002,person,0.003917,-1.425673,-1.155766,0.001632,1.835303
1341,0174_20231023_055749,1698040694720011,004,person,0.0,0.0,0.206736,vrus,000,bicycle,0.035496,-1.617018,2.020672,0.128513,2.588023
1343,0174_20231023_055749,1698040752640023,006,person,0.0,0.0,6.022127,vrus,009,person,5.433024,-0.343234,-0.31539,0.015571,0.466133
1346,0174_20231023_055749,1698040749119996,009,person,0.0,0.0,6.060428,vrus,006,person,5.959915,0.366026,0.43308,0.008476,0.567039
1346,0174_20231023_055749,1698040749119996,009,person,0.0,0.0,6.060428,vrus,001,person,6.292907,1.798973,0.629197,-0.042875,1.905831
1351,0175_20231023_060538,1698041196320011,001,person,0.0,0.0,3.833077,vrus,005,bicycle,1.934012,0.515112,1.857161,0.033638,1.927275
1354,0175_20231023_060538,1698041215880017,004,person,0.0,0.0,4.103824,vrus,001,person,1.946698,3.534595,-3.110502,-0.012946,4.708353
1359,0176_20231023_060842,1698041402519996,001,person,0.0,0.0,0.06178,vrus,000,person,0.057738,-0.720229,1.371331,0.027096,1.54896
1372,0178_20231023_101814,1698056333840008,001,person,0.0,0.0,0.039014,vrus,002,person,0.162396,0.159839,-0.272326,0.029802,0.315769
1374,0178_20231023_101814,1698056308720011,005,person,0.0,0.0,5.659567,vrus,002,person,1.27768,0.549363,-0.091676,0.014264,0.55696
1374,0178_20231023_101814,1698056308720011,005,person,0.0,0.0,5.659567,vrus,006,person,0.88058,0.408525,-0.82699,0.204631,0.922391
1374,0178_20231023_101814,1698056308720011,005,person,0.0,0.0,5.659567,vrus,001,person,3.385698,0.944014,-0.635069,-0.03549,1.13775
1374,0178_20231023_101814,1698056308720011,005,person,0.0,0.0,5.659567,vrus,007,person,5.934348,-1.609971,-0.784149,-0.260113,1.790781
1375,0178_20231023_101814,1698056305440008,006,person,0.0,0.0,5.390036,vrus,007,person,5.644928,-0.408579,-0.407709,-0.104458,0.577203
1375,0178_20231023_101814,1698056305440008,006,person,0.0,0.0,5.390036,vrus,001,person,4.518187,0.601326,-0.58732,-0.030702,0.840558
1375,0178_20231023_101814,1698056305440008,006,person,0.0,0.0,5.390036,vrus,005,person,0.025753,-2.603721,2.867694,0.011421,3.873375
1375,0178_20231023_101814,1698056305440008,006,person,0.0,0.0,5.390036,vrus,002,person,0.027112,-2.86777,2.820125,0.027673,4.02209
1376,0178_20231023_101814,1698056304359990,007,person,0.0,0.0,5.801896,vrus,006,person,5.754328,0.366609,0.406142,0.085575,0.547132
1376,0178_20231023_101814,1698056304359990,007,person,0.0,0.0,5.801896,vrus,001,person,5.059989,0.566585,-0.194889,0.060995,0.599166
1377,0178_20231023_101814,1698056321680002,008,person,0.0,0.0,5.357485,vrus,005,person,6.002966,-3.776478,1.922646,0.023259,4.23773
1382,0179_20231023_102123,1698056557680002,004,person,0.0,0.0,0.049301,vrus,000,person,0.053026,-0.719183,-0.627396,-0.215615,0.954385
1383,0179_20231023_102123,1698056574920026,005,person,0.0,0.0,0.02743,vrus,000,person,0.029698,1.329964,-0.206651,0.145359,1.345923
1391,0180_20231023_102627,1698056817359990,002,person,0.0,0.0,0.182626,vrus,000,person,5.201851,-0.944938,3.467571,0.029733,3.594017
1398,0181_20231023_103923,1698057637039978,000,person,0.0,0.0,4.04363,vrus,004,person,2.825074,0.012888,-0.573875,0.060578,0.57402
1400,0181_20231023_103923,1698057613960035,002,person,0.0,0.0,0.055109,vrus,003,person,4.659942,4.204119,2.539545,0.07667,4.911609
1401,0181_20231023_103923,1698057627239993,004,person,0.0,0.0,2.754443,vrus,000,person,3.538765,-1.302992,2.765614,-0.481707,3.05719
1409,0181_20231023_103923,1698057711079987,014,person,0.0,0.0,1.787757,vrus,007,person,2.154074,-0.074481,-1.24581,0.26484,1.248034
1410,0182_20231023_104209,1698057778199984,000,person,0.0,0.0,0.124132,vrus,005,person,0.217846,-0.013139,-0.713368,0.199218,0.713489
1410,0182_20231023_104209,1698057778199984,000,person,0.0,0.0,0.124132,vrus,003,person,1.614225,2.171243,-1.35523,-0.029277,2.559481
1412,0182_20231023_104209,1698057828680002,002,person,0.0,0.0,0.077814,vrus,004,person,0.085051,-0.443575,0.258883,0.009499,0.513594
1413,0182_20231023_104209,1698057794760020,003,person,0.0,0.0,1.743206,vrus,009,person,0.200309,-2.214333,0.664739,0.254832,2.311958
1413,0182_20231023_104209,1698057794760020,003,person,0.0,0.0,1.743206,vrus,000,person,0.22194,-2.021841,1.890333,-0.099736,2.767887
1414,0182_20231023_104209,1698057837280002,004,person,0.0,0.0,0.208309,vrus,002,person,0.095851,0.438456,-0.191002,-0.006942,0.478252
1415,0182_20231023_104209,1698057768079987,005,person,0.0,0.0,0.522286,vrus,000,person,0.260682,-0.431037,0.787434,-0.221733,0.897689
1415,0182_20231023_104209,1698057768079987,005,person,0.0,0.0,0.522286,vrus,017,stroller,1.891173,1.510982,0.055802,-0.27915,1.512012
1415,0182_20231023_104209,1698057768079987,005,person,0.0,0.0,0.522286,vrus,012,person,0.474605,-0.756053,1.692985,-0.520882,1.854134
1419,0182_20231023_104209,1698057799680002,009,person,0.0,0.0,4.961559,vrus,000,person,5.208726,0.210105,0.698035,-0.180924,0.72897
1419,0182_20231023_104209,1698057799680002,009,person,0.0,0.0,4.961559,vrus,003,person,5.744985,0.299719,-2.116617,-0.209676,2.137732
1420,0182_20231023_104209,1698057740119996,010,person,0.0,0.0,1.033571,vrus,000,person,0.598292,-0.221341,0.321108,-0.112096,0.390003
1421,0182_20231023_104209,1698057822199984,011,person,0.0,0.0,4.096981,vrus,006,person,3.927405,-0.505414,0.213734,0.057168,0.548749
1421,0182_20231023_104209,1698057822199984,011,person,0.0,0.0,4.096981,vrus,015,person,3.653545,0.657728,-0.234214,-0.072598,0.698185
1422,0182_20231023_104209,1698057761680002,012,person,0.0,0.0,0.561835,vrus,000,person,0.021042,0.440688,-0.980069,0.327582,1.074589
1422,0182_20231023_104209,1698057761680002,012,person,0.0,0.0,0.561835,vrus,005,person,0.321667,0.77453,-1.615751,0.476115,1.7918
1423,0182_20231023_104209,1698057810399999,013,person,0.0,0.0,6.480122,vrus,000,person,4.967056,0.691255,-0.449322,0.191625,0.824454
1423,0182_20231023_104209,1698057810399999,013,person,0.0,0.0,6.480122,vrus,003,person,9.106179,-0.65129,-1.826866,0.120587,1.939489
1423,0182_20231023_104209,1698057810399999,013,person,0.0,0.0,6.480122,vrus,009,person,1.378629,-1.25298,-1.959624,0.188581,2.325959
1423,0182_20231023_104209,1698057810399999,013,person,0.0,0.0,6.480122,vrus,002,person,4.526328,-2.418721,-1.318509,-0.025524,2.754755
1425,0182_20231023_104209,1698057822600014,015,person,0.0,0.0,3.432962,vrus,011,person,3.769885,-0.698881,0.205628,0.085447,0.728504
1425,0182_20231023_104209,1698057822600014,015,person,0.0,0.0,3.432962,vrus,006,person,3.850163,-1.08396,0.379141,0.140952,1.148354
1430,0183_20231023_104431,1698057961399999,002,person,0.0,0.0,0.105769,vrus,000,person,0.581241,1.488214,-2.306461,0.001611,2.744912
1432,0183_20231023_104431,1698057893280002,004,person,0.0,0.0,5.494987,vrus,006,person,5.433003,0.043089,0.075199,-0.05053,0.086669
1434,0183_20231023_104431,1698057883720011,006,person,0.0,0.0,0.144598,vrus,004,person,0.170258,0.391001,-0.135754,0.00861,0.413897
1435,0183_20231023_104431,1698057982720011,007,person,0.0,0.0,10.930744,vrus,000,person,5.262461,-1.022763,1.02407,0.044822,1.44733
1435,0183_20231023_104431,1698057982720011,007,person,0.0,0.0,10.930744,vrus,002,person,5.869981,-3.344296,0.049535,0.061109,3.344663
1437,0183_20231023_104431,1698057902680002,010,person,0.0,0.0,4.339164,vrus,004,person,4.437686,-0.03047,0.680295,0.143395,0.680977
1439,0184_20231023_105026,1698058245079987,001,person,0.0,0.0,5.50267,vrus,005,person,4.685211,-1.29041,0.238858,-0.051104,1.31233
1439,0184_20231023_105026,1698058245079987,001,person,0.0,0.0,5.50267,vrus,003,person,5.616235,-1.395829,0.91389,0.170402,1.668392
1439,0184_20231023_105026,1698058245079987,001,person,0.0,0.0,5.50267,vrus,006,person,5.403006,-1.188749,1.918183,-0.217747,2.256668
1441,0184_20231023_105026,1698058243920026,003,person,0.0,0.0,5.692194,vrus,005,person,4.910665,-0.091013,-0.790171,-0.239354,0.795395
1441,0184_20231023_105026,1698058243920026,003,person,0.0,0.0,5.692194,vrus,006,person,5.90065,0.223606,1.064016,-0.380383,1.087258
1441,0184_20231023_105026,1698058243920026,003,person,0.0,0.0,5.692194,vrus,001,person,5.661907,1.341137,-0.863418,-0.190037,1.595036
1443,0184_20231023_105026,1698058251480017,005,person,0.0,0.0,5.436812,vrus,001,person,5.673079,0.380409,-1.400648,0.023132,1.451388
1443,0184_20231023_105026,1698058251480017,005,person,0.0,0.0,5.436812,vrus,003,person,6.355659,-1.164722,0.881926,0.039509,1.460949
1444,0184_20231023_105026,1698058237399999,006,person,0.0,0.0,0.573263,vrus,003,person,0.510968,-0.353449,-1.237454,0.382781,1.286942
1444,0184_20231023_105026,1698058237399999,006,person,0.0,0.0,0.573263,vrus,001,person,0.012132,1.243429,-1.316378,0.222999,1.810792
1446,0185_20231023_105144,1698058357680002,000,person,0.0,0.0,0.608749,vrus,001,bicycle,0.226673,-1.544552,-0.518079,-0.036586,1.629125
1449,0185_20231023_105144,1698058390600014,004,person,0.0,0.0,4.820929,vrus,002,person,4.72915,-0.371172,-0.352042,0.009733,0.511568
1454,0186_20231023_105352,1698058490600014,000,person,0.0,0.0,0.003541,vrus,001,person,0.014117,2.332982,0.069019,-0.005772,2.334003
1455,0186_20231023_105352,1698058511640023,001,person,0.0,0.0,0.064294,vrus,000,person,0.03514,-2.404261,0.079599,0.001011,2.405578
1456,0186_20231023_105352,1698058520720011,002,person,0.0,0.0,1.523075,vrus,013,person,2.200559,-0.362135,-0.316014,-0.086405,0.480631
1457,0186_20231023_105352,1698058484119996,003,person,0.0,0.0,5.471841,vrus,001,person,0.236459,-1.622139,1.614133,0.009816,2.288397
1457,0186_20231023_105352,1698058484119996,003,person,0.0,0.0,5.471841,vrus,000,person,0.052436,-3.943859,1.550649,0.01789,4.237751
1459,0186_20231023_105352,1698058540160005,005,person,0.0,0.0,5.258829,vrus,007,person,5.274356,0.362141,-0.240458,-0.119258,0.434702
1463,0186_20231023_105352,1698058509880017,010,person,0.0,0.0,0.907689,vrus,002,person,0.613034,-0.35943,-0.414296,-0.166049,0.548481
1463,0186_20231023_105352,1698058509880017,010,person,0.0,0.0,0.907689,vrus,012,person,2.498023,-0.654383,-1.143367,-0.169824,1.317386
1466,0186_20231023_105352,1698058527840008,013,person,0.0,0.0,5.798443,vrus,002,person,10.162899,-1.263143,0.206205,0.190126,1.279864
1466,0186_20231023_105352,1698058527840008,013,person,0.0,0.0,5.798443,vrus,015,person,5.461978,0.61768,-1.245787,-0.026544,1.390508
1468,0186_20231023_105352,1698058531199984,015,person,0.0,0.0,5.436569,vrus,013,person,5.53352,-0.525767,0.429449,0.008746,0.678865
1468,0186_20231023_105352,1698058531199984,015,person,0.0,0.0,5.436569,vrus,002,person,5.003556,-2.537242,0.969277,0.180012,2.716081
1469,0186_20231023_105352,1698058547320011,016,person,0.0,0.0,4.939757,vrus,002,person,4.895814,-0.919835,-0.234395,-0.050714,0.94923
1475,0187_20231023_105950,1698058844800029,001,person,0.0,0.0,0.034801,vrus,002,person,0.044687,0.095452,0.164073,0.049499,0.189818
1480,0187_20231023_105950,1698058875280002,009,person,0.0,0.0,6.312918,vrus,002,person,6.057059,-0.022734,-0.045701,-0.042825,0.051043
1480,0187_20231023_105950,1698058875280002,009,person,0.0,0.0,6.312918,vrus,001,person,5.504205,0.621231,2.822733,0.170587,2.890285
1493,0188_20231023_110247,1698059000119996,000,person,0.0,0.0,0.466668,vrus,003,stroller,3.819099,-0.077324,-1.134523,-0.017018,1.137155
1493,0188_20231023_110247,1698059000119996,000,person,0.0,0.0,0.466668,vrus,004,person,2.97707,-0.875677,2.278353,-0.530906,2.440841
1498,0188_20231023_110247,1698058989480017,006,person,0.0,0.0,0.446493,vrus,000,person,0.124404,-0.148541,-0.400474,0.277065,0.427134
1499,0188_20231023_110247,1698058975800029,007,person,0.0,0.0,6.594534,vrus,003,stroller,4.309171,-3.832093,-2.490443,-0.148539,4.570256
1500,0188_20231023_110247,1698058974920026,009,person,0.0,0.0,0.734519,vrus,000,person,0.115808,1.063787,-1.970178,0.54086,2.239027
1500,0188_20231023_110247,1698058974920026,009,person,0.0,0.0,0.734519,vrus,010,person,0.643562,2.155003,-3.417283,0.518445,4.040032
1501,0188_20231023_110247,1698058974880017,010,person,0.0,0.0,0.592002,vrus,000,person,0.112033,-1.096579,1.453619,0.020813,1.82085
1501,0188_20231023_110247,1698058974880017,010,person,0.0,0.0,0.592002,vrus,009,person,0.796337,-2.162401,3.430445,-0.520697,4.055112
1504,0189_20231023_110404,1698059133039978,000,person,0.0,0.0,0.081135,vrus,005,person,0.04081,0.787664,-0.730018,0.321505,1.073937
1504,0189_20231023_110404,1698059133039978,000,person,0.0,0.0,0.081135,vrus,003,person,0.102091,-1.303436,-0.289511,0.035629,1.335201
1504,0189_20231023_110404,1698059133039978,000,person,0.0,0.0,0.081135,vrus,001,person,0.231088,1.056084,1.006564,0.034035,1.458933
1504,0189_20231023_110404,1698059133039978,000,person,0.0,0.0,0.081135,vrus,002,person,0.157096,2.270059,0.868064,-0.049448,2.430371
1504,0189_20231023_110404,1698059133039978,000,person,0.0,0.0,0.081135,vrus,004,person,0.117198,-3.080383,-0.331337,0.036152,3.098152
1505,0189_20231023_110404,1698059129519996,001,person,0.0,0.0,0.037824,vrus,002,person,0.147707,1.192375,-0.174225,-0.08367,1.205036
1505,0189_20231023_110404,1698059129519996,001,person,0.0,0.0,0.037824,vrus,000,person,0.004386,-1.059126,-1.055104,-0.033851,1.494989
1505,0189_20231023_110404,1698059129519996,001,person,0.0,0.0,0.037824,vrus,005,person,0.247026,-0.333696,-1.788344,0.293536,1.819211
1505,0189_20231023_110404,1698059129519996,001,person,0.0,0.0,0.037824,vrus,003,person,0.209761,-2.370468,-1.482333,0.01705,2.795788
1505,0189_20231023_110404,1698059129519996,001,person,0.0,0.0,0.037824,vrus,004,person,0.007736,-4.151196,-1.37441,0.003106,4.372806
1506,0189_20231023_110404,1698059134760020,002,person,0.0,0.0,0.043596,vrus,001,person,0.027758,-1.165544,0.218627,0.071983,1.185871
1506,0189_20231023_110404,1698059134760020,002,person,0.0,0.0,0.043596,vrus,005,person,0.015846,-1.508639,-1.574438,0.362875,2.180561
1506,0189_20231023_110404,1698059134760020,002,person,0.0,0.0,0.043596,vrus,000,person,0.132827,-2.252,-0.903677,0.043641,2.426548
1506,0189_20231023_110404,1698059134760020,002,person,0.0,0.0,0.043596,vrus,003,person,0.072669,-3.575769,-1.149376,0.078058,3.755954
1507,0189_20231023_110404,1698059131760020,003,person,0.0,0.0,0.086731,vrus,000,person,0.056757,1.324068,0.260163,-0.035795,1.349385
1507,0189_20231023_110404,1698059131760020,003,person,0.0,0.0,0.086731,vrus,004,person,0.061631,-1.760753,-0.058689,0.001347,1.761731
1507,0189_20231023_110404,1698059131760020,003,person,0.0,0.0,0.086731,vrus,005,person,0.090843,2.095006,-0.448298,0.283045,2.142433
1507,0189_20231023_110404,1698059131760020,003,person,0.0,0.0,0.086731,vrus,001,person,0.16617,2.355624,1.264012,0.004935,2.67333
1507,0189_20231023_110404,1698059131760020,003,person,0.0,0.0,0.086731,vrus,002,person,0.138127,3.55839,1.145481,-0.086236,3.738217
1508,0189_20231023_110404,1698059119039978,005,person,0.0,0.0,0.037201,vrus,000,person,0.041182,-0.746871,0.709396,-0.360011,1.030077
1508,0189_20231023_110404,1698059119039978,005,person,0.0,0.0,0.037201,vrus,001,person,0.015499,0.330566,1.767217,-0.324702,1.797868
1508,0189_20231023_110404,1698059119039978,005,person,0.0,0.0,0.037201,vrus,003,person,0.224343,-2.082097,0.435856,-0.33099,2.127228
1508,0189_20231023_110404,1698059119039978,005,person,0.0,0.0,0.037201,vrus,002,person,0.092054,1.552192,1.63349,-0.396008,2.253351
1508,0189_20231023_110404,1698059119039978,005,person,0.0,0.0,0.037201,vrus,004,person,0.071404,-3.79793,0.426305,-0.317788,3.821781
1510,0189_20231023_110404,1698059073399999,008,person,0.0,0.0,0.022678,vrus,013,person,0.871046,1.56557,-0.073799,0.038576,1.567308
1512,0189_20231023_110404,1698059177119996,010,person,0.0,0.0,5.175056,vrus,014,person,4.624854,-0.52469,-0.20554,-0.041999,0.563512
1515,0189_20231023_110404,1698059081160005,013,person,0.0,0.0,0.105965,vrus,000,person,0.084344,1.34368,0.471178,-0.109526,1.423898
1515,0189_20231023_110404,1698059081160005,013,person,0.0,0.0,0.105965,vrus,008,person,0.253109,-1.612006,-0.21139,-0.014179,1.625807
1515,0189_20231023_110404,1698059081160005,013,person,0.0,0.0,0.105965,vrus,001,person,2.747436,3.50268,2.284879,0.031822,4.182038
1516,0189_20231023_110404,1698059170119996,014,person,0.0,0.0,0.136395,vrus,010,person,0.158403,0.705748,0.031848,0.044986,0.706466
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,002,person,4.879972,-0.110313,-1.595285,0.429649,1.599094
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,001,person,0.034319,-1.348662,-1.552142,0.559292,2.056218
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,000,person,0.521389,-2.474415,-2.266011,0.452506,3.355225
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,005,person,0.045692,-1.700593,-3.275849,0.842949,3.690962
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,003,person,0.078503,-3.837836,-2.623807,0.495995,4.649016
1517,0189_20231023_110404,1698059095320011,015,person,0.0,0.0,0.119029,vrus,007,person,4.823951,-2.947337,-4.028376,0.463564,4.991454
1532,0190_20231023_110920,1698059428519996,001,person,0.0,0.0,0.362637,vrus,003,person,0.200695,0.046732,0.678966,0.051025,0.680572
1534,0190_20231023_110920,1698059424359990,003,person,0.0,0.0,1.123679,vrus,001,person,0.976483,0.052624,-0.286797,-0.105508,0.291585
1535,0190_20231023_110920,1698059382039978,004,person,0.0,0.0,4.927545,vrus,008,person,5.565206,0.086491,0.288646,-0.017926,0.301326
1535,0190_20231023_110920,1698059382039978,004,person,0.0,0.0,4.927545,vrus,006,person,5.276315,-0.671861,-0.48226,-0.146864,0.827026
1536,0190_20231023_110920,1698059368600014,005,person,0.0,0.0,4.951615,vrus,009,person,8.808722,-0.308045,2.422357,-0.399918,2.441865
1536,0190_20231023_110920,1698059368600014,005,person,0.0,0.0,4.951615,vrus,007,person,6.023966,-2.076144,1.582724,-0.050164,2.61063
1537,0190_20231023_110920,1698059379920026,006,person,0.0,0.0,4.692999,vrus,004,person,5.377541,0.431995,0.242087,0.105239,0.495203
1537,0190_20231023_110920,1698059379920026,006,person,0.0,0.0,4.692999,vrus,008,person,3.578723,0.153768,-1.240829,0.374884,1.25032
1538,0190_20231023_110920,1698059379480017,008,person,0.0,0.0,4.668978,vrus,006,person,6.252285,0.204638,1.578761,-0.481123,1.591968
1538,0190_20231023_110920,1698059379480017,008,person,0.0,0.0,4.668978,vrus,004,person,5.355558,0.238993,1.682081,-0.32304,1.698974
1539,0190_20231023_110920,1698059371560005,009,person,0.0,0.0,5.244989,vrus,005,person,5.364275,0.571087,-0.257978,-0.012839,0.626652
1539,0190_20231023_110920,1698059371560005,009,person,0.0,0.0,5.244989,vrus,007,person,5.544744,-1.559054,-0.156706,-0.05083,1.56691
1543,0191_20231023_111157,1698059570239993,001,person,0.0,0.0,0.047115,vrus,002,bicycle,0.082513,2.801641,0.846316,0.180968,2.926678
1545,0191_20231023_111157,1698059562519996,004,person,0.0,0.0,5.912813,vrus,000,bicycle,0.036188,-2.106416,3.836982,-0.290035,4.377147
1546,0191_20231023_111157,1698059538480017,005,person,0.0,0.0,4.158014,vrus,000,bicycle,0.118511,0.647342,2.373657,-0.231658,2.460345
1547,0191_20231023_111157,1698059606920026,006,person,0.0,0.0,5.468177,vrus,008,person,6.043768,0.364028,-0.331016,0.079593,0.492024
1547,0191_20231023_111157,1698059606920026,006,person,0.0,0.0,5.468177,vrus,013,person,5.786026,0.00939,-0.752627,-0.031697,0.752686
1547,0191_20231023_111157,1698059606920026,006,person,0.0,0.0,5.468177,vrus,009,person,5.481006,0.843767,-0.62376,0.150178,1.049295
1547,0191_20231023_111157,1698059606920026,006,person,0.0,0.0,5.468177,vrus,001,person,5.685301,-1.831684,-1.252202,0.083756,2.218801
1549,0191_20231023_111157,1698059600440008,008,person,0.0,0.0,5.458187,vrus,006,person,5.103805,-0.519153,0.282039,-0.029221,0.590818
1549,0191_20231023_111157,1698059600440008,008,person,0.0,0.0,5.458187,vrus,013,person,4.450737,-0.444995,-0.429563,0.018593,0.618502
1550,0191_20231023_111157,1698059615320011,009,person,0.0,0.0,5.959705,vrus,012,person,5.379975,-0.627911,0.442954,-0.055444,0.768427
1550,0191_20231023_111157,1698059615320011,009,person,0.0,0.0,5.959705,vrus,006,person,6.141565,-1.095416,0.821845,-0.146849,1.36944
1552,0191_20231023_111157,1698059621640023,012,person,0.0,0.0,5.275031,vrus,009,person,5.517505,0.239819,-0.643537,-0.038071,0.68677
1553,0191_20231023_111157,1698059601920026,013,person,0.0,0.0,4.508103,vrus,008,person,4.438884,0.877506,0.661689,0.152428,1.099022
1553,0191_20231023_111157,1698059601920026,013,person,0.0,0.0,4.508103,vrus,006,person,5.087128,0.285374,1.127111,0.048853,1.162677
1553,0191_20231023_111157,1698059601920026,013,person,0.0,0.0,4.508103,vrus,002,bicycle,20.113884,4.442682,-0.616049,0.239846,4.485191
1559,0192_20231023_111453,1698059736560005,001,person,0.0,0.0,4.82684,vrus,002,bicycle,6.100444,-1.032402,3.941297,0.178012,4.07427
1566,0193_20231023_133332,1698068051480035,000,person,0.0,0.0,0.081547,vrus,005,person,0.004791,0.006332,0.247409,0.026747,0.24749
1566,0193_20231023_133332,1698068051480035,000,person,0.0,0.0,0.081547,vrus,002,person,0.400316,0.554206,-0.481089,0.111071,0.733888
1566,0193_20231023_133332,1698068051480035,000,person,0.0,0.0,0.081547,vrus,012,person,0.032797,1.347508,-0.778391,0.079986,1.556172
1566,0193_20231023_133332,1698068051480035,000,person,0.0,0.0,0.081547,vrus,004,person,0.071835,2.505517,-0.73268,-0.055105,2.610447
1568,0193_20231023_133332,1698068043840035,002,person,0.0,0.0,0.124906,vrus,000,person,0.086981,-0.670043,0.479905,-0.070176,0.824176
1568,0193_20231023_133332,1698068043840035,002,person,0.0,0.0,0.124906,vrus,012,person,0.476188,0.766476,-0.353058,-0.031234,0.843881
1568,0193_20231023_133332,1698068043840035,002,person,0.0,0.0,0.124906,vrus,005,person,0.118706,-0.649334,0.734629,-0.070797,0.980466
1568,0193_20231023_133332,1698068043840035,002,person,0.0,0.0,0.124906,vrus,004,person,0.054457,1.911513,-0.336783,-0.149304,1.940955
1570,0193_20231023_133332,1698068063480035,004,person,0.0,0.0,0.021233,vrus,012,person,0.024343,-1.182768,-0.067989,0.128962,1.18472
1570,0193_20231023_133332,1698068063480035,004,person,0.0,0.0,0.021233,vrus,002,person,0.450156,-1.925715,0.240307,0.210594,1.940651
1570,0193_20231023_133332,1698068063480035,004,person,0.0,0.0,0.021233,vrus,005,person,0.119874,-2.486314,0.948483,0.084832,2.661086
1570,0193_20231023_133332,1698068063480035,004,person,0.0,0.0,0.021233,vrus,000,person,0.133299,-2.567269,0.758797,0.063929,2.677059
1571,0193_20231023_133332,1698068067040035,005,person,0.0,0.0,0.592359,vrus,000,person,0.866554,-0.036602,-0.230317,-0.074402,0.233207
1571,0193_20231023_133332,1698068067040035,005,person,0.0,0.0,0.592359,vrus,002,person,1.15483,0.731214,-0.561323,-0.081363,0.921823
1571,0193_20231023_133332,1698068067040035,005,person,0.0,0.0,0.592359,vrus,012,person,0.179983,1.31331,-1.078995,0.02075,1.69971
1571,0193_20231023_133332,1698068067040035,005,person,0.0,0.0,0.592359,vrus,004,person,0.68872,2.524,-0.984849,-0.068557,2.709336
1572,0193_20231023_133332,1698068034160035,006,person,0.0,0.0,4.872873,vrus,002,person,0.059765,-2.546681,1.477574,0.086501,2.944284
1572,0193_20231023_133332,1698068034160035,006,person,0.0,0.0,4.872873,vrus,000,person,0.109666,-3.035354,1.639187,0.044312,3.449682
1573,0193_20231023_133332,1698068029560035,007,person,0.0,0.0,4.781576,vrus,019,person,4.858928,0.324959,0.301008,-0.017969,0.442949
1573,0193_20231023_133332,1698068029560035,007,person,0.0,0.0,4.781576,vrus,021,person,5.183738,-0.635569,-0.20596,-0.236549,0.668107
1573,0193_20231023_133332,1698068029560035,007,person,0.0,0.0,4.781576,vrus,006,person,5.055855,-3.113535,2.91978,-0.016162,4.268397
1575,0193_20231023_133332,1698068082560035,009,person,0.0,0.0,5.480712,vrus,004,person,5.512683,-0.052959,-0.040503,-0.040159,0.066672
1575,0193_20231023_133332,1698068082560035,009,person,0.0,0.0,5.480712,vrus,020,person,5.704656,-1.758525,-1.839423,0.155678,2.544776
1575,0193_20231023_133332,1698068082560035,009,person,0.0,0.0,5.480712,vrus,005,person,5.158486,-2.11214,-2.481069,0.197772,3.258349
1575,0193_20231023_133332,1698068082560035,009,person,0.0,0.0,5.480712,vrus,000,person,4.48041,-2.916926,-2.530315,0.098795,3.86147
1576,0193_20231023_133332,1698068128680035,010,person,0.0,0.0,0.007594,vrus,003,person,0.010763,-1.799454,0.798959,-0.031668,1.96885
1578,0193_20231023_133332,1698068053280035,012,person,0.0,0.0,0.01337,vrus,002,person,0.028079,-0.850821,0.29565,0.030227,0.900725
1578,0193_20231023_133332,1698068053280035,012,person,0.0,0.0,0.01337,vrus,004,person,0.018537,1.179371,0.062988,-0.128884,1.181052
1578,0193_20231023_133332,1698068053280035,012,person,0.0,0.0,0.01337,vrus,000,person,0.038436,-1.404713,0.788637,-0.068493,1.610952
